Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DOLBU_175660_35,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains clay filling retaining wall and color interliking road up to the house of Karan Gupta from Karan Gupta house in Ward no 11,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,441,083.53",,2018-05-22,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_175660_35,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains clay filling retaining wall and color interliking road up to the house of Karan Gupta from Karan Gupta house in Ward no 11,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,441,083.53",,2018-05-22,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_UPTCL_187290_1,E SHORT TEREM TENDER NO.02 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,90,230",INDRA ENTERPRISES,"190,262",Not Admitted-Fee/PreQual/Technical,2018-05-14,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187296_1,E SHORT TEREM TENDER NO.04 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,98,400",INDRA ENTERPRISES,"197,305",Not Admitted-Fee/PreQual/Technical,2018-05-14,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187315_1,E SHORT TEREM TENDER NO.08 E.T.C-II(K)2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,99,800",R K Engineering Works,"199,080",Rejected-AOC,2018-05-07,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187319_1,E SHORT TEREM TENDER NO.09 E.T.C-II(K)2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"19,20,000",Kumud Electricals and Sales Corp,"191,700",Rejected-AOC,2018-05-07,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187323_1,E SHORT TEREM TENDER NO.10 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,11-Apr-2018 10:00 AM,NA ,120.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,99,520",M/s AADITYA ENGINEERING WORKS,"185,680",Not Admitted-Fee/PreQual/Technical,2018-05-14,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_190293_1,E-TENDER NO. 16 - E.T.C-II(K)/2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,16-Apr-2018 10:00 AM,NA ,120.0,No ,No,Offline,15-May-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,99,500",Electrons devices,"193,800",Accepted-AOC,2018-05-18,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_207398_1,V SHORT TERM E-TENDER NO. 42 E.T.C-II (K)/2018-19,"FOR PROVIDING OF COMPUTER OPERATOR FOR THE PERIOD OF TEN MONTH, FOR VARIOUS DIVISIONS/CIRCLE UNDER E.T.C.,II PANKI KANPUR.","FOR PROVIDING OF COMPUTER OPERATOR FOR THE PERIOD OF TEN MONTH, FOR VARIOUS DIVISIONS/CIRCLE UNDER E.T.C.,II PANKI KANPUR.",Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,24-May-2018 02:30 PM,NA ,45.0,No ,No,Offline,30-May-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208020.0,2.0,"5,40,000",Katyani Construction Co.,"436,500",Accepted-AOC,2018-05-31,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPIDC_189425_1,01/AEIII/18-19,"Providing of Skilled and Unskilled Labour for M and R works of O.F.H Residential and Non Residential Bulding, Tubewell and colony Campus in Madhya Ganga Canal colony Bijnor from 01.05.18 to 31.08.18",Providing of Skilled and Unskilled Labour,Services,Open Tender,Item Wise,Manpower Supply,No,No,NA ,14-Apr-2018 09:00 AM,NA ,90.0,No ,No,Offline,23-Apr-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-5, bijnore",Bijnor,246701.0,2.0,"1,80,000",M/S SHIV KUMARCONTRACTOR,"152,982",Rejected-Finance,2018-05-01,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-5, bijnore"
