Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_REDUP_1104830_22,"1006/RED/Etender(26)/2025-26, Dt. 22.12.2025",Gramsabha Sujauli Chaphariya me Nishad Raj ki smiriti duwar_22,Gramsabha Sujauli Chaphariya me Nishad Raj ki smiriti duwar_22,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Jan-2026 12:00 PM,NA ,90.0,No ,No,Online,21-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"8,91,000",M/s Vaishnavi Construction,"1,050,518.02",Rejected-Finance,28-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH
2026_DOLBU_1103218_8,1330/NPPB-ET/2025-2026 31-12-2025,"WORK NO-08 WARD NO- 04 INDERPAL KE PLAT SE DAV SCHOOL KE GATE TAK KAMLESH KE MAKAN SE AMIT KE MAKAN TAK, AMIT KE MAKAN SE TEENU CHAUHAN KE MAKAN TAK NALI VA INTERLOCKING TILES DWARA SADAK NIRMAN KARYA","WORK NO-08 WARD NO- 04 INDERPAL KE PLAT SE DAV SCHOOL KE GATE TAK KAMLESH KE MAKAN SE AMIT KE MAKAN TAK, AMIT KE MAKAN SE TEENU CHAUHAN KE MAKAN TAK NALI VA INTERLOCKING TILES DWARA SADAK NIRMAN KARYA",Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,01-Jan-2026 12:40 PM,NA ,90.0,No ,No,Offline,23-Jan-2026 12:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Baghpat Baghpat,"NPP, BAGHPAT",250609.0,2.0,"30,81,800",M/S S.A. BUILDERS AND ENGINEER,"3,079,334.56",Accepted-AOC,02-Feb-2026,Directorate of Local Bodies UP||Nagar Palika Parishad Baghpat Baghpat
2026_RDUP_1107217_1,1750 Date 16.01.2026 Work No. - 1,graam panchaayat digheda mein petrol pamp se anil sinh ke khet tak see0see0 rod ka nirmaan kaary.,graam panchaayat digheda mein petrol pamp se anil sinh ke khet tak see0see0 rod ka nirmaan kaary.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Jan-2026 10:00 AM,NA ,90.0,No ,No,Offline,02-Feb-2026 12:30 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar,KP MANIAR,277207.0,2.0,"10,85,300",SHEKHAR ENTERPRISES,"1,084,648.82",Rejected-AOC,03-Feb-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar
2026_DOLBU_1104778_1,NNMV/125/CMGRID/PKG-1,MASANI TO BHUTESHWAR TIRAHA,AS PER NIT,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,09-Jan-2026 11:00 AM,NA ,120.0,No ,No,Online,20-Jan-2026 11:00 AM,Directorate of Local Bodies UP||Mathura Municipal Corporation,NNMV,281001.0,2.0,"25,70,30,000",ECO GREEN WORLD PRIVATE LIMITED,"301,657,560",Accepted-AOC,11-Feb-2026,Directorate of Local Bodies UP||Mathura Municipal Corporation
2026_RDUP_1107252_1,1750 Date 16.01.2026 Work No. - 27,graam panchaayat bhaageepur mein shaabeer husen ke ghar ke paas puliya ka nirmaan kaary.,graam panchaayat bhaageepur mein shaabeer husen ke ghar ke paas puliya ka nirmaan kaary.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Jan-2026 10:00 AM,NA ,90.0,No ,No,Offline,02-Feb-2026 12:30 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar,KP MANIAR,277207.0,2.0,"7,09,100",SHEKHAR ENTERPRISES,"708,745.45",Rejected-AOC,03-Feb-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Maniar
2026_RDUP_1111254_1,996 Date 28-01-2026 Lot No - 1,graam sabha pahaadapur mein vijay kumaar ke khet se lakada naala tak dhakkan sahit naalee ka nirmaan kaary.,graam sabha pahaadapur mein vijay kumaar ke khet se lakada naala tak dhakkan sahit naalee ka nirmaan kaary.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Feb-2026 11:00 AM,NA ,90.0,No ,No,Offline,17-Feb-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar,KP CHILKAHAR,221701.0,2.0,"8,28,000",M/S SANJAY KUMAR SINGH,"827,420.4",Rejected-AOC,19-Feb-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar
2026_DOLBU_1115607_1,203/NPERACH/15VITT/TANKI-13-26,KAJYANA ME KALI MANDIR KE PAS 5000 LITRE PANI KI TANKI STHAPNA KA KARY,KAJYANA ME KALI MANDIR KE PAS 5000 LITRE PANI KI TANKI STHAPNA KA KARY,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Feb-2026 12:00 PM,NA ,90.0,No ,No,Offline,21-Feb-2026 12:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,WORK,284302.0,2.0,6.0,MANYA CONSTRUCTION COMPANY,"475,342.35",Rejected-AOC,21-Feb-2026,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi
2026_REDUP_1105798_9,1903/RED Tender KUSHINAGAR,Gram Sabha Lehani Pratham me Hanuman Mandir ke bagal me barat ghar ka nirman karya.,Gram Sabha Lehani Pratham me Hanuman Mandir ke bagal me barat ghar ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2026 03:00 PM,NA ,90.0,No ,No,Online,19-Jan-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"11,96,000",M/S A P S CONSTRUCTION COMPANY,"1,195,145.57",Rejected-Finance,12-Feb-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR
2026_NNKAN_1105409_1,578/AA-4/25-26,Repairing of damaged dot nala in front of Dr. Ambedkar under ward-49 zone-4,Repairing of damaged dot nala in front of Dr. Ambedkar under ward-49 zone-4,Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Jan-2026 11:30 AM,NA ,90.0,No ,No,Online,16-Jan-2026 04:00 PM,"Kanpur Municipal Corporation, Kanpur, UP","ward-49, gandhi nagar",208001.0,1.0,"8,64,686",M/S ATUL KUMAR SINGH,"861,659",Rejected-Finance,18-Feb-2026,"Kanpur Municipal Corporation, Kanpur, UP"
2026_DOLBU_1103759_1,1508 /Sivrej avam jal nikasi yojana/nirman vibhag/2025-26/Date 02.01.2026,Work No. 04,Construction of an RCC drain on the left side of Konch Road in Ward No. 07 Topkhana area from Vakil Ahmeds shop to Rajesh Yadavs plot.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Jan-2026 02:00 PM,NA ,21.0,No ,No,Offline,30-Jan-2026 02:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Jalaun Jalaun,Jalaun,285123.0,2.0,"40,58,000",AVINASH PRATAP SINGH,"4,021,478",Rejected-AOC,02-Feb-2026,Directorate of Local Bodies UP||Nagar Palika Parishad Jalaun Jalaun
