Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_UPRNS_1017756_1,47/E-TENDER/MEERUT-ZONE/24-25 DATED 10-03-2025,"PROPOSED REPAIR AND RENOVATION WORK OF WEIGHT LIFTING/GYMNASTIC HALL, VOLLY BALL COURT, GYM HALL AND BADMINTON HALL AT DISTT-MUZAFFARNAGAR (U.P)","PROPOSED REPAIR AND RENOVATION WORK OF WEIGHT LIFTING/GYMNASTIC HALL, VOLLY BALL COURT, GYM HALL AND BADMINTON HALL AT DISTT-MUZAFFARNAGAR (U.P)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,15-Mar-2026 05:51 PM,NA ,90.0,No ,No,Offline,29-Mar-2025 02:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,MUZAFFARNAGAR,251001.0,2.0,"6,25,89,660",AMITRAJ DEVELOPERS PRIVATE LIMITED,"62,464,480.2",Accepted-AOC,28-Apr-2025,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited
2025_UPSWC_1067342_1,20250825113-4,Repair of UPSWC Godowns at I.A.Panki (Kanpur)-4,Repair of UPSWC Godowns at I.A.Panki (Kanpur)-4,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Aug-2025 06:00 PM,25-Aug-2025 02:00 PM ,90.0,No ,No,Offline,29-Aug-2025 03:00 PM,UP STATE WAREHOUSING CORPORATION,I.A.Panki (Kanpur),208020.0,2.0,"14,08,244",Ankur Constructions,"1,197,007.08",Rejected-AOC,24-Oct-2025,UP STATE WAREHOUSING CORPORATION
2025_UPPRC_1076270_1,29/GM-3/UPPCL/2025-26 DATED-18.09.2025,"(Balance Work) Construction Online Examination Centre At Deen Dayal Gorakhpur University, Gorakhpur","(Balance Work) Construction Online Examination Centre At Deen Dayal Gorakhpur University, Gorakhpur",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,25-Sep-2025 10:00 AM,NA ,90.0,No ,No,Online,03-Oct-2025 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,Gorakhpur,273001.0,2.0,"2,35,54,000",M/S GAYTRI ASSOCIATE,"22,661,167.6",Accepted-AOC,29-Oct-2025,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad
2025_UPSWC_1067323_1,20250825113-2,Repair of UPSWC Godowns at I.A.Panki (Kanpur)-2,Repair of UPSWC Godowns at I.A.Panki (Kanpur)-2,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Aug-2025 06:00 PM,25-Aug-2025 02:00 PM ,90.0,No ,No,Offline,29-Aug-2025 03:00 PM,UP STATE WAREHOUSING CORPORATION,I.A.Panki (Kanpur),208020.0,2.0,"15,43,758",SUMAN ENTERPRISES,"1,312,194.62",Rejected-AOC,24-Oct-2025,UP STATE WAREHOUSING CORPORATION
2025_UPTCL_1063088_1,T-10/ETD (J)/2025-26.,LIGHTENING DISCHARGE COUNTER FOR 120 KV LA,LIGHTENING DISCHARGE COUNTER FOR 120 KV LA,Goods,Open Tender,Lump-sum,Supply of Materials,No,No,NA ,05-Aug-2025 03:30 PM,NA ,180.0,No ,No,Offline,15-Sep-2025 03:30 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,VARIOUS SUBSTATIONS,222002.0,2.0,"1,66,250",Vishal Maheshawari and Co.,"133,750",Rejected-Technical,25-Oct-2025,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur
2025_UPSWC_1064333_1,20250824102.0,Repair of UPSWC Godowns at Dhumanganj (Prayagraj),Repair of UPSWC Godowns at Dhumanganj (Prayagraj),Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Aug-2025 06:00 PM,14-Aug-2025 02:00 PM ,90.0,No ,No,Offline,25-Aug-2025 10:00 AM,UP STATE WAREHOUSING CORPORATION,Dhumanganj (Prayagraj),211001.0,2.0,"1,02,66,104",09AEEFS5290J1ZJ,"8,726,188.46",Rejected-AOC,16-Sep-2025,UP STATE WAREHOUSING CORPORATION
2025_UPPRC_1074450_1,28/GM-3/UPPCL/2025-26 DATED-10.09.2025,"CONSTRUCTION OF 50 BEDED GIRLS HOSTEL FOR ACHARYA NARENDRA DEV UNIVERSITY OF AGRICULTURE AND TECHNOLOGY, KUMARGANJ, AYODHYA","CONSTRUCTION OF 50 BEDED GIRLS HOSTEL FOR ACHARYA NARENDRA DEV UNIVERSITY OF AGRICULTURE AND TECHNOLOGY, KUMARGANJ, AYODHYA",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,18-Sep-2025 10:00 AM,NA ,90.0,No ,No,Online,25-Sep-2025 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,Ayodhya,224229.0,2.0,"3,80,04,000",Beena Construction,"37,718,340",Accepted-AOC,27-Oct-2025,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad
2025_YEIDA_1036426_15,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,"c/o boundary wall of parks pocket -5C in sector 18,YEIDA. WC-H","c/o boundary wall of parks pocket -5C in sector 18,YEIDA. WC-H",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,08-May-2025 01:55 PM,NA ,90.0,No ,No,Online,22-May-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"2,04,49,961",M/S SHRI KRISHNA PROPERTIES,"11,863,022.73",Rejected-Finance,10-Oct-2025,Yamuna Expressway Industrial Development Authority
2025_UPSWC_1064407_1,202508248-A,Repair of UPSWC Godowns at Sahibabad (Part-A),Repair of UPSWC Godowns at Sahibabad (Part-A),Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Aug-2025 06:00 PM,14-Aug-2025 02:00 PM ,90.0,No ,No,Offline,25-Aug-2025 10:00 AM,UP STATE WAREHOUSING CORPORATION,Sahibabad,201005.0,2.0,"1,01,26,189",JAFARGANJ CONSTRUCTION,"8,607,260.24",Rejected-AOC,17-Sep-2025,UP STATE WAREHOUSING CORPORATION
2025_UPRNS_1077378_1,725/EE/UPRNSS/E-TENDER/2025-26 DATE-18.09.2025,"PROPOSED REAPIR AND RENOVATION WORK OF INTERLOCKING DRAIN AND CATTLE TRAP IN CHC KABRAI, DISTRICT-MAHOBA (U.P.)","PROPOSED REAPIR AND RENOVATION WORK OF INTERLOCKING DRAIN AND CATTLE TRAP IN CHC KABRAI, DISTRICT-MAHOBA (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,25-Sep-2025 05:00 PM,NA ,90.0,No ,No,Offline,06-Oct-2025 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,MAHOBA,210427.0,2.0,"21,67,000",ABHYANT ENTERPRISES,"2,163,749.5",Rejected-Technical,30-Oct-2025,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi
