Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2018_DOLBU_178119_19,2018_DOLBU_178119_19,258/npp/nirman kary-2017-18 dt-28-02-2018,Construction work of both side drains and color interlinking road from Aarti Boutique  Ladies Taylor store to Naresh Traders in Ward no. 18 and 04.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"3,475,541.4",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_178119_30,2018_DOLBU_178119_30,258/npp/nirman kary-2017-18 dt-28-02-2018,"From the house of Chiradi Master, in the ward no. 25 and 20, construction of two side drains and color interliking road from the house of Jai Prakash Singh to the house of Chhadi Master.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"3,210,713.55",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_18,2018_DOLBU_177186_18,256/npp/nirman kary-2017-18 dt-28-02-2018,Construction work of drain and color interloking road from Raju house to Arif house in Ward no 03.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"682,050.59",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_27,2018_DOLBU_177186_25,256/npp/nirman kary-2017-18 dt-28-02-2018,"Construction work of drain and color interliking road from the house of Suresh Kanoujia at Ward no 06, to Vimal Pal house.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"334,503",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_27,2018_DOLBU_177186_27,256/npp/nirman kary-2017-18 dt-28-02-2018,"Construction work of drain and color interliking road from the house of Suresh Kanoujia at Ward no 06, to Vimal Pal house.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"334,503",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_36,2018_DOLBU_177186_36,256/npp/nirman kary-2017-18 dt-28-02-2018,Construction work of boundary wall near the Marhla Chairha under the Nagar Palika Parishad Gangaghat Unnao,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,064,858.91",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_41,2018_DOLBU_177186_41,256/npp/nirman kary-2017-18 dt-28-02-2018,"Construction work of dumping ground under the Nagar Palika Parishad Gangaghat, Unnao.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,065,065",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177186_4,2018_DOLBU_177186_4,256/npp/nirman kary-2017-18 dt-28-02-2018,Construction of both Side Drain and Color Interlaken Road from Ramkali Stadium in Ward No 11 and 18 to Jajesh Shukla house.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,362,508.39",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_177685_38,2018_DOLBU_177685_38,257/npp/nirman kary-2017-18 dt.28-02-2018,"Ward no. 27 Municipality Council, construction of interliking road and gutter from the house of Kuldeep to the house of Manish Dubey in a new extended area in Gangaghat.",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,325,256.86",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_178119_19,2018_DOLBU_177685_8,258/npp/nirman kary-2017-18 dt-28-02-2018,Construction work of both side drains and color interlinking road from Aarti Boutique  Ladies Taylor store to Naresh Traders in Ward no. 18 and 04.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"3,475,541.4",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
