Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_UPTCL_203765_1,E-TENDER NO.32 E.T.C-II(K)2018-19,FOR THE CONSTRUCTION OF 132KV BHARTHANA BAY AT 132KV S S CHAKARNAGAR UNDER ETD ETAWAH,FOR THE CONSTRUCTION OF 132KV BHARTHANA BAY AT 132KV S S CHAKARNAGAR UNDER ETD ETAWAH,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,120.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,90,600",pankaj enterparises,"188,500",Rejected-AOC,2019-08-29,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_MVVNL_353939_1,07/EDCB/2019-20,07/EDCB/2019-20,Running Contract for Buisness Plan Works under EDD-Baheri,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,15-Jun-2019 09:00 AM,NA ,180.0,No ,No,Offline,08-Jul-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"16,50,000",M/S ZAHOOR TRADERS,"1,640,450",Rejected-AOC,2019-08-01,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369769_1,54/EDCB/2019-20,54/EDCB/2019-20,For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Meerganj under,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S MEGHA ENTERPRISES,"792,000",Rejected-AOC,2019-08-24,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369771_1,55/EDCB/2019-20,55/EDCB/2019-20,"For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Nawabganj under EDD-I, Bareilly",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S MEGHA ENTERPRISES,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369772_1,56/EDCB/2019-20,56/EDCB/2019-20,"For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Faridpur under EDD-II, Bareilly",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S ZAHOOR TRADERS,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369774_1,57/EDCB/2019-20,57/EDCB/2019-20,"For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Izzatnagar under EDD-II, Bareilly",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S ZAHOOR TRADERS,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369783_1,59/EDCB/2019-20,59/EDCB/2019-20,For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Baheri 2nd under EDD-Baheri,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S ZAHOOR TRADERS,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369787_1,60/EDCB/2019-20,60/EDCB/2019-20,For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Aonla Ist under EDD-Aonla,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S ZAHOOR TRADERS,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_MVVNL_369795_1,61/EDCB/2019-20,61/EDCB/2019-20,For arrangement of loading Vehicle to cartage of Distn. T/fs of different capacity in various ares of EDSD-Aonla 2nd under EDD-Aonla,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Aug-2019 09:00 AM,NA ,180.0,No ,No,Offline,20-Aug-2019 11:00 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),WORK,243001.0,3.0,"8,50,000",M/S ZAHOOR TRADERS,"792,000",Rejected-AOC,2019-08-27,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2019_PVVNL_303955_1,55/EUDC(MBD)/2018-19,"Providing 02 NO Generator set with operator For 01 No. 7.5 KVA E.E., EUDD-I Moradabad and 01 No. 5 KVA SDO, EUDSD-3 Moradabad","Providing 02 NO Generator set with operator For 01 No. 7.5 KVA E.E., EUDD-I Moradabad and 01 No. 5 KVA SDO, EUDSD-3 Moradabad",Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,05-Feb-2019 06:00 PM,NA ,90.0,No ,No,Offline,25-Mar-2019 02:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,MORADABAD,244001.0,2.0,"1,50,000",M/S RANVEER SINGH,"88,126",Rejected-AOC,2019-08-20,Paschimanchal Vidyut Vitran Nigam Ltd.
