Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_CEALD_828845_8,3011/3A DATED 21.07.2023,Patch Repair work in City West Assembly roads,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,,,,,,"1,203,015",,2023-09-22,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD
2023_CEALD_828845_9,3011/3A DATED 21.07.2023,Patch Repair work in City North Assembly roads,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,,,,,,"1,057,141",,2023-09-22,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD
2023_CEALD_828845_6,3011/3A DATED 21.07.2023,Patch Repair work in Chaka Block Roads,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,,,,,,"972,493",,2023-09-20,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD
2023_CEALD_828845_6,3011/3A DATED 21.07.2023,Patch Repair work in Chaka Block Roads,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD,,,,,,"972,493",,2023-09-20,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE PROVINCIAL DIVISION PWD ALLAHABAD
2023_RVUNL_811640_1,W-PAR/C/OMC3/CIMD2/6000002310,"Round the clock running maintenance of field instruments installed in Ash handling  and  Main plant related to Auto control Loops, Interlock  protection of auxiliaries in Yokogawa DDCMIS system, CW/ACW Pump House, Dosing system, Compressor house ETC",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh,,,,,,"6,021,120",,2023-09-01,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
2023_RVUNL_811640_1,W-PAR/C/OMC3/CIMD2/6000002310,"Round the clock running maintenance of field instruments installed in Ash handling  and  Main plant related to Auto control Loops, Interlock  protection of auxiliaries in Yokogawa DDCMIS system, CW/ACW Pump House, Dosing system, Compressor house ETC",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh,,,,,,"6,021,120",,2023-09-01,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
2023_RVUNL_811640_1,W-PAR/C/OMC3/CIMD2/6000002310,"Round the clock running maintenance of field instruments installed in Ash handling  and  Main plant related to Auto control Loops, Interlock  protection of auxiliaries in Yokogawa DDCMIS system, CW/ACW Pump House, Dosing system, Compressor house ETC",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh,,,,,,"6,021,120",,2023-09-01,UP Rajya Vidyut Utpadan Nigam Ltd||Harduaganj Thermal Power Project- UPRVUNL- Aligarh
2023_REDUP_826572_7,C-28/RED/Tender/2023-24,"Laying of B.E.O. Soling and Construction of 01 piece Culvert of 2x900 mm dia from Reusa Tambaur Damar Road to Hazratpur Village in G.P. Hazratpur, Block- Behta",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,,,2023-09-30,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_826572_7,C-28/RED/Tender/2023-24,"Laying of B.E.O. Soling and Construction of 01 piece Culvert of 2x900 mm dia from Reusa Tambaur Damar Road to Hazratpur Village in G.P. Hazratpur, Block- Behta",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,,,,,,,,2023-09-30,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR
2023_REDUP_828232_3,322/RED/NIT/2023-24 Dated 11.07.2023,"Construction of Computer Lab/Room in Government Girls Inter College, Mundakhedi, Block Chhajlat.",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,,,,,,"934,278.47",,2023-09-25,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD
