Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
<NA>,,SR of Narayanpur Preetampur Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,Construction of Jigana Khaira Road to Bramhalin School to Sevapur Bind Basti Gogawn Purvi Ward No-16 Link Road Under PVN (Rajyansh),,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,SR of Bahariyabad Paliwar Road to Paliwar Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,SR of Bahariyabad Paliwar Road to Paliwar Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
<NA>,,SR of Bhadaura basuka Hasanpura link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,Sr of usarabazar mukhlish link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,GRAM HATHIKA ME SHRI SONU MISRA KE GHAR SE SHANKAR JI KE MANDIR KI OR ENTER LOKING AND NALI NIRMAN,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Painting AND repair work of various buildings constructed in Court CJM permises at Hathras,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Block-Pipraich ke Gram Sabha Bhaisaha (Tola Badhan) se Haridwar Nishad ke Makan se Ramesh Gaur ke Khet Tak 442 m mein CC Road Ka Nirman,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Construction of Primary School at Begum Ward Block SADAR,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Painting AND repair work of various buildings constructed in Court CJM permises at Hathras,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,LOT-53,,,,,,,,,,,,,,,,,,,,,,,,2025-05-24,
<NA>,,LOT-12,,,,,,,,,,,,,,,,,,,,,,,,2025-05-24,
<NA>,,Tourism Development Work of Kailora Chauraha Pedestal Statue for Thakur Malkhan Singh in District Hathras (U.P),,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,PATCH REPAIR OF VILLAGE ROAD AND OTHER MAINTENANCE WORK IN TUNDLA BLOCK IN FY 2024 25,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,Patch Repair of SH MDR ODR in Vidhansabha Patti District Pratapgarh,,,,,,,,,,,,,,,,,,,,,,,,2025-05-30,
<NA>,,Patch repair work in VR various roads under AE-III work area.,,,,,,,,,,,,,,,,,,,,,,,,2025-05-30,
<NA>,,Renewal of Kailideeh Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-30,
<NA>,,Construction of Residential and Non Residential Building of Fire Station 2 Units in Village Bibipur of Tahasil Patti Head Quarter in District Pratapgarh,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15,
<NA>,,Renewal of Tarapur kandhaie se Dr. Ram Manohar Lohiya Vidyalay tak Sampark marg-16,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15,
<NA>,,Special Repair work of APM to Khadaua Marg,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Construction Work of Road and Footpath in the campus of M.J.P. Rohilkhand University in Distt. Bareilly Fin. Year 2024-2025,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,"Widening and Strengthening of Korokuiya to Nahar Patri Katol Rahriya, Mahasir Bridge to Village Shahzadpur Road In Distt Shahjahanpur (Fin Year 2024-25)",,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,RECONSTRUCTION WORK OF NANPARA-NAWABGANJ ROAD TO SHIVPUR SEMRA ROAD IN DISTRICT BAHRAICH USING HOT MIX PLANT (VIDHAN SABHA-MATERA) WITH FIVE YEAR MAINTENANCE,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,RECONSTRUCTION WORK OF NANPARA-NAWABGANJ ROAD TO SHIVPUR SEMRA ROAD IN DISTRICT BAHRAICH USING HOT MIX PLANT (VIDHAN SABHA-MATERA) WITH FIVE YEAR MAINTENANCE,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,Widening and Strenthaning of Chilwariya Feeder Km- 1 in Financial Year 2024-25 including five year maintenance work,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Work of annual maintenance of CCTV cameras installed in the CBI court complex of District Court Ghaziabad,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,Renewal of Badsahpur Laxmipur Modiganj ODR link road LOT NO- 4 of 4,,,,,,,,,,,,,,,,,,,,,,,,2025-05-26,
<NA>,,Renewal of Badsahpur Laxmipur Modiganj ODR link road LOT NO- 4 of 4,,,,,,,,,,,,,,,,,,,,,,,,2025-05-26,
<NA>,,Maintenance and repair work of Baluigada pontoon bridge situated on Rapti river. LOT-2 of 4,,,,,,,,,,,,,,,,,,,,,,,,2025-05-26,
<NA>,,Maintenance and repair work of Baluigada pontoon bridge situated on Rapti river. LOT-2 of 4,,,,,,,,,,,,,,,,,,,,,,,,2025-05-26,
<NA>,,Repair and whitewash paint of Office building CD PWD maharajganj (G-21/21),,,,,,,,,,,,,,,,,,,,,,,,2025-05-26,
<NA>,,"Patch repair on 1- Ambedkar gram Badahara Devicharan ka yadav tola link road, 2-Badahara Devichanra Sahu tola link road,3-Mahdeva Samardhira road in km 4 to Bargadwa Purvi, Paschimi tola link road (G-5/21)",,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction of Toilet in Jubali Inter Collage Gorakhpur in Distt Gorakhpur in FY 2024 25,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,"Repair and Restoration of Pantoon Bridge at Rapti River on Tedhabeer ghat, Distt,. Gorakhpur",,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Special repair of Lehara Road to Nausagar Road (G 8-8),,,,,,,,,,,,,,,,,,,,,,,,2025-05-20,
<NA>,,Special repair of Lehara Road to Nausagar Road (G 8-8),,,,,,,,,,,,,,,,,,,,,,,,2025-05-20,
<NA>,,Special Repair of Dol Chhapara road to Mankarpur link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Special repair work of Ramnagar Mishrauli link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Construction work of RCC small bridge on Jharahi drain located at Km 3 of Padrauna Bossighat Road (other district road) in Kushinagar district,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Special repair of Lehara Road to Nausagar Road (G 8-8),,,,,,,,,,,,,,,,,,,,,,,,2025-05-20,
<NA>,,construction work of Link road from near Dudhi Thakur Harikesh Pratap Inter College via Loharpatti to Dudhi Chaf in Dist Kushinagar,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,construction work of Tarya Hafua Balram km-4 to Bai Babu Tola link road in Dist Kushinagar,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,Construction of Mathiya Tiwari Teliya Tola to Badki Devtaha Tola via Karmaha Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,
<NA>,,Widening and strengthening work of Ghughli Kotwa Km-07 to Devtaha Bali (ODR) Road in District Kushinagar,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Widening and strengthening work of Ghughli Kotwa Km-07 to Devtaha Bali (ODR) Road in District Kushinagar,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,New construction work from Pakdi Brijlal to Hanumanganj Ganga Chhapar Tola in Kushinagar district,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction work of Bhauwapar Bela Bandha km-3 to Prathmik vidyalay Vyawaharia link road RIDF-30 LOT NO 5 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction work of Nai Bazar block to Aamghat link road RIDF-30 LOT NO 1 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction work of Bhauwapar Bela Bandha km-3 to Prathmik vidyalay Vyawaharia link road RIDF-30 LOT NO 5 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction work of Gorakhpur Byepass highway to pipri gram link road RIDF-30 LOT NO 4 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Construction work of Bhauwapar Bela Bandha km-3 to Prathmik vidyalay Vyawaharia link road RIDF-30 LOT NO 5 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,Construction work of Lakhnapar link road km-3 to Bhikhara link road RIDF-30 LOT NO 6 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Construction of Maheshpur Mahadeiya to Badahara Vishambharpur link Road Under Nabard RIDF-30 Yojana Lot No-2 of 5,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Construction of Thakurpur No-2 via Raji tola link road in Maharajganj in District Gorakhpur in FY 2024-25 Under RIDF-30 (LOT NO-1/4),,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Construction work Chaderiya Harijan Basti to Majhgawa Naree Link Road (including 05 Year Maintenance) in Distt Gorakhpur in FY 2024-25 Lot No-10 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Construction work Tenuhari to Daftari Link Road (including 05 Year Maintenance) in Distt Gorakhpur in FY 2024-25 Lot No-12 of 15,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09,
<NA>,,Work of repairing roads damaged by floods in development block-Baberu under district Banda in the financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15,
<NA>,,General repair and Renewal work by BC of NCR Banda Manikpur Section Level Crossing No- 454A Kachehri to Station Road Railway Over Bridge in Km 1 2-190- Including five years maintenance,,,,,,,,,,,,,,,,,,,,,,,,2025-05-23,
<NA>,,AR to CSB Road to Purwa Navada Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,AR to Deenapur Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,RTO office to Chaidhariyapur via Ritukala Mazar and from Ritukala Marg to Devkali Bangar link road par Navinikaran ka karya (with 05 years maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,Renovation work along with general repairs (including 5 years maintenance) on Bhagwant No. Kehri road via Nagla Keshavpur on NH-2,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,General repair and renewal work (including 5 year maintenance) on the route from Nagalaur Saramai to Kachpura,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Renovation work along with general repairs on Parsupura Lavidi Marg to Turkpur Paharpur Marg,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Renovation work along with general repairs on Parsupura Lavidi Marg to Turkpur Paharpur Marg,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Road Safety and Signage work on Amroha Ring Road/Bypass Total Length 12.82 in District Amroha,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Road Safety and Signage work on Amroha Ring Road/Bypass Total Length 12.82 in District Amroha,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Road Safety and Signage work on Amroha Ring Road/Bypass Total Length 12.82 in District Amroha,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Special repair work on Kundi road from km 0-6 of Raipur Apalana road.,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,8 Special repair work at Pipalheda Rajwahe to Roni Hajipur Roa in Distt Shamli in F Y 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,Special repair work on Kundi road from km 0-6 of Raipur Apalana road.,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,SR of Kathwar to Dangar Keri Link road (Construction cost for 05 years maintenance including 15 Percent for PC work),,,,,,,,,,,,,,,,,,,,,,,,2025-05-21,
<NA>,,Special repair work of link road from Pakwainar Chandrawar Raghopur road to Parsia via Devsalpur,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Bansdih Kharauni se Kirtupur TS Bandha tak marg,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Bansdih Kharauni se Kirtupur TS Bandha tak marg,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,General Repair of Jamudiah to Rasulpur Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-21,
<NA>,,General Repair of Bhawarpur Tiyara to MathBaijnathpur Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Special repair work of the road from Km. 4 of Nagar Barauli main road to Nagar Malap via Banjariya Basti,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Special repair work of Nagara Ghosi Marg to Rampur link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Special Repair of Seer Sonadih to Patanari,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,
<NA>,,Special Repair of Chudihar Tola route from Sier Sonadih road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Special repair work of link road from Pakwainar Chandrawar Raghopur road to Parsia via Devsalpur,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Road from Gram Sabha Bachhaipur to Isari (Rambari). (Including 05 years maintenance cost),,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Renovation work with general repairs Turtipar Srinagar Bundh Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Reconstruction work of Ekauni Dularpur to Basnia link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,
<NA>,,Special repair work of Bhatihara Dehu Bhagat Saryan road via pasture from km 2 of Semri Govindpur road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,Pandaha to Gosai ki Bazar Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,Pandaha to Gosai ki Bazar Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,General repair with renewal of Mittupur Muhammadpur road to Mohiuddinpur Ambedkar Basti,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,General Repair with Renewal Work of Mohammdpur Mushar Basti Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,General Repair with Renewal Work of Jmeen Muhammadpur First Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,Pandaha to Gosai ki Bazar Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,Pandaha to Gosai ki Bazar Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Renewal of Kalyanpur Anu basti Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Shekhpur Bachauli Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Tahirpur Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Renewal of Kalyanpur Yadav Bast Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Renewal of Kalyanpur Anu basti Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09,
<NA>,,Renewal of Kalyanpur Yadav Bast Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Renewal of Hathouj to Mohanpura road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-10,
<NA>,,Renewal of Dada Ka Pura link road from Chilkhar Chogda road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09,
<NA>,,Renewal of Road from SK Bandha to Dare via Chak Chamrahi,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,RENEWAL OF JIYANPUR MOHAMDABAD MOHIUDDINPUR LINK ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,Construction work of 06 additional rooms in Akanshi Nagar Panchayat Ratsar in the year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,
<NA>,,RENEWAL OF SONAURA LINK ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-05-14,
<NA>,,Widening and strengthening of the road from Nagra (Chainage-59.500) of Gazipur Turtipar State Highway (National Highway No.-108) to Khaki Baba Dham in Khanwar Nawada. (Including five year maintenance cost),,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Special repair work of road from Malp Pokhra Shiv Mandir to Mangwa Ghoghra,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19,
<NA>,,Special repair work of Lucknow Ballia road to Majhgawan link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,Chakki Musadohi connecting road. (Length- 3.500 Km),,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,
<NA>,,General repair and renovation work of Nagara Sikandarpur road. Km 1.00 (500),,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,
<NA>,,General repair and renovation work of Nagara Sikandarpur road. Km 1.00 (500),,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,
<NA>,,Janpad Sant Kbair Nagar me Jiladhikari karyalay ke parisar me anavasiya bhavan boundrywall rangai putai evanm anya vividh karya Lot 02,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,General repair and renovation work of Nagara Sikandarpur road. Km 1.00 (500),,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,
<NA>,,sr of saha pakki sadak to sabua hote hue katahna pakki sadak,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,
<NA>,,sr of kakrahwa bardahwa to semri,,,,,,,,,,,,,,,,,,,,,,,,2025-05-21,
<NA>,,sr of sohash lotan to katha waya bhelauji link road,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,
<NA>,,AR OF SATWARI TO AUDANWA LINK ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,CO OF SHUAPURA SHADULLANAGAR ROAD TO NANDDEEH,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,CO OF BANSI GANGULI GOTWA GHAT ROAD TO PIPRAHIYA,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,
<NA>,,CO OF SHIVBHARI PITCH ROAD TO SONBARSA LINK ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
<NA>,,CO OF KHABHA PITCH ROAD TO MOHAMMADNAGAR LINK ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-05-21,
<NA>,,Road Sefty work at Menhdawal Rudhauli Dumariyaganj Marg.,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Construction of Residential Building Tehsil Rudhauli in Distt. Basti,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16,
<NA>,,Semariyawan Pipra se Jakhanipurwa sampark marg 19,,,,,,,,,,,,,,,,,,,,,,,,2025-05-03,
<NA>,,NH-28 Chakmdullah se chilauna marg 21,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,
<NA>,,Vishwanathpur Mahuli se Naunajhala marg 30,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,Hariharpur Padraha se Kharwaniya khurd 27,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
<NA>,,Vishwanathpur Mahuli se Naunajhala marg 30,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
<NA>,,Khalilabad mehdawal se Dhodhya Mallahpurwa marg 41,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
<NA>,,Khalilabad mehdawal se Dhodhya Mallahpurwa marg 41,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,
<NA>,,Tema Semariyawan se Chyutana marg 44,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,
