Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
<NA>,,Renewal with General Repair of Balipur Tata Tirahe to Meeran,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with general repair of Gohani Udathu Road to Arka link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with General Repair of Chak Aaema Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with General Repair of Thone Road to Debaramae Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with General Repair of Thone Road to Debaramae Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Murae ka pura link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with General Repair of Thone Road to Debaramae Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Shivpur gadhi Mohiddeenpur Bela to Gosaetara Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Koriyon to Bakarganj,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Gonda Makanpur Link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Lotiya Hisampur Baheramau to Meerapur Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Chaura to Bakhtiyara road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with General Repair of Chandelan ka purva road KM-02 to Malak Panchbha road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal with General Repair of Koriyon to Bakarganj,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Special Repair of kanwar Paschim to Nanaka ka Purava Link road.,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Renewal with general repair of jeet ka pura link road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23,
<NA>,,Special Repair of kanwar Paschim to Nanaka ka Purava Link road.,,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Widening of Pukhranya Ghatampur Bindki road (Bakewar to Bindki) on (SH-46A) in district Fatehpur (Abadi portion),,,,,,,,,,,,,,,,,,,,,,,,2025-01-22,
<NA>,,Renewal of Katata Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Renewal of Teliyani Nahar Ki Patri To Pure Jaghaie Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Renewal of Babu Patti Saroj Basti Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Widening strengthening To G.T. Road Se Naudhiya Tikardih hote huye Bharwari road ka awashesh bhag (Naudhiya gram ki abadi bhag me CC road),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Pilkhani Sampark Marg ke Samanya marammat ke saath navinikaran ka karya,,,,,,,,,,,,,,,,,,,,,,,,2025-01-17,
<NA>,,"Widening and strengthening of the road through Raki Mustafabad Narwal road, crossing the Rahatikar Rehua Lalganj road, Chahin, Siloundha, Amishankarpur, Nevli ka Purwa, Rehua Lalganj Road.",,,,,,,,,,,,,,,,,,,,,,,,2025-01-17,
<NA>,,MauAima se Sarai Khwaja Sampark Marg ke Samanya marammat ke saath navinikaran ka karya,,,,,,,,,,,,,,,,,,,,,,,,2025-01-08,
<NA>,,Renewal With General Repair of Sanodi Rajepur Kurra Road to Nagla Jaily Via Nagla Chaturi Road. (Including Five Year Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Renewal of Sadabad Jalesar Road to Lohacha Naharpur in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Sasni Nanau to Naujarpur N. Khanda Via Akbarpur Road N. Loka Raiya Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Sadabad Jalesar Road to Lohacha Naharpur in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of GT Road to Sihori Dhiramai Road KM-3 to Nagla Vaay Road in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,"Renewal Workof Aligarh Raya Mathura to Kanoria Road Via Mehtapur Road in Km-1(880), 2, 3, 4(700), 5(170), Link-1(100), Link-1(180)",,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Narona Barla Road to Piploi Babupur Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-21,
<NA>,,"Renewal Work of Panethi Anwarabad Road Km-1(700), 2, 3, 4 and 5(900)",,,,,,,,,,,,,,,,,,,,,,,,2025-01-21,
<NA>,,"Renewal Work of Aligarh Raya Mathura to Bagh Jwar Via Narayanpur in Km-1, 2, 3 and 4(550)",,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Narona Barla Road to Piploi Babupur Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Narona Barla Road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Special Repair of Narona Barla Road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Special Repair of Vijaygarh Abadi to Maloi Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Renewal of Nidhauli kalan to dhimar Road to in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,New Construction Work of Kakraua to Mathana Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Special Repair Work of Mirzapur to Bihar Harchand Road in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Road Safety Work at Widening and Strengthening of Balsandi Khurd Jeva Jaswantpur Mahmoodpur Sahjaniya Raghunathpur Road (Lakhimpur Border) in Distt Shahjahanpur. (Fin-Year 2024-25),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Road Safety Work at Ghantaghar to Railway Station Road via Railway Crossing (ODR) in Distt. Shahjahanpur. (Fin Year 2024-25),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction Work of Naya Gaon to Rujwari Link Road In Distt. Shahjahanpur. (Fin Year 2024-25) (By Hot Mix Plant) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Road Safety Work at PSHL Road to Rosarkothi Sugar Mil Road in Distt. Shahjahanpur.,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction Work of Katra Khudaganj Road to Fulwa Link Road In Distt. Shahjahanpur. (Fin Year 2024-25) (By Hot Mix Plant) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction Work of Naya Gaon to Rujwari Link Road In Distt. Shahjahanpur. (Fin Year 2024-25) (By Hot Mix Plant) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction work of Mudiya Navi Bakhsh road to Ghatgaon road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Reconstruction work of Navayal to Bhkava road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Reconstruction work of Bara Barar to Unhaini Jagir road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Reconstruction work of Damkhoda River Bridge to Block Head Quarter road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Reconstruction work of Mudiya Navi Bakhsh road to Ghatgaon road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Reconstruction work of Damkhoda River Bridge to Block Head Quarter road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27,
<NA>,,Reconstruction work of Damkhoda River Bridge to Block Head Quarter road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27,
<NA>,,Reconstruction work of Banjariya to Maksudanpur road by Hot Mix Plant owned by the sugarcane department with 05 years Maintenance in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Renewal of M F Road Km 55 to Khajuriya Link Road Under General Repair 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Reconstruction work of Mudia Hulas to Katakwara road Ganna Vibhag,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,RENEWAL WITH GENERAL REPAIR OF HARIPUR TA CHANDUPUR TO BASUPUR LINK ROAD V.R. UNDER FINANCIAL YEAR 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,RENEWAL WITH GENERAL REPAIR OF KURRAIYA KHURD TO MANHARIYA LINK ROAD V.R. UNDER FINANCIAL YEAR 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Mudha Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,RENEWAL WITH GENERAL REPAIR OF BAKHPUR TO RAIPUR LINK ROAD V.R. UNDER FINANCIAL YEAR 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Mudha Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Bela Mohammadi Road Km. 2 to Farendawara Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Aurangabad Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of Nigohi Khudaganj to Vikrampur Chakora Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Renewal of LB Road Km. 443 Nekpur Bilandpur Link Road in Distt. Shahjahanpur (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,RENEWAL WORK OF CHURRA NAHAR TO SISAIYA JALAPUR ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,RENEWAL WORK OF BAREILLY BISALPUR KITNAPUR ROAD TO NAVDIA SITARGANJ ROAD,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24,
<NA>,,Reconstruction Work of Powayan Nahil Road to Umarsanda Link Road In Distt. Shahjahanpur. (Fin Year 2024-25) (By Hot Mix Plant) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Reconstruction Work of Nahil to Gulauli Road to Belabali Link Road In Distt. Shahjahanpur. (Fin Year 2024-25) (By Hot Mix Plant) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Kapseda to Roshanpur Link Road in Distt. Shahjahanpur Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Mukundpur Link Road in Distt. Shahjahanpur Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction work of Mudiya Navi Bakhsh road to Kuluadanda road by Hot Mix Plant (with 05 years Maintenance) owned by the sugarcane department in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Reconstruction work of Bhuda road to Vishanpur Guladiya road by Hot Mix Plant (with 05 years Maintenance) owned by the sugarcane department in Distt. Bareilly Fin. Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,
<NA>,,Special Repair of Bijamau Kataiya road Km 01 to Yakubpur link road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of KKC to Milkiya Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of KKC to Milkiya Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of KKC to Milkiya Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Dalelnagar to Dhannor jagir kyoladiya road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Dalelnagar to Dhannor jagir kyoladiya road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Kohani to Singhai Murawan road (with 05 years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Kachauli Road Km 1 to Balipur (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Lipulek Bhind Road SH-29 Km-512 to Kewal Rampur Chilaua Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Lipulek Bhind Road SH-29 Km-512 to Kewal Rampur Chilaua Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Lipulek Bhind Road SH-29 Km-512 to Kewal Rampur Chilaua Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Patna to Nayagaun Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Kachauli Road Km 1 to Balipur (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Mirzapur Paraur to Chaurabagar Khet Link Road (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Mirzapur Praur Road to (Mandana) Sherpur Kurriya Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Haidalpur Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Mirzapur Paraur to Daheliya Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Jalalabad Khandahar Road to Chamarura Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Mahuadandi Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Gulelkhera Trilokpur Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Mahuadandi Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Ramnagar Link Road(Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Balliya Sheeshgarh Road to Meerpur Link Road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Renewal with General Maintenance of Kasyap Gautiya Link Road Via Shahjahanpur Jalalabad Road Purena (Fin Year 2024-25) (Including 05 Years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Special Repair of Dhaneli to Goutiya link road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,"Special Repair of Khanpur Amor to Bharpur Shah s Mazar (with 05 years Maintenance) Executive Engineer Provincial Division , P.W.D., Bareilly",,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Special Repair of NH-24 to Khirka Jagat link road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
<NA>,,Special Repair of Dhaneli to Goutiya link road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,
<NA>,,Special Repair of Balliya Sheeshgarh to Jokhanpur Road (with 05 years Maintenance) in Financial Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Renewal work with General Repair of Kishnapur chauraahe to Mudiya chaudhary link road (with 05 years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-25,
<NA>,,Renewal work with General Repair of Kishnapur chauraahe to Mudiya chaudhary link road (with 05 years Maintenance),,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,
