Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2024_YEIDA_898468_17,YEA/GM(PROJECT)/2024/884 DT-15/02/2024,"Remaining Internal Development Work Road, Drain ,Sewerage and Water Supply of  Pocket- Q Sector-20 YEA.Wc-02",,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"110,903,229.28",,2024-08-14,Yamuna Expressway Industrial Development Authority
2024_YEIDA_898468_2,YEA/GM(PROJECT)/2024/884 DT-15/02/2024,Providing and laying interlocking tiles in Village- Dudhera (Sampark Marg) yea,,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"1,201,551.48",,2024-08-22,Yamuna Expressway Industrial Development Authority
2024_YEIDA_903597_1,YEA/GM(PROJECT)/2024/889 DT-21/02/2024,Construction of Drainage System (Balance work ) in Industrial Sector 32 yeida Wc-03,,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"71,928,642.53",,2024-08-01,Yamuna Expressway Industrial Development Authority
2024_YEIDA_903597_1,YEA/GM(PROJECT)/2024/889 DT-21/02/2024,Construction of Drainage System (Balance work ) in Industrial Sector 32 yeida Wc-03,,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"71,928,642.53",,2024-08-01,Yamuna Expressway Industrial Development Authority
2024_YEIDA_915303_1,YEA/GM(PROJECT)/2024/901 DT-07/03/2024,Earth filling near plot no-1466 at Sector-32 yeida.Wc-03,,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"2,261,304",,2024-08-30,Yamuna Expressway Industrial Development Authority
2024_YEIDA_934596_1,YEA/GM(PROJECT)/2024/918 DT-28/06/2024,"Cleaning and Sweeping work in Tappal,noorpur, mevanagla and milak villages of YEIDA for One Year Wc-06",,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"14,976,179.98",,2024-08-22,Yamuna Expressway Industrial Development Authority
2024_YEIDA_934596_1,YEA/GM(PROJECT)/2024/918 DT-28/06/2024,"Cleaning and Sweeping work in Tappal,noorpur, mevanagla and milak villages of YEIDA for One Year Wc-06",,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"14,976,179.98",,2024-08-22,Yamuna Expressway Industrial Development Authority
2024_UPRNS_917557_4,835/UPRNSS/E-TENEDR/2023-24 DT-27.02.2024,CONSTRUCTION OF MEETING HALL AND RENOVATION OF OLD BUILDING FOR JILA SAHKARI BANK AT NIGHASAN DISTRICT-LAKHIMPUR KHERI(U.P.),,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,,,,,,"14,659,067.6",,2024-08-12,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I
2024_UPRNS_926029_2,836/UPRNSS/E-TENDER/2023-24 DT-27.02.2024,CONSTRUCTION OF JILA SAHKARI BANK AT KHAMARIYA DISTT-LAKHIMPUR KHERI(U.P.),,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,,,,,,"9,528,094",,2024-08-12,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I
2024_REDUP_935148_1,275/SE RED GKP/Maharajganj/24-25Dt 25/6/24,"Under District Maharajganj, Construction work of Auditorium Hall and Conference Hall at Vikas Bhawan, Maharajganj District Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,,,,,,"9,525,692",,2024-08-20,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE
