Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_YEIDA_935098_15,2024_YEIDA_935098_15,YEA/GM(PROJECT)/2024/916 DT-28/06/2024,Construction of Library Room in Village Bhatta and Parsol yea,,,,,,,,,,,,,,,,Yamuna Expressway Industrial Development Authority,,,,,,"4,181,006.1",,,Yamuna Expressway Industrial Development Authority,2024_09
2024_UPRNS_944517_1,2024_UPRNS_944517_1,375/UPRNSS/E-TENDER/2024-25 DATED 06.08.2024,Construction work of new cow protection centre at village Hatimpur tehsil-Deoria district-Deoria under establishment of cow protection centre (NHC),,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,,,,,,"11,820,719.7",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2024_09
2024_UPRNS_945049_1,2024_UPRNS_945049_1,477/E-TENDER/UPRNSS/2024-25 DATE-09.08.2024,"RAJKIYA UDYAN ALAMBAGH KISAN TRAINING CENTER, LUCKNOW (U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,,,,,,"2,413,100.8",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2024_09
2024_UPRNS_946547_1,2024_UPRNS_946524_1,139/E.E./VARANASI-2/E-TENDAR,"Proposed Construction Of Rajkiya Homeopaithik Hospital, Savna District Ghazipur, U.P. (IInd Phase)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,,,,,,"1,331,334",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,2024_09
2024_UPRNS_946547_1,2024_UPRNS_946547_1,139/E.E./VARANASI-2/E-TENDAR,"Proposed Construction Of Rajkiya Homeopaithik Hospital, Savna District Ghazipur, U.P. (IInd Phase)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,,,,,,"1,331,334",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,2024_09
2024_UPRNS_950097_2,2024_UPRNS_950097_2,119/SE/E-TENDER/2024-2025,"PROPOSED FIRE FIGHT SYSTEM WORK AT SALE TAX OFFICE, JAIPUR HOUSE, DISTT-AGRA (U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"14,534,170",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
2024_UPRNS_950103_1,2024_UPRNS_950103_1,118/SE/E-TENDER/2024-25,"PLASTER AND PAINTING WORK AT SALE TAX OFFICE (OLD BUILDING), JAIPUR HOUSE, DISTT-AGRA (U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"6,765,642",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
2024_UPRNS_950107_1,2024_UPRNS_950107_1,117/SE/E-TENDER/2024-25,"RENOVATION OF SALES TAX OFFICE, BRICK KOBA, C.C. ROAD AND RAIN WATER HARWESTING WORK AT SALE TAX OFFICE, JAIPUR HOUSE, DISTT-AGRA (U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"14,578,134",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
2024_UPRNS_950945_1,2024_UPRNS_950280_1,115/E-TENDER/2024-25,CONSTRUCTION OF DISTRICT INTEGRATED PUBLIC HEALTH LAB AT DISTRICT HOSPITAL FIROZABAD,,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"5,121,975.4",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
2024_UPRNS_950945_1,2024_UPRNS_950945_1,115/E-TENDER/2024-25,CONSTRUCTION OF DISTRICT INTEGRATED PUBLIC HEALTH LAB AT DISTRICT HOSPITAL FIROZABAD,,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"5,121,975.4",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
