Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_CEKNP_868510_2,2717/11A Dt 23.11.2023,Special repair work on Patara railway feeder route under Ghatampur Assembly,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR,,,,,,"351,287.75",,2024-12-19,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR
2023_CEKNP_868510_3,2717/11A Dt 23.11.2023,Special repair work on Sachaili to Dharampur road under Bithoor Assembly,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR,,,,,,"777,561.1",,2024-12-19,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR
2023_CEKNP_868510_7,2717/11A Dt 23.11.2023,Special repair work on Bithoor Sabsu Marg to Kishunpur Marg under Bilhaur Assembly,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR,,,,,,"457,086.79",,2024-12-19,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR
2023_CEALD_853260_45,3690/26M/E-Tendering/2023 Dated 07.10.2023,SR of Garhwara To Gyatri Mandir Patwa Basti Link Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH,,,,,,"2,481,390",,2024-12-29,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH
2023_CEALD_853260_45,3690/26M/E-Tendering/2023 Dated 07.10.2023,SR of Garhwara To Gyatri Mandir Patwa Basti Link Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH,,,,,,"2,481,390",,2024-12-29,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH
2023_UPIDM_834576_6,19/EE/TWCD/2023-24,Drilling of Bore,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer(TCD) Allahabad,,,,,,"198,900",,2024-12-30,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer(TCD) Allahabad
2023_UPIDC_867716_1,1773/2023-24 Dt. 25-11-2023 T.N.No-07 /EE/2023-24,CONSTRUCTION OF TAPING POINT (OUTLET) THROUGH DOUBLE PIPE LINE AT KM. 0.105 (R/B) OF TANDA PUMP CANAL.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur",,,,,,"883,441",,2024-12-14,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur"
2023_UPIDC_866876_32,07/EE/2023-24,CONSTRUCTION OF VRB AT KM 2.810 OF JHOHNA MR.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",,,,,,"735,166.85",,2024-12-04,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur"
2023_UPIDC_862563_1,03/EE/SNK-4/2023-24,Construction of Kulawa at Km. 22.150 R/B of R.M.C.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-4, bahraich",,,,,,"719,304",,2024-12-22,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-4, bahraich"
2023_UPIDC_861056_1,08/SE/2023-24,"Construction of stone boulder pitching U/s and D/s of Birma aqueduct, WBM on service road, approach road of VRB (Km. 6.390, 24.000, 30.800, 35.880, 40.160, 40.610) and scape at Km 22.900 and Inlet at Km. 30.850, Rapta at Km. 36.915, 37.510 in AFC",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",,,,,,"29,943,794.19",,2024-12-29,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba"
