Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_CEBCD_799752_1,1904/General/Bhawan Cell/2023 dt 28.04.2023,Design Engineering Procurement and Construction of Transit Hostel 4 Blocks in Police Line Aligarh UP India 2nd Calling,,,,,,,,,,,,,,,,Chief Engineer (Building Cell) UPPWD||Superintending Engineer (Building Cell) UPPWD,,,,,,"432,980,000",,2023-07-31,Chief Engineer (Building Cell) UPPWD||Superintending Engineer (Building Cell) UPPWD
2023_CEALG_815063_1,2263-13A dt-07.06.2023,"Somna Khair Tatigaon Marg (Khair Somna ODR, Km 1 of Km 17) Center line, edge line and road safety with thermoplastic paint on Bunder Cement Factory Marg  other miscellaneous works",,,,,,,,,,,,,,,,Chief Engineer Aligarh Zone PWD Aligarh||Superintending Engineer Aligarh Circle PWD Aligarh||Provincial Division PWD Aligarh,,,,,,"1,519,060.85",,2023-07-24,Chief Engineer Aligarh Zone PWD Aligarh||Superintending Engineer Aligarh Circle PWD Aligarh||Provincial Division PWD Aligarh
2023_CEALG_815063_1,2263-13A dt-07.06.2023,"Somna Khair Tatigaon Marg (Khair Somna ODR, Km 1 of Km 17) Center line, edge line and road safety with thermoplastic paint on Bunder Cement Factory Marg  other miscellaneous works",,,,,,,,,,,,,,,,Chief Engineer Aligarh Zone PWD Aligarh||Superintending Engineer Aligarh Circle PWD Aligarh||Provincial Division PWD Aligarh,,,,,,"1,519,060.85",,2023-07-24,Chief Engineer Aligarh Zone PWD Aligarh||Superintending Engineer Aligarh Circle PWD Aligarh||Provincial Division PWD Aligarh
2023_CEALD_806550_2,1832/26M/E-Tendering/2023 Dated 18.05.2023,Renewal of  Lapkan Bhurkush Patti  Link Road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH,,,,,,"340,243",,2023-07-24,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD PRATAPGARH
2021_CEGKP_662471_3,2262/76Yat-Deoria Circle/21 Dated 16.12.2021,Construction of Sargatiya Karan Patti Gupta Tola Link Road Under RIDF-26 in District Kushinagar in Financial Year 2020- 2021,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA,,,,,,"4,215,813.23",,2023-07-27,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA
2021_CEGKP_662471_3,2262/76Yat-Deoria Circle/21 Dated 16.12.2021,Construction of Sargatiya Karan Patti Gupta Tola Link Road Under RIDF-26 in District Kushinagar in Financial Year 2020- 2021,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA,,,,,,"4,215,813.23",,2023-07-27,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA
2021_CEGKP_662471_3,2262/76Yat-Deoria Circle/21 Dated 16.12.2021,Construction of Sargatiya Karan Patti Gupta Tola Link Road Under RIDF-26 in District Kushinagar in Financial Year 2020- 2021,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA,,,,,,"4,215,813.23",,2023-07-27,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA
2023_UPTCL_800636_1,E-T-02/ETD(F)/2023-24,E-T- 02/ETD(F)/2023-24,,,,,,,,,,,,,,,,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad||E.E., ETD, Fatehpur",,,,,,"47,500",,2023-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad||E.E., ETD, Fatehpur"
2023_UPTCL_800636_1,E-T-02/ETD(F)/2023-24,E-T- 02/ETD(F)/2023-24,,,,,,,,,,,,,,,,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad||E.E., ETD, Fatehpur",,,,,,"47,500",,2023-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad||E.E., ETD, Fatehpur"
2023_UPIDM_802950_1,04/EETCDAG/2023-2024 LOT NO-01,DRILLING OF STW DISTT AGRA,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,,,,,,"524,700",,2023-07-11,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra
2023_UPIDM_802958_1,04/EETCDAG/2023-2024 LOT NO-02,DRILLING OF STW DISTT MAINPURI,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,,,,,,"192,400",,2023-07-11,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra
2023_UPIDC_805914_1,01/EE/2023-24,REPAIRING OF SYPHON OF KHALILABAD BRANCH AT KM 55.230,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD Khaliabad",,,,,,"595,682.19",,2023-07-12,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD Khaliabad"
2023_UPIDC_803810_4,02/EE/2023-24,Silt clearance of Potaha Drain km 0.000 to 8.000 for improving drain capacity ln maharaj ganj District,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj",,,,,,"918,160",,2023-07-02,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj"
2023_UPIDC_803810_9,02/EE/2023-24,Silt clearance of Moun Drain km 0.000 to 6.840 for improving drain capacity ln maharaj ganj District,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj",,,,,,"721,350",,2023-07-02,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj"
2023_UPIDC_803810_24,02/EE/2023-24,Silt clearance of Sota Nala Drain km 0.000 to 7.000 for improving drain capacity ln maharaj ganj District,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj",,,,,,"972,111",,2023-07-02,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||ID-2, maharajganj"
2023_REDUP_797352_1,1436/chatta/2022-23 dt 29.03.2023,Gram Sancholi se Puthari tak avshesh bhag par Sadak nirman karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,,,,,,"11,587,263",,2023-07-22,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE
2023_REDUP_797378_4,2005/RED/ALIGARH/31-03-2023,GANIYAWALI MAI GANIYAWALI ROAD SE BAHRAVAD SAMPARK MARG PAR NEMSINGH SE SHY TAK DHAMAR ROAD NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE,,,,,,"6,218,836",,2023-07-20,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE
2023_REDUP_797378_5,2005/RED/ALIGARH/31-03-2023,RAYPUR MUJFATA MAI SATESHION ROAD SE COLLECTRATE KE KHET TAK DHAMAR ROAD NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE,,,,,,"4,987,839",,2023-07-10,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE
2023_REDUP_796527_2,LETTER 1640 DATED 22-03-2023,IGLAS KE GRAM TAHARPUR MAIN NAVALPUR WALE ROAD SE PRIMARY SCHOOL HOTE HUYE RAMDEV PANDIT KE GHAR TAK INTERLOCKING KARY,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH,,,,,,"2,820,133",,2023-07-21,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH
