Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_SCIDC_1056566_1,49/AGR/MLACANTT/25-26,Construction of C.C. Road And Drain From House No. 48 to Shivam House at Nehru Enclave Agra.,Construction of C.C. Road And Drain From House No. 48 to Shivam House at Nehru Enclave Agra.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Jul-2025 05:00 PM,NA ,180.0,No ,No,Offline,18-Jul-2025 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,SIKANDRA,282007.0,2.0,"14,31,000",M/S Om Constructions,"1,430,836.33",Accepted-AOC,08-Aug-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra
2025_REDUP_1059289_12,"398/RED/E-Tender(10)/2025-26, Dt. 04.07.2025",G.P. Bhawaniyapur Tikuri ke majra Tikuri me Dr. Avdhesh Singh ke ghar ke paas ek Highmask Light_12,G.P. Bhawaniyapur Tikuri ke majra Tikuri me Dr. Avdhesh Singh ke ghar ke paas ek Highmask Light_12,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,24-Jul-2025 12:00 PM,25-Jul-2025 12:00 PM ,90.0,No ,No,Online,05-Aug-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"2,00,000",M/S SHRI BALAJI CONSTRUCTIONS,"235,957.52",Accepted-AOC,08-Aug-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH
2025_REDUP_1052071_9,331/RED/TENDER/UNNAO/25-26 Dt-22-05-2025,Gram Panchyat Gangadaspur me Mahesh Dewedi ke Ghar se Om Prakash ke Darwaje hote huwe Iswardeen ke Ghar tak Interlocking Road.,Gram Panchyat Gangadaspur me Mahesh Dewedi ke Ghar se Om Prakash ke Darwaje hote huwe Iswardeen ke Ghar tak Interlocking Road.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Jun-2025 03:30 PM,NA ,90.0,No ,No,Online,02-Jul-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"15,97,000",M/S DIPTI KATIYAR,"1,596,509.54",Accepted-AOC,08-Aug-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO
2025_SCIDC_1052345_1,15/MLA/MAINPURI/25-26,"Construction of CC Road From R.O. Point via Bairak to Toilet Block at Police Line, Mainpuri.","Construction of CC Road From R.O. Point via Bairak to Toilet Block at Police Line, Mainpuri.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,27-Jun-2025 12:15 PM,NA ,180.0,No ,No,Offline,04-Jul-2025 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,Sikandra Agra,282007.0,2.0,"16,25,000",m/s kamal mishra,"1,624,424.54",Rejected-AOC,14-Jul-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra
2025_REDUP_1054592_6,276/NIVIDA AGRA/2025-26 dt 06.06.2025,6. Gram mahuakhera me Shaheed lakhan singh murti ke samne CC karya,6. Gram mahuakhera me Shaheed lakhan singh murti ke samne CC karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Jul-2025 10:00 AM,NA ,90.0,No ,No,Online,14-Jul-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,AGRA,282002.0,2.0,,M/S SAI ENTERPRISES,"182,028.37",Accepted-AOC,01-Aug-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2025_UPIDM_1055445_2,03/EE/MLCD/Pra/2025-26,Providing and laying of 3.5 core x 400 mm2 circular armoured,Providing and laying of 3.5 core x 400 mm2 circular armoured,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,09-Jul-2025 02:00 PM,NA ,45.0,No ,No,Online,17-Jul-2025 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Lakhanpur Pump Canal,212305.0,2.0,"32,42,780",Jaiswal Electrical Stores,"2,334,500",Rejected-AOC,19-Aug-2025,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad
2025_UPRNS_1017756_1,47/E-TENDER/MEERUT-ZONE/24-25 DATED 10-03-2025,"PROPOSED REPAIR AND RENOVATION WORK OF WEIGHT LIFTING/GYMNASTIC HALL, VOLLY BALL COURT, GYM HALL AND BADMINTON HALL AT DISTT-MUZAFFARNAGAR (U.P)","PROPOSED REPAIR AND RENOVATION WORK OF WEIGHT LIFTING/GYMNASTIC HALL, VOLLY BALL COURT, GYM HALL AND BADMINTON HALL AT DISTT-MUZAFFARNAGAR (U.P)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,15-Mar-2025 05:30 PM,NA ,90.0,No ,No,Offline,29-Mar-2025 02:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,MUZAFFARNAGAR,251001.0,2.0,"6,25,89,660",AMITRAJ DEVELOPERS PRIVATE LIMITED,"62,464,480.2",Accepted-AOC,28-Apr-2025,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited
2025_SCIDC_1057228_2,0301/EE/GZB/E-TENDER/2025-26,Construction of Interlocking Tiles Road With Side Drain beside VVIP Mangal Society Ghaziabad From Main Road to Sharma ji Dairy. (Vidhayak Nidhi Work),Construction of Interlocking Tiles Road With Side Drain beside VVIP Mangal Society Ghaziabad From Main Road to Sharma ji Dairy. (Vidhayak Nidhi Work),Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,31-Jul-2025 01:30 PM,NA ,90.0,No ,No,Offline,05-Aug-2025 03:30 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,VVIP Mangal Society Ghaziabad,201017.0,2.0,"8,76,796",M/S SUMIT KUMAR CONTRACTOR,"868,028.12",Rejected-Finance,07-Aug-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad
2025_UPIDM_1029329_4,02/EE/MLCD/2025-26,"Re-Construction of New Ramp Staire Case in Slope of River Bank at Balua Pump Canal including all cost of material, (excluding Cement) labour, T and P used, Complete in all respect as per drawing provided by department. as directed by Engineer in Char","Re-Construction of New Ramp Staire Case in Slope of River Bank at Balua Pump Canal including all cost of material, (excluding Cement) labour, T and P used, Complete in all respect as per drawing provided by department. as directed by Engineer in Char",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Apr-2025 02:00 PM,NA ,180.0,No ,No,Online,24-Apr-2025 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,Executive Engineer Minor lift canal division vns,221010.0,2.0,"4,60,000",ARUN KUMAR PANDEY,"361,877",Rejected-Finance,25-Aug-2025,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi
2025_UPPCL_1034256_1,03/ECCD-I/ 2025-26,M and R of Plaster Repairing Internal Painting and other Misc Civil works in Res No 4by11 4by24 4 by 35 2 by 28 2 by 34 2 by 99 2 by 104 2 by 130 and 1 by 94 at Indralok Hydel Colony Lucknow,M and R of Plaster Repairing Internal Painting and other Misc Civil works in Res No 4by11 4by24 4 by 35 2 by 28 2 by 34 2 by 99 2 by 104 2 by 130 and 1 by 94 at Indralok Hydel Colony Lucknow,Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Apr-2025 09:00 AM,NA ,120.0,No ,No,Offline,30-May-2025 03:30 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,LUCKNOW,226024.0,2.0,"3,95,746",ALOK KUMAR,"292,812.47",Accepted-AOC,14-Aug-2025,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist
