Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DOLBU_178353_7,274/npp/nirman kary-2017-18 dt.17-03-2018,Construction work of both side drain and color interlaken road from the house of Kalam Mishra to Ward number 04 in the house of Mantu.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"697,184.43",,2018-08-13,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178353_9,274/npp/nirman kary-2017-18 dt.17-03-2018,Construction work of both side drains and color interloking road from Rajkumar Singh house in Ward no 11 to Arvind Shukla house.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,154,701",,2018-08-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_177685_27,257/npp/nirman kary-2017-18 dt.28-02-2018,Construction of both side drains and color interloking road to the house of Sachin Mishra from Motilal house in Ward no. 12.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"717,070.04",,2018-08-27,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_177186_1,256/npp/nirman kary-2017-18 dt-28-02-2018,Construction of drain and interliking road from Mahesh house to Rakesh Awasthi house in Ward no 12.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"733,000",,2018-08-05,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_UPTCL_203705_1,E-TENDER NO. 22 - E.T.C-II(K)/2018-19,ANNUAL MAINTENANCE OF SPLIT AIR CONDITIONER A C AND CENTRALIZED A C INSTALLED AT 220 KV S S SAIFAI AND 132 KV S S JASWANTNAGAR UNDER E T D ETAWAH,ANNUAL MAINTENANCE OF SPLIT AIR CONDITIONER A C AND CENTRALIZED A C INSTALLED AT 220 KV S S SAIFAI AND 132 KV S S JASWANTNAGAR UNDER E T D ETAWAH,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,120.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,99,700",DURGA ELECTRICALS COMPANY,"179,570",Accepted-AOC,2018-08-09,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_203742_1,E-TENDER NO.28 E.T.C-II(K)2018-19,FOR REPAIRING AND RIFILLING OF FIRE EXTINGUSHER SYSTEM AT 220 KV SUB STATION SAIFAI AND 132 KV S S KUNERA JASWANTNAGAR TAKHA UNDER ETD ETAWAH,FOR REPAIRING AND RIFILLING OF FIRE EXTINGUSHER SYSTEM AT 220 KV SUB STATION SAIFAI AND 132 KV S S KUNERA JASWANTNAGAR TAKHA UNDER ETD ETAWAH,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,45.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,89,700",mahesh construction,"169,600",Rejected-AOC,2018-08-09,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_216153_1,V SHORT TERM E-TENDER NO. 46 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,12-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,19-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,98,364",POWER CONSTRUCTION COMPANY,"197,298",Rejected-AOC,2018-08-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218058_2,V SHORT TERM E-TENDER NO.60 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,21-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,26-Jun-2018 02:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,99,000",M/s AADITYA ENGINEERING WORKS,"138,968",Not Admitted-Finance,2018-08-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218066_1,V SHORT TERM E-TENDER NO. 66 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,69,000",M/s AADITYA ENGINEERING WORKS,"146,017",Rejected-AOC,2018-08-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222745_1,SHORT TERM E-TENDER NO. 71 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"7,20,000",pankaj enterparises,"462,000",Rejected-AOC,2018-08-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_233273_2,V S T E-TENDER NO.81/E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,01-Aug-2018 04:45 PM,NA ,45.0,No ,No,Offline,07-Aug-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehgarh,209601.0,2.0,"5,02,000",M/S DHIRENDRA SINGH,"251,800",Rejected-AOC,2018-08-25,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_233281_2,V S T E-TENDER NO.82/E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,01-Aug-2018 04:45 PM,NA ,45.0,No ,No,Offline,07-Aug-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,99,200",AWASTHI ENTERPRISES,0.0,Accepted-AOC,2018-08-25,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
