Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_DOLBU_309426_22,649/npp/nirman kary/14 vitt/2018-19 dt-08-02-2019,"Construction of boundary wall for the park on Balu Ghat under the boundary of the Nagar Palika Parishad Gangaghat,",,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,570,124",,2019-06-05,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178353_5,274/npp/nirman kary-2017-18 dt.17-03-2018,Construction of Color Interlaken Road to Ramgopal Kushwaha House from Brij Mohan house in Ward no. 16.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"647,005",,2019-06-13,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178353_5,274/npp/nirman kary-2017-18 dt.17-03-2018,Construction of Color Interlaken Road to Ramgopal Kushwaha House from Brij Mohan house in Ward no. 16.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"647,005",,2019-06-13,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_UPIDC_279086_5,02/EE/2018-19,Const. of Panwasa Dy. from km 7.850 to 8.300(Lot-5),Const. of Panwasa Dy. from km 7.850 to 8.300,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Dec-2018 10:00 AM,NA ,90.0,No ,No,Offline,10-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"26,00,000",M/S AJAY KUMAR CONTRACTOR,"1,369,530",Not Admitted-Fee/PreQual/Technical,2019-06-06,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2018_UPIDC_279086_6,02/EE/2018-19,Const. of Panwasa Dy. From Km. 14.625 to 15.300(Lot-6),Const. of Panwasa Dy. From Km. 14.625 to 15.300,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Dec-2018 10:00 AM,NA ,90.0,No ,No,Offline,10-Dec-2018 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244302.0,2.0,"32,00,000",M/S AJAY KUMAR CONTRACTOR,"1,705,325",Rejected-AOC,2019-06-06,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2019_PVVNL_299488_1,50/EUDC(MBD)/2018-19,"PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR E.E., EUTD MORADABAD","PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR E.E., EUTD MORADABAD",Services,Open Tender,Fixed-rate,Shipping/ Transportation/ Vehicle,No,No,NA ,26-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,26-Feb-2019 02:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,MORADABAD,244001.0,2.0,"2,70,000",MAHIPAL SINGH,"228,000",Accepted-AOC,2019-06-06,Paschimanchal Vidyut Vitran Nigam Ltd.
2019_PVVNL_299493_1,51/EUDC(MBD)/2018-19,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-I UNDER EUTD MORADABAD,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-I UNDER EUTD MORADABAD,Services,Open Tender,Fixed-rate,Shipping/ Transportation/ Vehicle,No,No,NA ,26-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,26-Feb-2019 02:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,MORADABAD,244001.0,2.0,"2,70,000",MAHIPAL SINGH,"228,000",Accepted-AOC,2019-06-06,Paschimanchal Vidyut Vitran Nigam Ltd.
2019_PVVNL_299498_1,52/EUDC(MBD)/2018-19,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-2 UNDER EUTD MORADABAD,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-2 UNDER EUTD MORADABAD,Services,Open Tender,Fixed-rate,Shipping/ Transportation/ Vehicle,No,No,NA ,26-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,26-Feb-2019 02:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,MORADABAD,244001.0,2.0,"2,70,000",MAHIPAL SINGH,"228,000",Accepted-AOC,2019-06-06,Paschimanchal Vidyut Vitran Nigam Ltd.
2019_PVVNL_299500_1,53/EUDC(MBD)/2018-19,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-3 UNDER EUTD MORADABAD,PROVIDING 01 NO DIESEL VEHICLE WITH DRIVER FOR A.E. (METER) LAB-3 UNDER EUTD MORADABAD,Services,Open Tender,Fixed-rate,Shipping/ Transportation/ Vehicle,No,No,NA ,26-Jan-2019 09:00 AM,NA ,90.0,No ,No,Offline,26-Feb-2019 02:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,MORADABAD,244001.0,2.0,"2,70,000",MAHIPAL SINGH,"228,000",Accepted-AOC,2019-06-06,Paschimanchal Vidyut Vitran Nigam Ltd.
2019_REDUP_313399_2,39/EE/RED/2018-19 dated 06.02.2019,Construction of interlocking at village badanpura konch from anurudh chamarsena to virendra katkari house in block konch.,Construction of Interlocking,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,20-Feb-2019 09:00 AM,NA ,90.0,No ,No,Online,01-Mar-2019 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,Orai,285001.0,2.0,"13,41,000",HARGOVIND RATHAUR,"1,340,823.05",Accepted-AOC,2019-06-11,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN
2019_UPIDC_349257_1,"01/EE/2019-20,LOT-02","01/EE/2019-20,LOT-02",S/E for Internal Clearance for improving Drainage Capacity of Datouli Drain between km 0.000 to Km 5.852 for Year 2019-20,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Jun-2019 12:00 PM,NA ,90.0,No ,No,Offline,08-Jun-2019 12:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"3,62,000",SURESH KUMAR,"200,130",Rejected-Technical,2019-06-18,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur
