Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_PWDBL_905508_1,2024_PWDBL_905508_1,396/E-Tender/2023-24 dt. 17.02.2024,"Mall Avenue colony sthit aawas no 2,3 me rangai putai ka karya",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"98,849",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_905508_20,2024_PWDBL_905508_20,396/E-Tender/2023-24 dt. 17.02.2024,Vidhayak niwas-2 (naya) sthit aawas no 99B se 158B me vibhinn civil anurakshan karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"187,382.46",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_905508_2,2024_PWDBL_905508_2,396/E-Tender/2023-24 dt. 17.02.2024,Mall Avenue colony me awasthit aawason ke boundary wall ke vahya bhaag ki marammat ka karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"198,043",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_20,2024_PWDBL_898355_20,228/E-Tender/2023-24 dt. 01.02.2024,"Gomti Nagar phase 2 Mantri aawas stith awas no 3 type 6 me adhyasan parivartan ke Karan servant quarter room ke shatigrast zeene ke sthan per lohe ka zeena lagane ka karya, asthai shatigrast shade badalna aangan me shatigrast farsh par Kota stone ka",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"322,822.05",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_4,2024_PWDBL_898355_4,228/E-Tender/2023-24 dt. 01.02.2024,"Gautam palli colony sthit aawas no. 01 naya mein kitchen mein shatigrast cabinet, 3 snangreh/ shauchalayon ka navinikaran va shatigrast Kota stone badalna, aangan mein jali va awaas ke vahya bhaag ke rangai putai va Anya atiavashyak vibhinn marammati",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"537,876.43",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_903015_1,2024_PWDBL_903015_1,338/E-Tender/2023-24 dt. 09.02.2024,Kalidas Marg sthit aawas no-5 me Annexie bhawan ke peeche ek room ke saath snangrih / shauchalay ki vyavastha ka karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"785,244",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_903015_2,2024_PWDBL_903015_2,338/E-Tender/2023-24 dt. 09.02.2024,"Vishisht atithi greh Dalibag me 10 kamro ki chatigrast wooden flooring ko hatakar tiles lagana, bathroom ki purani fittings badalna, chatigrast satah per plaster evam satah sudharikaran ke sath rangai putai wa anya ati awashyak karya",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"783,372",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_903029_14,2024_PWDBL_903029_13,378/E-Tender/2023-24 dt. 15.02.2024,Vishisht atithi greh Dalibag me civil anurakshan sambandhi vibihinn marramati karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"271,701",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_903029_14,2024_PWDBL_903029_14,378/E-Tender/2023-24 dt. 15.02.2024,Vishisht atithi greh Dalibag me civil anurakshan sambandhi vibihinn marramati karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"271,701",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_895853_13,2024_PWDBL_895853_13,218/E-Tender/2023-24 dt. 30.01.2024,Rajbhawan colony stith type-5 ke  awas no-01 se 44 tak ke vibihinn awaso ke civil anurakshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"286,260",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_895853_4,2024_PWDBL_895853_14,218/E-Tender/2023-24 dt. 30.01.2024,Vikramaditya marg naya mantri awas 07 me aantarik bhaag ki rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"98,312",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_895853_4,2024_PWDBL_895853_4,218/E-Tender/2023-24 dt. 30.01.2024,Vikramaditya marg naya mantri awas 07 me aantarik bhaag ki rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"98,312",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_12,2024_PWDBL_898355_12,228/E-Tender/2023-24 dt. 01.02.2024,"Rajbhawan colony sthit aawas no 27 type 5 me chaardiwaari per carbonate sheet lagane ka karya, khidki ke darwaze per macchar jaali lagane ka karya, bathroomon me nikaasi per SS jaali lagane ka karya",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"59,333",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_13,2024_PWDBL_898355_13,228/E-Tender/2023-24 dt. 01.02.2024,"Rajbhawan colony sthit aawas no 24 type 5 me deemak lagi 3 shatigrast khidkiyon ke sthan per UPVC khidki lagane ka karya, kitchen cabinet banane ka karya, shatigrast chhat ke plaster ko todkar puneh karne ka karya, jurjur ho chuki bathroom fittings k",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"315,129",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_16,2024_PWDBL_898355_16,228/E-Tender/2023-24 dt. 01.02.2024,Kalidas Marg sthit aawas no 10 me shatigrast tiles ki jagah puneh tiles lagana avem purane shatigrast furniture ki jagah naye furniture ki aapoorti karna va anya awashyak vibhinn marammati karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"63,999",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_898355_19,2024_PWDBL_898355_19,228/E-Tender/2023-24 dt. 01.02.2024,Rajbhawan colony sthit aawas no 01 new type 6 ki chhat ke seelan wale sthano per waterproofing ka karya aawas ki bahri deewaron ke shatigrast bhaagon ki marammat avem rangai putai ka karya avem awas ke ek bathroom ki purani fittings badalne ka karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"338,827",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_14,2024_PWDBL_893603_14,201/E-Tender/2023-24 dt. 27.01.2024,"Laplas colony sthit aawas no-A 303 type 5 aawas me deemak rodhi upchar karne ka karya , ek ati jeernsheern bathroom mein navinikaran ka karya, dusre bathroom ki farsh ke tiles va fittings badalne ka karya aawas ke shatigrast darwaze chaukhat sahit ba",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"285,458.43",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_27,2024_PWDBL_893603_27,201/E-Tender/2023-24 dt. 27.01.2024,Rajbhavan colony sthit awas no. 6 type-6 me Kota polish ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"120,925",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_28,2024_PWDBL_893603_28,201/E-Tender/2023-24 dt. 27.01.2024,"Rajbhavan colony sthit awas no 28 type-5 me awas ke 02 kamron ki marammat va shatigrast false cealing ko badalvane, kitchen ke navinikaran ka karya, garage ke shatigrast Shade avem  02 tute darwazon Ko badalne ka karya",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"322,461",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_6,2024_PWDBL_893603_6,201/E-Tender/2023-24 dt. 27.01.2024,Raj bhavan colony sthit aawas no-  21 type-5 aawas ke lawn me profile seat dwara shade banane ka karya avem shade ke niche tiles lagane ka karya,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"103,249",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_8,2024_PWDBL_893603_8,201/E-Tender/2023-24 dt. 27.01.2024,"Vidhayak Nivas 2 (purana) sthit aawas no 6-7 bi mein do bedroom mein Bani lakdi ki jarjar almari ke sthan per lohe ki almari banane, s.s parda rod lagane sambandhi civil karya avam Vidhayak niwas-2 purana sthit garage no-18 me naali ke paani ko rokne",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"143,402.37",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_895853_13,2024_PWDBL_895853_12,218/E-Tender/2023-24 dt. 30.01.2024,Rajbhawan colony stith type-5 ke  awas no-01 se 44 tak ke vibihinn awaso ke civil anurakshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"286,260",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PWDBL_882728_3,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PWDBL_882728_4,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PWDBL_882728_6,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_7,2024_PWDBL_882728_7,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa compound stith mandir lane evam mushtak lane ke awaso me civil anuraskshan evam rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"188,345.34",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_886845_10,2024_PWDBL_882728_9,116/E-Tender/2023-24 dt. 15.01.2024,Vidhayak niwas-1 khand-A ke bhutal ke aawas no-21A se 38A me rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"167,951.92",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_886845_10,2024_PWDBL_886845_10,116/E-Tender/2023-24 dt. 15.01.2024,Vidhayak niwas-1 khand-A ke bhutal ke aawas no-21A se 38A me rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"167,951.92",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_886845_11,2024_PWDBL_886845_11,116/E-Tender/2023-24 dt. 15.01.2024,Vidhayak niwas-1 khand-B ke pratham tal ke aawas no-54B se 73B me rangai putai ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"172,938.75",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_14,2024_PWDBL_893603_10,201/E-Tender/2023-24 dt. 27.01.2024,"Laplas colony sthit aawas no-A 303 type 5 aawas me deemak rodhi upchar karne ka karya , ek ati jeernsheern bathroom mein navinikaran ka karya, dusre bathroom ki farsh ke tiles va fittings badalne ka karya aawas ke shatigrast darwaze chaukhat sahit ba",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"285,458.43",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_14,2024_PWDBL_893603_12,201/E-Tender/2023-24 dt. 27.01.2024,"Laplas colony sthit aawas no-A 303 type 5 aawas me deemak rodhi upchar karne ka karya , ek ati jeernsheern bathroom mein navinikaran ka karya, dusre bathroom ki farsh ke tiles va fittings badalne ka karya aawas ke shatigrast darwaze chaukhat sahit ba",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"285,458.43",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_893603_14,2024_PWDBL_893603_13,201/E-Tender/2023-24 dt. 27.01.2024,"Laplas colony sthit aawas no-A 303 type 5 aawas me deemak rodhi upchar karne ka karya , ek ati jeernsheern bathroom mein navinikaran ka karya, dusre bathroom ki farsh ke tiles va fittings badalne ka karya aawas ke shatigrast darwaze chaukhat sahit ba",,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"285,458.43",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PVVNV_918624_1,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PVVNV_919222_1,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_PWDBL_882728_6,2024_PVVNV_919224_1,11/E-Tender/2023-24 dated 02.01.2024,Darulshafa stith navnirmit vidhayak niwas ke 6th tal se 10th tal tak ke awaso me civil anuraskshan ka karya.,,,,,,,,,,,,,,,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,,,,,,"173,163.22",,,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow
2024_UPIDM_898440_1,2024_UPIDM_898440_1,22/EEBMMDVNS/2023-24,"Composite work of excavation  under project of dredging work  to protect group of village Maipur,Mahuwapar,Gangapur and other villages from flood and erosion situated at Left bank of Ghaghra river In District Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"3,367,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_898480_1,2024_UPIDM_898480_1,23/EEBMMDVNS/2023-24,"Composite work of excavation under project of dredging work  to protect group of village Kevtala, Pipariya and other villages from flood and erosion situated at right bank of Ghaghra river In District Ambedkar Nagar.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"3,195,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_916095_1,2024_UPIDM_916095_1,31/EEBMMDVNS/2023_24,Repairing of Departmantal  Amphibious Hydraulic Excavator MB 205 (G-2).,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,696,340",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_916095_2,2024_UPIDM_916095_2,31/EEBMMDVNS/2023_24,Repairing and maintenance work of Amphibious hydraulic excavator MB205 (L3),,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,578,600",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_PVVNV_908959_1,2024_PVVNV_908959_1,70/EUDC(G)/2023-24,"SUPPLY OF PAPER AND REFILLING OF CARTRIDGE, MAINTENANCE OF PRINTER",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"177,120",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908976_1,2024_PVVNV_908976_1,71/EUDC(G)/2023-24,"SUPPLY OF PAPER AND REFILLING OF CARTRIDGE, MAINTENANCE OF PRINTER",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"218,976",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_909011_1,2024_PVVNV_908998_1,73/EUDC(G)/2023-24,CARRIAGE OF TRANSFORMER,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"533,349",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_909011_1,2024_PVVNV_909011_1,73/EUDC(G)/2023-24,CARRIAGE OF TRANSFORMER,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"533,349",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
