Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_UPIDC_1083668_59,01/EE/2025-26,Silt Clearance/Scraping work of Lalpur Mr (Between km 0.00 to 3.700),Silt Clearance/Scraping work of Lalpur Mr (Between km 0.00 to 3.700),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,14-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",Tulsipur Balrampur,271210.0,2.0,"94,000",DEV PRAKASH TRIPATHI,"92,430",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur"
2025_YEIDA_1081634_7,YEA/OSD(M)/2025/316 DT-25/09/2025,Supply Installation Testing Commissioning of 20 mtr 30mtr High mast LED Light at Sector -22D Sector-29 Sector-32 Sector-33 and 60mtr road in front of SDS Township yea (WC-EM-02),Supply Installation Testing Commissioning of 20 mtr 30mtr High mast LED Light at Sector -22D Sector-29 Sector-32 Sector-33 and 60mtr road in front of SDS Township yea (WC-EM-02),Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,10-Oct-2025 06:55 PM,NA ,90.0,No ,No,Online,05-Nov-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"45,47,429",M/s M B CONSTRUTION AND SUPPLIERS,"3,042,230",Rejected-Finance,31-Dec-2025,Yamuna Expressway Industrial Development Authority
2025_UPIDC_1080133_30,03/EE/IDK/2025-26,Naveenikaran karya of pachpokhara minor canal service road on left side from Km 5.760 to 7.975 for the year 2025-26,Naveenikaran karya of pachpokhara minor canal service road on left side from Km 5.760 to 7.975 for the year 2025-26,Works,Open Tender,Item Wise,Civil Works - Roads,No,No,NA ,20-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,25-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh||Irrigation Division Kasganj",Kasganj,207123.0,2.0,"31,00,000",AV Traders,"2,766,563.25",Rejected-Finance,08-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh||Irrigation Division Kasganj"
2025_UPIDC_1094578_1,08/EE/2025-26/LOT_2,Construction of 3 No extra room for primary school at F Block Rehabilation colony Amwar,Construction of 3 No extra room for primary school at F Block Rehabilation colony Amwar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,28-Nov-2025 03:00 PM,NA ,90.0,No ,No,Online,08-Dec-2025 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division II Pipri- Sonebhadra,Amwar Duddhi Sonbhadra,231208.0,2.0,,a.k. construction,"2,266,524.14",Rejected-AOC,01-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division II Pipri- Sonebhadra
2025_UPIDC_1083775_20,03/EE/2025-26,"Scraping Of Bed and side slope with jungle clearance of Devari mr from km 0.000 to 1.206,kukhudi mr from km 0.000 to 2.600 kanti mr first Mr from km 0.000 to2.312, kaitha mr Mr from km 0.000 to 1.500","Scraping Of Bed and side slope with jungle clearance of Devari mr from km 0.000 to 1.206,kukhudi mr from km 0.000 to 2.600 kanti mr first Mr from km 0.000 to2.312, kaitha mr Mr from km 0.000 to 1.500",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-Oct-2025 01:00 PM,NA ,90.0,No ,No,Online,28-Oct-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",PRAYAGRAJ,211001.0,2.0,"1,53,000",BPS CONSTRUCTION COMPANY,"130,274.5",Accepted-AOC,23-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad"
2025_UPIDC_1083216_1,02 Date 08.10.2025 (Lot No-02),SILT CLEARANCE /SCRAPING AND JUNGLE CLEARANCE OF TARAUTI DY. FROM KM 0.000 TO KM 9.000,SILT CLEARANCE /SCRAPING AND JUNGLE CLEARANCE,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,29-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",GHZIPUR,233001.0,2.0,"4,14,000",M/S HARENDRA CONSTRUCTION,"400,853",Accepted-AOC,02-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur"
2025_UPIDC_1081481_12,01/EE/2025-26,"Silt Clearance/Scraping between Km. 0.000 to Km. 2.400, Km. 2.700 to Km. 9.500 and Km. 10.200 to 11.300 of Husainabad Dy.","Silt Clearance/Scraping between Km. 0.000 to Km. 2.400, Km. 2.700 to Km. 9.500 and Km. 10.200 to 11.300 of Husainabad Dy.",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,11-Oct-2025 04:00 PM,NA ,90.0,No ,No,Online,24-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",Balrampur,271201.0,2.0,"4,74,000",M/S RAM KRISHAN MISHRA CONTRECTOR,"298,345",Rejected-Finance,22-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur"
2025_UPIDC_1083393_20,01/EE/2025-26,Scraping of internal Section of Kalwari Minor. from km. 0.000 to km. 3.800,Scraping of internal Section of Kalwari Minor. from km. 0.000 to km. 3.800,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,28-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-3 Gonda",Siddharthnagar,272153.0,2.0,"70,000",M/S MISHRA CONSTRUCTION,"51,488.3",Rejected-Finance,15-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-3 Gonda"
2025_UPPRD_1073328_12,875/Nivida/ZP/2025-26 Date- 10-09-2025,Work No 12 Gram sabha koyalra Mubarakpur interlocking road se eidgah hote hue Chhedi ka purwa oor eet soling kary,Work No 12 Gram sabha koyalra Mubarakpur interlocking road se eidgah hote hue Chhedi ka purwa oor eet soling kary,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,12-Sep-2025 12:00 PM,NA ,30.0,No ,No,Offline,17-Sep-2025 01:00 PM,Panchayati Raj Department||Zila Panchayat Amethi,Amethi,227409.0,2.0,"17,08,536",M/S ABHISHEK VIKRAM SINGH,"1,707,510.788",Rejected-Finance,29-Dec-2025,Panchayati Raj Department||Zila Panchayat Amethi
2025_UPIDC_1082813_6,03/EE/2025-26,AS PER TENDER NOTICE-03 LOT 06,SILT CLEARENCE/SCRAPING OF LAHI DY. FROM KM. 0.000 TO KM. 7.400 FOR THE YEAR 2025-26,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,16-Oct-2025 11:00 AM,NA ,90.0,No ,No,Online,06-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",Haidergarh,225124.0,2.0,,m/s mohd zaheer,"374,131.88",Rejected-Finance,15-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh"
