Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_UPIDM_831407_1,02/E.E./2023-24(LOT-01),Brick lining renovation of main canal from km. 0.00 to 0.420 Km. at Bishunpur pump canal.,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Jaunpur,,,,,,"956,760",,2024-10-31,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Jaunpur
2023_UPIDC_858874_1,06/EE/RCD/2023-24,MINOR VEERPUR KE KM. 0.00 SE 08.840 TAK SILT SAFAI KA KARYA.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",,,,,,"175,744.6",,2024-10-23,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly"
2023_UPIDC_858874_1,06/EE/RCD/2023-24,MINOR VEERPUR KE KM. 0.00 SE 08.840 TAK SILT SAFAI KA KARYA.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",,,,,,"175,744.6",,2024-10-23,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly"
2023_SCIDC_836865_1,16/EE/ET/LTP/2023-24,VIDHYAK NIDHI 2023-24 KE ANTARGAT CONSTRUCTION OF PAVER ROAD  IN POLICE LINE  -LALITPUR MAIN GATE SE MANORANJAN ROOM KI OR,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,,,,,,"762,670.966",,2024-10-07,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur
2023_SCIDC_836865_1,16/EE/ET/LTP/2023-24,VIDHYAK NIDHI 2023-24 KE ANTARGAT CONSTRUCTION OF PAVER ROAD  IN POLICE LINE  -LALITPUR MAIN GATE SE MANORANJAN ROOM KI OR,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,,,,,,"762,670.966",,2024-10-07,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur
2023_GNIDA_826054_6,SM/(E-TENDER CELL)/2023/464   DATE-28.07.2023,"Renovation work of Primary School and Junior High school in village Khera Dharampura, Milak Lachhi, Roza Yakubpur, Roza Jalalpur and Achheja, Greater Noida",,,,,,,,,,,,,,,,Greater Noida Industrial Development Authority,,,,,,,,2024-10-03,Greater Noida Industrial Development Authority
2023_UPIDC_835824_4,02/AEIV/2023-24,"Repairing work in Residence no.- 15/1 and 10 at Canal Colony, Cantt Road, Lucknow. (Lot-4)",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",,,,,,"159,466.9",,2024-10-12,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow"
2024_UPRNS_963870_1,216/ETENDER/UPRNSS/07.10.2024,Construction work of Health and Wellness Centre at Hadaha Block Achalganj District Unnao U P,,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,,,,,,"434,823",,2024-10-21,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay
2024_UPRNS_963909_1,217/ETENDER/UPRNSS/07.10.2024,Construction work of Health and Wellness Centre at Murtazanagar Block Bichhiya District Unnao U P,,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,,,,,,"434,801",,2024-10-21,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay
2024_UPRNS_950508_2,136/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF GAU SANRAKSHAN KENDRA AT PATA, DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"11,805,126.43",,2024-10-10,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950516_2,137/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF GAU SANRAKSHAN KENDRA AT NAWADA DAROBAST, DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"11,827,601.12",,2024-10-10,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950530_2,138/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF GAU SANRAKSHAN KENDRA AT SIKANDARPUR KALA, DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"11,810,258",,2024-10-10,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950546_2,140/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF GAU SANRAKSHAN KENDRA AT FAZILPUR, DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"11,806,709.6",,2024-10-14,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950546_2,140/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF GAU SANRAKSHAN KENDRA AT FAZILPUR, DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"11,806,709.6",,2024-10-14,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950553_2,141/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,CONSTRUCTION OF INDOOR STADIUM AT AUTONOMOUS STATE MEDICAL COLLEGE IN DISTT-SHAHJAHANPUR(U.P.),,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"35,521,143.34",,2024-10-14,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPRNS_950568_2,142/UPRNSS/E-TENDER/2024-25 DATE 22-08-2024,"CONSTRUCTION OF C.C. ROAD, DRAIN AND REPAIR OF DRAIN AT AUTONOMOUS STATE MEDICAL COLLEGE IN DISTT-SHAHJAHANPUR(U.P.)",,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,,,,,,"12,848,107.89",,2024-10-14,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II
2024_UPIDC_964891_3,01/EE/2024-25 DT. 05.10.2024,Silt Clearance of Jar dy from km. 0.000 to km 8.740,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri",,,,,,"203,270",,2024-10-30,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri"
2024_UPIDC_964891_3,01/EE/2024-25 DT. 05.10.2024,Silt Clearance of Jar dy from km. 0.000 to km 8.740,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri",,,,,,"203,270",,2024-10-30,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri"
2024_UPIDC_964891_4,01/EE/2024-25 DT. 05.10.2024,Silt Clearance of Pareily minor from km. 0.000 to km 8.851,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri",,,,,,"188,321",,2024-10-30,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri"
