Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_CEKNP_800815_1,1823/55C-EV/2023 DATE 28-04-2023,Renovation work along with general repairs on Km 1(600) 4(150) 5 6(400) 7 8(800) 9 10 and 11(450) of Etawah Bhadamai Masnai road,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH,,,,,,"2,934,191",,2023-06-30,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH
2023_CEGKP_781370_37,252/1A/2023 Dt. 25.02.2023,Renewal of Mohana Lotan to Chanraiya link  Road.,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE BASTI CIRCLE PWD BASTI||EE PROVINCIAL DIVISION PWD SIDDHARTH  NAGAR,,,,,,"1,076,101.98",,2023-06-20,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE BASTI CIRCLE PWD BASTI||EE PROVINCIAL DIVISION PWD SIDDHARTH  NAGAR
2023_CEALD_805756_1,4242/06COM(3)PRCIR/2023 DT. 16-05-2023,Renewal work with BC of Nawabganj Pathariyapur Danishpur Ahmadpur Sultanpur aproach to Kaudihar road,,,,,,,,,,,,,,,,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CONSTRUCTION DIVISION-3  PWD ALLAHABAD,,,,,,"6,357,701",,2023-06-30,Cheif Engineer Allahabad Zone PWD Allahabad||SE ALLAHABAD CIRCLE PWD ALLAHABAD||EE CONSTRUCTION DIVISION-3  PWD ALLAHABAD
2023_UPIDC_807237_1,02/EE-HDSC/2023-24,Silt Clearance of Tandauna drain from km. 0.000 to 3.800 for year 2023-24 (Lot-02),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",,,,,,"111,296.25",,2023-06-18,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi"
2023_UPIDC_807315_1,02/EE-HDSC/2023-24,Silt Clearance of Sewataal drain from km. 0.000 to 6.000 for year 2023-24 (Lot-05),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",,,,,,"135,962.612",,2023-06-18,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi"
2023_UPIDC_807398_1,02/EE-HDSC/2023-24,Silt Clearance of Mansoornagar drain from km. 0.000 to 11.600 for year 2023-24 (Lot-14),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",,,,,,"271,753.8",,2023-06-20,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi"
2023_UPIDC_808670_1,01/SE-XI/2023-24,LOT NO. -01 SILT CLEARANCE  OF SATBISWA DRAIN FROM KM. 2.000 TO KM.16.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad",,,,,,"1,904,175",,2023-06-21,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad"
2023_UPIDC_808670_1,01/SE-XI/2023-24,LOT NO. -01 SILT CLEARANCE  OF SATBISWA DRAIN FROM KM. 2.000 TO KM.16.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad",,,,,,"1,904,175",,2023-06-21,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad"
2023_REDUP_798957_1,1311/RED/NIVIDA-TAVY/22-23 Dt. 31.03.2023,Vikas khand bar ke gram Bhailonilodh me Mukhya Sadak Nahar se kallu ahirwar ke ghar hote huye diman baba tak CC road ka nirman karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE LALITPUR,,,,,,"5,202,903.67",,2023-06-27,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE LALITPUR
2023_REDUP_797347_3,1438/MATHURA/22-23/29-03-23,"Construction of Interlocking From house of Ajay Sharma To house of Ramesh Chandra, House of Vijay Master to House of Vikram Fauji, House of Verendra to House of Banke and house of Ranveer Fauji to House of Yeshpal in link streets Shri Nathpuram colon",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,,,,,,"6,249,501",,2023-06-30,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE
