Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_CEKNP_868510_1,2717/11A Dt 23.11.2023,Special repair work on Paras Mughal Marg to Khajuri Marg under Ghatampur Assembly,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR,,,,,,"996,474.52",,2023-12-31,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR||EE PROVINCIAL DIVISION PWD KANPUR NAGAR
2023_CEKNP_865276_6,5046/55C-EV/2023 DATE 03-11-2023,Special Repair work of Qyontra to Gohani road,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH,,,,,,"5,309,482",,2023-12-29,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH
2023_CEKNP_863059_1,6471C/131C-KV/2023-24 Dt. 09.10.2023,Widening and Strengthening work of N.H.-25 to Badhauli Mungishapur Road (O.D.R.) in Km. 1.00 to 16(250),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"226,432,480",,2023-12-29,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
2023_CEKNP_862421_1,5065/55C-EC/2023 DATE 06-11-2023,NH-2 DARSHANPURA ROAD,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH,,,,,,"3,734,474",,2023-12-19,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH
2023_CEKNP_862421_2,5065/55C-EC/2023 DATE 06-11-2023,CC amd drain work Abadi Portion in Jaswantnagar Baidpura Basrehar (ODR) Road,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH,,,,,,"3,228,377",,2023-12-26,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH
2023_CEKNP_862421_3,5065/55C-EC/2023 DATE 06-11-2023,Sepcial Repair of Saifai Karhal bye pass Road,,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH,,,,,,"4,152,840",,2023-12-28,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH
2023_CEKNP_862536_1,7033C/131C-KV/2023 Dt. 02.11.2023,Special Repair of Neplapur to Sundaripur Pulia Link Road (V.R.),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"2,839,422",,2023-12-04,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
2023_CEKNP_862536_8,7033C/131C-KV/2023 Dt. 02.11.2023,Special Repair of Sikandra Jhinjhak to Mangalpur Rajwaha Link Road (VR),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"3,138,187",,2023-12-04,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
2023_CEKNP_862536_8,7033C/131C-KV/2023 Dt. 02.11.2023,Special Repair of Sikandra Jhinjhak to Mangalpur Rajwaha Link Road (VR),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"3,138,187",,2023-12-04,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
2023_CEKNP_861311_3,6992C/131C-KV/2023-24 Dt. 01.11.2023,Special Repair of Turkimau to Girsi Road in Km. 1 to 3(200),,,,,,,,,,,,,,,,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR,,,,,,"4,730,250",,2023-12-26,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD  KANPUR
