Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_UPTCL_184005_1,V.SHORT TERM E-TENDER NO.01 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,05-Apr-2018 10:00 AM,NA ,30.0,No ,No,Offline,11-Apr-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehgarh,209601.0,2.0,"8,50,300",Katyani Construction Co.,"835,400",Accepted-AOC,2018-04-23,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187292_1,E SHORT TEREM TENDER NO.03 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"2,00,000",M/S Sayan Enterprises,"160,850",Not Admitted-Fee/PreQual/Technical,2018-04-27,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187304_1,E SHORT TEREM TENDER NO.06 E.T.C-II(K)2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208020.0,2.0,"1,01,400",Kumud Electricals and Sales Corp,"100,200",Rejected-AOC,2018-04-27,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_187308_1,E SHORT TEREM TENDER NO.07 E.T.C-II(K)2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,11-Apr-2018 10:00 AM,NA ,90.0,No ,No,Offline,25-Apr-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,98,400",R K Engineering Works,"197,600",Rejected-AOC,2018-04-27,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_162409_1,E-TENDER NO.100 E.T.C-II (K)/2017-18,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,01-Mar-2018 11:00 AM,NA ,60.0,No ,No,Offline,30-Mar-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,95,000",ANKUR ENTERPRISES,"193,740",Accepted-AOC,2018-04-12,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_162421_1,SHORT TERM E-TENDER NO.102- E.TC-II-2017-18,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,01-Mar-2018 09:00 AM,NA ,60.0,No ,No,Offline,15-Mar-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,"1,98,000",R K Engineering Works,"199,620",Rejected-AOC,2018-04-23,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_162429_1,E-TENDER NO.103 E.T.C-II (K)/2017-18,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,01-Mar-2018 11:00 AM,NA ,60.0,No ,No,Offline,30-Mar-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,99,000",R K Engineering Works,"197,850",Rejected-AOC,2018-04-12,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_181016_1,SHORT TERM E-TENDER NO. 106 E.T.C-II (K)/2017-18,work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,28-Mar-2018 03:00 PM,NA ,120.0,No ,No,Offline,10-Apr-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208020.0,2.0,"1,95,000",Katyani Construction Co.,"192,370",Accepted-AOC,2018-04-23,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_181041_1,E-TENDER NO. 108 E.T.C-II (K)/2017-18,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,28-Mar-2018 04:00 PM,NA ,45.0,No ,No,Offline,25-Apr-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,94,000",Ravi Electric And Sales Corpn.,"192,300",Rejected-AOC,2018-04-27,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_181066_1,V.SHORT TERM E-TENDER NO.111 E.T.C-II (K)/2017-18,work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,28-Mar-2018 04:00 PM,NA ,120.0,No ,No,Offline,07-Apr-2018 03:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehgarh,209601.0,2.0,"9,30,000",Katyani Construction Co.,"729,977",Rejected-AOC,2018-04-23,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
