Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
01-ETC-I(P)/ 2025-2026,"Service and Overhauling OLTC system of Transformers installed at the various 220/132 KV Substations under Electy. Trans. Circle-I, Prayagraj",Please refer Tender documents. ,NA ,"15,99,000",Electrical Works,NA ,Tender,120.0,60.0,Prayagraj,211001.0,NA ,NA ,NA ,Prayagraj,No ,No,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,01-ETC-I(P)/ 2025-2026,2025_UPTCL_1026802_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",09-Apr-2025 04:00 PM,14-May-2025 01:00 PM,09-Apr-2025 04:00 PM,13-May-2025 05:00 PM,NA ,NA ,09-Apr-2025 04:00 PM,13-May-2025 05:00 PM,27-May-2025 03:25 PM,"17,000",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,1.0,01-ETC-I(P)-2025-2026,Date,,1.0,RTGS - RTGS Payment,AOC,S.E. Neeraj kumar,Internal,"Er.S.K.Maurya,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,27-May-2025 03:23 PM,27-May-2025 03:25 PM,techsummary_1855389.pdf (196.77 KB),Finance,The part-II of all the tender were open successfully,Ankit Verma,27-May-2025 03:58 PM,finance_1855389.pdf,BOQ Comparative Chart,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,04-Oct-2025 01:45 PM,finsummary_1855389.pdf (196.78 KB),Technical,The part-I of e-tender No.01-ETC-I(A)/2025-2026 opened on the website www.etender.up.nic.in on dated 20/05/2025. 02 Nos. Tenderers are submitted their tender on e-portal. The part-I of all the tender were open first and found all the bidders are completed,Neeraj Kumar,27-May-2025 03:19 PM,technical_1855389.pdf,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1026802_1,01-ETC-I(P)/ 2025-2026,01-ETC-I(P)/ 2025-2026,1.0,5184696.0,SMV POWER SOLUTION,INR,"1,554,600",1,5117383,EASUN MR TAP CHANGERS PRIVATE LIMITED,15-Apr-2025 11:53 AM,Rejected-AOC,L2,04-Oct-2025 01:53 PM,04-Oct-2025,"INR 1,554,600",90.0,Neeraj Kumar,04-Oct-2025 01:53 PM,01.pdf (5101.00 KB),Service & Overhauling OLTC system of Transformers installed at the various 220/132 KV Substations under Electy. Trans. Circle-I. Prayagraj,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5184696,SMV POWER SOLUTION,13-May-2025 11:33 AM,Accepted-AOC,L1,04-Oct-2025 01:53 PM,,,,,,,,AOC
