Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Committee,Internal,Committee,BHARAM PAL SINGH,02-Sep-2025 11:02 AM,02-Sep-2025 01:00 PM,techsummary_1914641.pdf (10085.13 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,01-Sep-2025 04:25 PM,,31-Oct-2025,"INR 3,769,016.61",120.0,BHARAM PAL SINGH,31-Oct-2025 03:37 PM,361_12.pdf (1029.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1052321_12,YEA/GM(PROJECT)/2025/361 DT-25/06/2025,Pond rejuvenation in village -Ranhera (03 ponds) YEA. WC-06,1.0,5326179.0,M/S BHAGWATI CONTRACTOR,14-May-2026 05:49 PM,Accepted-AOC,L1,31-Oct-2025 03:37 PM,Finance,EVALUATION,VIKAS KUMAR,11-Sep-2025 02:10 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,11-Sep-2025 02:45 PM,finsummary_1914641.pdf (776.12 KB),1.0,5326179.0,M/S BHAGWATI CONTRACTOR,INR,"3,769,016.61",AOC,Pond rejuvenation in village -Ranhera (03 ponds) YEA. WC-06,Pond rejuvenation in village -Ranhera (03 ponds) YEA. WC-06,Please refer Tender documents. ,NA ,"40,33,190",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,994.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/361 DT-25/06/2025,2025_YEIDA_1052321_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"80,700",No,fixed,,Nil,Nil,1.0,SBI Bank,30-Jun-2025 06:55 PM,18-Jul-2025 11:00 AM,30-Jun-2025 06:55 PM,16-Jul-2025 05:00 PM,NA ,NA ,30-Jun-2025 06:55 PM,16-Jul-2025 05:00 PM,02-Sep-2025 01:00 PM,1.0,Corrigendum,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,5304007.0,M/S NARAYAN CONTRACTOR & SUPPLIER,09-Jul-2025 12:38 PM,Rejected-Technical,DISQUALIFIED,02-Sep-2025 05:49 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3.0,5326396.0,ROYAL CONSTRUCTION CO.,14-Jul-2025 02:01 PM,Rejected-Finance,L2,11-Sep-2025 02:45 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4.0,5299338.0,RR Construction Co,09-Jul-2025 11:46 AM,Rejected-Technical,DISQUALIFIED,02-Sep-2025 11:02 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
