Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,08-May-2025 01:55 PM,22-May-2025 11:00 AM,08-May-2025 01:55 PM,20-May-2025 05:00 PM,NA ,NA ,08-May-2025 01:55 PM,20-May-2025 05:00 PM,17-Jul-2025 04:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,2025_YEIDA_1036426_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"4,09,000",No,fixed,,Nil,Nil,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"3,815",Nil,Nil,No,"c/o boundary wall of parks pocket -5C in sector 18,YEIDA. WC-H","c/o boundary wall of parks pocket -5C in sector 18,YEIDA. WC-H",Please refer Tender documents. ,NA ,"2,04,49,961",Civil Works,horti ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,AOC,1.0,5196302.0,M/S SHRI KRISHNA PROPERTIES,INR,"11,863,022.73",Committee,Internal,Committee,BHARAM PAL SINGH,18-Jul-2025 05:36 PM,finsummary_1878856.pdf (100.29 KB),Finance,under evaluation,BHARAM PAL SINGH,18-Jul-2025 05:25 PM,,BOQ Comparative Chart,1,5203290,ANAYA CONSTRUCTION,20-May-2025 03:07 PM,Rejected-Finance,L2,18-Jul-2025 05:36 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1036426_15,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,"c/o boundary wall of parks pocket -5C in sector 18,YEIDA. WC-H",10-Oct-2025,"INR 11,863,022.73",180.0,BHARAM PAL SINGH,10-Oct-2025 05:44 PM,Aoc1058_15.pdf (954.00 KB),AOC,Technical,EVALUATION,NITENDRA KUMAR ADARSH,17-Jul-2025 10:46 AM,,Tender Committee,Internal,Committee,NITENDRA KUMAR ADARSH,17-Jul-2025 02:27 PM,17-Jul-2025 04:00 PM,techsummary_1878856.pdf (763.54 KB),AOC
,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5203099,Kasana Builders Pvt Ltd,20-May-2025 02:12 PM,Rejected-Finance,L4,18-Jul-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5195980,M/S JAGDEV PRASAD,20-May-2025 12:08 PM,Rejected-Technical,DISQUALIFIED,17-Jul-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5202441,M/S RAGHAV CONSTRUCTIONS,20-May-2025 01:18 PM,Rejected-Finance,L3,18-Jul-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5196302,M/S SHRI KRISHNA PROPERTIES,17-May-2025 05:01 PM,Accepted-AOC,L1,10-Oct-2025 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,6,5202602,tryambak construction,20-May-2025 11:51 AM,Rejected-Finance,L5,18-Jul-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
