Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
500.0,PRINCIPAL PTS SULTANPUR,SULTANPUR,No,WORK OF REPAIRING IN MESS ONE AND TWO IN PTS SULTANPUR,WORK OF REPAIRING IN MESS ONE AND TWO IN PTS SULTANPUR,Please refer Tender documents ,NA ,"85,770",Civil Works - Others,Repairing work ,Tender,30.0,20.0,Police Training School Sultanpur,227808.0,NA ,NA ,NA ,PTS Sultanpur,No ,No,Superintendent of Police,POLICE TRAINING SCHOOL SULTANPUR UTTAR PRADESH,"8,577",Yes,percentage,10.0%,PRINCIPAL PTS SULTANPUR,SULTANPUR,1.0,DD - Demand Draft,29-Sep-2025 02:00 PM,13-Oct-2025 05:00 PM,29-Sep-2025 02:00 PM,13-Oct-2025 05:00 PM,NA ,NA ,29-Sep-2025 02:00 PM,13-Oct-2025 05:00 PM,14-Oct-2025 02:00 PM,Director General of U.P. Police||Police Training Directorate||ADG Police Training School Sultanpur||DIG Police Training School Sultanpur,P-77/2025,2025_UPPOL_1077320_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,AOC,Technical,3 Technical bids are recieved.,BRAJESH KUMAR MISHRA,13-Oct-2025 05:35 PM,,Brajesh kumar mishra S.P,Internal,"Devendra singh dysp, Lallan yadav dysp, Samiullah riq, Brijesh kumar tiwari Hc, Sunil kumar sing Actt",BRAJESH KUMAR MISHRA,16-Oct-2025 01:50 PM,finsummary_1970033.pdf (1335.06 KB),Finance,02 Financial bid Opened,DEVENDRA SINGH,14-Oct-2025 02:13 PM,,BOQ Comparative Chart,Brajesh kumar mishra S.P,Internal,"Devendra singh dysp, Lallan yadav dysp,Samiullah riq,Brijesh kumar tiwari hc, Sunil kumar singh acctt",BRAJESH KUMAR MISHRA,14-Oct-2025 12:44 PM,14-Oct-2025 02:00 PM,techsummary_1970033.pdf (1625.69 KB),16-Oct-2025,"INR 81,457.06",20.0,BRAJESH KUMAR MISHRA,16-Oct-2025 02:12 PM,Workorder12.pdf (1348.00 KB),The actual cost of work which is proviede by contractor is 85744.27 Rs. and the deduction of competettative Efficecny Value of 5 persent then the Actual value is 81457.06 Rs.,1,5601110,M/S ARYAN TRADERS,12-Oct-2025 12:57 PM,Rejected-Technical,technical document insufficent hence rejected,14-Oct-2025 12:44 PM,1.0,5597911.0,R P CONTRACTOR,INR,"81,457.06",Director General of U.P. Police||Police Training Directorate||ADG Police Training School Sultanpur||DIG Police Training School Sultanpur,2025_UPPOL_1077320_1,P-77/2025,WORK OF REPAIRING IN MESS ONE AND TWO IN PTS SULTANPUR,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5603449,M/S HAUSHILA PRASAD CONSTRUCTION & SUPPLIERS,13-Oct-2025 12:42 PM,Rejected-Finance,Due to bid rank L2,16-Oct-2025 01:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5597911,R P CONTRACTOR,10-Oct-2025 12:14 PM,Accepted-AOC,Due to bid rank L1,16-Oct-2025 02:12 PM,,,,,,,,,,AOC
