Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
EXECUTIVE ENGINEER,Internal,EE DAO AE,Anil Kumar,09-May-2026 07:58 AM,13-May-2026 10:00 AM,techsummary_2130959.pdf (376.21 KB),03-Jun-2026,"INR 1,501,701.7",90.0,Anil Kumar,25-Jun-2026 03:38 PM,A64.pdf (434.00 KB),AOC,Technical,Technical Summary,Anil Kumar,09-May-2026 06:22 AM,technical_2130959.pdf,Finance,Financial Summary,Anil Kumar,24-May-2026 08:56 PM,finance_2130959.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,"Executive Engineer, Divisional Accountant, Assistant Engineer,",Anil Kumar,25-May-2026 01:36 AM,finsummary_2130959.pdf (470.60 KB),1.0,6077887.0,M/S A.P. DEVELOPERS,INR,"1,501,701.7",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,2026_REDUP_1140518_64,18/RED/Tender19/2025-26 Dated 02.04.2026,Gram Kakrala se Papu ke Makan se vedpal Saini ke Makan Tak va kanwarpal ke Makan se mahaveer ke Makan Tak interlocking tiles va nali Nirman karya,1.0,6077887.0,M/S A.P. DEVELOPERS,01-May-2026 01:11 PM,Accepted-AOC,L1,25-Jun-2026 03:38 PM,AOC,"31,000",Yes,fixed,,Nil,Nil,Gram Kakrala se Papu ke Makan se vedpal Saini ke Makan Tak va kanwarpal ke Makan se mahaveer ke Makan Tak interlocking tiles va nali Nirman karya,Gram Kakrala se Papu ke Makan se vedpal Saini ke Makan Tak va kanwarpal ke Makan se mahaveer ke Makan Tak interlocking tiles va nali Nirman karya,Gram Kakrala se Papu ke Makan se vedpal Saini ke Makan Tak va kanwarpal ke Makan se mahaveer ke Makan Tak interlocking tiles va nali Nirman karya ,NA ,"15,03,000",Civil Works,NA ,Tender,90.0,90.0,MUZAFFARNAGAR,251001.0,MUZAFFARNAGAR ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR ,25-Apr-2026 12:00 PM ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT V,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,25-Apr-2026 10:00 AM,04-May-2026 12:30 PM,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,13-May-2026 10:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,18/RED/Tender19/2025-26 Dated 02.04.2026,2026_REDUP_1140518_64,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6077519.0,PRAVINDRA KUMAR,01-May-2026 11:51 AM,Rejected-Finance,L2,25-May-2026 01:36 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
