Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"5,900",Nil,Nil,No,"59,000",Yes,fixed,,Nil,Nil,CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SIKREDA IN DISTRICT MUZAFFARNAGAR UP,CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SIKREDA IN DISTRICT MUZAFFARNAGAR UP,Please refer Tender documents. ,NA ,"24,97,403",Civil Works,NA ,Tender,90.0,90.0,Saharanpur,247001.0,NA ,NA ,NA ,Saharanpur,No ,No,Project Manager,"UPPCL Unit-26, Saharanpur",05-Jun-2026 09:00 AM,15-Jun-2026 02:00 PM,05-Jun-2026 09:00 AM,15-Jun-2026 12:00 PM,NA ,NA ,05-Jun-2026 10:00 AM,15-Jun-2026 12:00 PM,19-Jun-2026 04:30 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,04/PCL/PM-26/SRE/2026-27,2026_UPPRC_1157239_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,19-Jun-2026 04:23 PM,19-Jun-2026 04:30 PM,techsummary_2168468.pdf (1042.04 KB),Finance,Comparative,Tarun Chaturvedi,23-Jun-2026 02:01 PM,finance_2168468.pdf,BOQ Comparative Chart,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,23-Jun-2026 02:05 PM,finsummary_2168468.pdf (1042.04 KB),Technical,Comparative,Tarun Chaturvedi,19-Jun-2026 04:19 PM,technical_2168468.pdf,1,6184566,BHUSHAN LAL CONTRACTOR,14-Jun-2026 11:38 AM,Rejected-Finance,Due to quoted Highest Rate,23-Jun-2026 02:05 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,2026_UPPRC_1157239_1,04/PCL/PM-26/SRE/2026-27,CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SIKREDA IN DISTRICT MUZAFFARNAGAR UP,1.0,6193412.0,SWASTIK CONSTRUCTION,INR,"2,469,931.493",23-Jun-2026,"INR 2,469,931.493",180.0,Tarun Chaturvedi,23-Jun-2026 02:10 PM,DOS.pdf (456.00 KB),Final,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6190602,M/S KAUSHIK ENTERPRISES,14-Jun-2026 08:18 PM,Rejected-Finance,Due to quoted Highest Rate,23-Jun-2026 02:05 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6193412,SWASTIK CONSTRUCTION,14-Jun-2026 02:01 PM,Accepted-AOC,Due to quoted Lowest Rate,23-Jun-2026 02:10 PM,,,,,,,,,,,,,,,,,AOC
