Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Technical,ok,SANDEEP KUMAR AGARWAL,07-May-2026 05:54 PM,,05-Jun-2026,"INR 2,017,393",90.0,Rajendra Kumar,05-Jun-2026 10:11 AM,dd.pdf (98.00 KB),ok,Ravi,Internal,sandeep kumar aggarwal pavan kumar,SANDEEP KUMAR AGARWAL,07-May-2026 06:34 PM,11-May-2026 12:00 PM,techsummary_2128900.pdf (98.16 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1139817_15,1617/RED/cashier/25-26 dt 20-03-2026,VIKAS KHAND MUZAFFRABAD KE GRAM MUSTFAPUR ME SHIV MANDIR SE KARAM KI BAITHAK TAK VAI SAMBANDHIT GALI VIJAYPAL KE GHAR SE SUNIL KE GHAR TAK C.C.ROAD VAI NALI,1.0,6071723.0,ANKIT KUMAR CONTRACTOR,27-Apr-2026 10:45 PM,Rejected-Finance,L2,25-May-2026 05:07 PM,1.0,6071567.0,sachin kumar thekedar,INR,"2,017,393",Finance,admitted,Rajendra Kumar,25-May-2026 05:02 PM,,BOQ Comparative Chart,Ravi,Internal,pavan kumar vinod kumar,Rajendra Kumar,25-May-2026 05:07 PM,finsummary_2128900.pdf (98.11 KB),AOC,"37,500",Yes,fixed,,Nil,Nil,23-Apr-2026 10:00 AM,28-Apr-2026 12:30 PM,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,11-May-2026 12:00 PM,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1617/RED/cashier/25-26 dt 20-03-2026,2026_REDUP_1139817_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,VIKAS KHAND MUZAFFRABAD KE GRAM MUSTFAPUR ME SHIV MANDIR SE KARAM KI BAITHAK TAK VAI SAMBANDHIT GALI VIJAYPAL KE GHAR SE SUNIL KE GHAR TAK C.C.ROAD VAI NALI,VIKAS KHAND MUZAFFRABAD KE GRAM MUSTFAPUR ME SHIV MANDIR SE KARAM KI BAITHAK TAK VAI SAMBANDHIT GALI VIJAYPAL KE GHAR SE SUNIL KE GHAR TAK C.C.ROAD VAI NALI,VIKAS KHAND MUZAFFRABAD KE GRAM MUSTFAPUR ME SHIV MANDIR SE KARAM KI BAITHAK TAK VAI SAMBANDHIT GALI VIJAYPAL KE GHAR SE SUNIL KE GHAR TAK C.C.ROAD VAI NALI ,NA ,"18,67,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,25-Apr-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,6071567.0,sachin kumar thekedar,28-Apr-2026 06:56 AM,Accepted-AOC,ok,05-Jun-2026 10:11 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,AOC
