Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
18-Apr-2026,"INR 15,246,200.19",270.0,RAJIV KUMAR PANDEY,22-Jul-2026 02:57 PM,AOC.pdf (44.00 KB),Work Awarded to M/s H.K. Builders,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1121254_1,39/GM-4/UPPCL/2025-26 Dated 24-02-2026,TOURISM DEVELOPMENT WORK OF MATA MANDIR AT VILLAGE JAYMAI IN DISTRICT- FIROZABAD (U.P.),1.0,5951204.0,M/S H. K. BUILDERS,INR,"15,246,200.19",1,5951204,M/S H. K. BUILDERS,07-Mar-2026 10:28 PM,Accepted-AOC,L1,18-Jun-2026 02:31 PM,Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,11-Mar-2026 05:59 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,08-Apr-2026 01:16 PM,finsummary_2086180.pdf (114.94 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,21-Mar-2026 04:10 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,18-Mar-2026 08:28 PM,19-Mar-2026 12:00 PM,techsummary_2086180.pdf (1271.97 KB),AOC,1.0,SBI Bank,28-Feb-2026 03:00 PM,10-Mar-2026 03:00 PM,28-Feb-2026 03:00 PM,10-Mar-2026 02:00 PM,NA ,NA ,28-Feb-2026 03:00 PM,10-Mar-2026 02:00 PM,19-Mar-2026 12:00 PM,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",TOURISM DEVELOPMENT WORK OF MATA MANDIR AT VILLAGE JAYMAI IN DISTRICT- FIROZABAD (U.P.),TOURISM DEVELOPMENT WORK OF MATA MANDIR AT VILLAGE JAYMAI IN DISTRICT- FIROZABAD (U.P.),Please refer Tender documents. ,NA ,"1,53,59,863",Miscellaneous Works,NA ,Tender,90.0,270.0,Village Jaymai Distt. Firozabad,283145.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",06-Mar-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,"3,08,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,39/GM-4/UPPCL/2025-26 Dated 24-02-2026,2026_UPPRC_1121254_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,700",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,5959554,M/s MANOJ KUMAR CONTRACTOR,09-Mar-2026 09:10 PM,Rejected-Finance,Being Second Lowest,08-Apr-2026 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC
