Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,24-Apr-2026 04:41 PM,finsummary_2085565.pdf (88.59 KB),13-May-2026,"INR 3,282,231",120.0,Sanjay kumar Tiwari,01-Jun-2026 09:58 PM,241.pdf (535.00 KB),Finance,FINANCIAL BID OPENED,Poo Ja,24-Apr-2026 11:36 AM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,23-Apr-2026 03:14 PM,23-Apr-2026 04:00 PM,techsummary_2085565.pdf (506.62 KB),1.0,5999076.0,M/S HANSHAL ENTERPRISES,INR,"3,282,231",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,21-Apr-2026 04:56 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_241,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.28 ME KANAK KIRANA STORE SE ANIL YADAV , VIVEK PANDEY APNA PROVIJAN STORE HOTE HUYE SONA SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA",1,5999192,ARVIND KUMAR SINGH,23-Mar-2026 12:50 PM,Rejected-Finance,L2,24-Apr-2026 04:41 PM,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_241,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,1.0,SBI Bank,EO NPP DEORIA,NPP DEORIA,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 04:00 PM,"WARD NO.28 ME KANAK KIRANA STORE SE ANIL YADAV , VIVEK PANDEY APNA PROVIJAN STORE HOTE HUYE SONA SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA","WARD NO.28 ME KANAK KIRANA STORE SE ANIL YADAV , VIVEK PANDEY APNA PROVIJAN STORE HOTE HUYE SONA SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA",Please refer Tender documents. ,NA ,"32,83,873",Civil Works,NA ,Tender,90.0,120.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"4,375",Nil,Nil,No,"3,28,387",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5999076,M/S HANSHAL ENTERPRISES,23-Mar-2026 12:38 PM,Accepted-AOC,L1,01-Jun-2026 09:58 PM,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5999264,M/S MANOJ MISHRA THIKEDAR,23-Mar-2026 01:22 PM,Rejected-Finance,L3,24-Apr-2026 04:41 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
