Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152474_2,229/NP/NV/RVA/2026-27,15-npp sandila me wno21 me ayyaz ke makan se guddu ke makan tak cc sadak va nali nirman karya,1.0,6192482.0,MOHAMMED ADIL,22-Jun-2026 01:32 PM,Rejected-AOC,L4,28-Jun-2026 04:00 PM,Technical,4 admitted,Shiv Kumar,27-Jun-2026 03:48 PM,,eo and je,Internal,,Shiv Kumar,28-Jun-2026 03:56 PM,finsummary_2158949.pdf (403.02 KB),Finance,PARVEZ ALAM CONTRACTOR AND SUPPLIERS WINNER,Shiv Kumar,28-Jun-2026 03:53 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,27-Jun-2026 04:13 PM,27-Jun-2026 04:30 PM,techsummary_2158949.pdf (757.98 KB),AOC,1.0,date extend,Date,,158.0,adhishashi adhikari nagar palika parishad,sandila,No,15-npp sandila me wno21 me ayyaz ke makan se guddu ke makan tak cc sadak va nali nirman karya,15-npp sandila me wno21 me ayyaz ke makan se guddu ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"1,58,678",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,23-May-2026 05:00 PM,23-Jun-2026 11:00 AM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 04:30 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152474_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,EO and JEsandila,sandila,1.0,Fee/PreQual/Technical,.pdf,tech,"13,500",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,AOC
,,,,2.0,6210197.0,MOHD SHAREEF CONTRACTOR,21-Jun-2026 02:13 PM,Rejected-AOC,L2,28-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,conditions apply,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,2.0,Finance,.xls,boq,,,,,,,AOC
,,,,3.0,6210015.0,M/S ABDUL MOIZ CONTRACTOR,21-Jun-2026 01:29 PM,Rejected-AOC,L3,28-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,AOC
,,,,4.0,6210479.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,21-Jun-2026 04:40 PM,Accepted-AOC,L1,28-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,AOC
