S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,SBI Bank,590.0,Nil,Nil,No,19-Feb-2026 03:00 PM,28-Feb-2026 04:00 PM,19-Feb-2026 03:00 PM,28-Feb-2026 03:00 PM,NA ,NA ,19-Feb-2026 03:00 PM,28-Feb-2026 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,pdf,"40,345",No,percentage,10.0%,Nil,Nil,"Kanpur Municipal Corporation, Kanpur, UP",627/A.A.3/25-26,2026_NNKAN_1118189_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,C.E.3,Zone 3,Imp. Of Colouring form Usmanpur shelter home in ward 18 Zone 03,Imp. Of Colouring form Usmanpur shelter home in ward 18 Zone 03,Please refer Tender documents. ,NA ,"4,03,445",Civil Works,NA ,Tender,30.0,NA ,Imp. Of Colouring form Usmanpur shelter home in,208040.0,NA ,NA ,NA ,C.E.3,No ,No,1.0,Date,Date,,AOC,C.E.,Internal,,RAJESH KUMAR,08-Apr-2026 04:27 PM,finsummary_2078248.pdf (729.72 KB),C.E.,Internal,,RAJESH KUMAR,08-Apr-2026 04:24 PM,techsummary_2078248.pdf (729.72 KB),1,5937815,JAI HANUMAN CONTRACTOR,27-Feb-2026 02:20 PM,Rejected-Finance,L2,08-Apr-2026 04:27 PM,1.0,5902237.0,M/S BALA JI CONSTRUCTIONS,INR,"399,813","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1118189_1,627/A.A.3/25-26,Imp. Of Colouring form Usmanpur shelter home in ward 18 Zone 03,04-Jun-2026,"INR 399,813",30.0,RAJESH KUMAR,04-Jun-2026 02:47 PM,T.pdf (2957.00 KB),Wor order,Finance,Tender Open,RAJESH KUMAR,25-Mar-2026 04:14 PM,finance_2078248.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,5926515,K.P. ENTERPRISES,24-Feb-2026 09:59 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,25-Mar-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,5926149,m/s Bajrang enterprises,24-Feb-2026 09:18 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,25-Mar-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,5902237,M/S BALA JI CONSTRUCTIONS,24-Feb-2026 09:09 PM,Accepted-AOC,L1,04-Jun-2026 02:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,5914648,ORANGE ENTERPRISES,27-Feb-2026 01:45 AM,Rejected-Finance,L3,08-Apr-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,5935176,SHREE BALAJI ENTERPRISES,27-Feb-2026 01:55 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,25-Mar-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
