Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
02-Jun-2026,"INR 1,090,686",90.0,RAJNEESH KUMAR,02-Jun-2026 03:11 PM,kateradevi.pdf (503.00 KB),final,1,6067001,M/S KASHISH ENTERPRISES,29-Apr-2026 07:08 AM,Accepted-AOC,y,02-Jun-2026 03:11 PM,1.0,6067001.0,M/S KASHISH ENTERPRISES,INR,"1,090,686",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1141321_2,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,Nagar panchyat katera ward no 10 Purana Bajar main devi arya ke makan abam jaggi neekhra ke makan se hote huye Abhimanyu Swankaar ki aur apex sadak abam nali ka nirman karya.,Technical,FINAL,Chaman Srivastava,15-May-2026 05:21 PM,,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,02-Jun-2026 03:02 PM,finsummary_2131479.pdf (503.40 KB),Finance,final,RAJNEESH KUMAR,02-Jun-2026 03:01 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-May-2026 05:25 PM,20-May-2026 12:30 PM,techsummary_2131479.pdf (266.65 KB),AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,sbd,24-Apr-2026 03:00 PM,30-Apr-2026 03:00 PM,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,NA ,NA ,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,20-May-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,Nagar panchyat katera ward no 10 Purana Bajar main devi arya ke makan abam jaggi neekhra ke makan se hote huye Abhimanyu Swankaar ki aur apex sadak abam nali ka nirman karya.,Nagar panchyat katera ward no 10 Purana Bajar main devi arya ke makan abam jaggi neekhra ke makan se hote huye Abhimanyu Swankaar ki aur apex sadak abam nali ka nirman karya.,Please refer Tender documents. ,NA ,"10,62,000",Civil Works,NA ,Tender,90.0,90.0,Nagar panchyat katera ward no 10 Purana Bajar main,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,2026_REDUP_1141321_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,"22,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,2,6067118,SANJAY AGARWAL,28-Apr-2026 07:25 PM,Rejected-Finance,n,02-Jun-2026 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
