Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Ajneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,29-Apr-2026 01:30 PM,29-Apr-2026 01:45 PM,techsummary_2116988.pdf (4110.71 KB),29-May-2026,"INR 3,983,800.8",90.0,Anjneya Mishra,08-Jun-2026 11:40 AM,28.pdf (475.00 KB),Mahakal Associate,Technical,3 Bids,Anjneya Mishra,29-Apr-2026 11:55 AM,technical_2116988.pdf,1.0,6053857.0,M/s MAHAKAAL ASSOCIATES,INR,"3,983,800.8",Anjneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,10-May-2026 03:25 PM,finsummary_2116988.pdf (5698.65 KB),Finance,3 Bids,Anjneya Mishra,08-May-2026 10:46 PM,finance_2116988.pdf,BOQ Comparative Chart,1,6053922,BALENDRA SINGH,17-Apr-2026 01:18 PM,Rejected-Finance,L2,10-May-2026 03:25 PM,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,2026_DOLBU_1134034_28,10_NP Pipiganj_07-04-2026,Ward No. 12 Covered RCC Nali and CC Road Work,AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,10_NP Pipiganj_07-04-2026,2026_DOLBU_1134034_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Suchana,Other,,Executive Officer,Nagar Panchayat Pipiganj Gorakhpur,"3,950",Nagar Panchayat Pipiganj,Gorakhpur,No,"3,98,400",No,percentage,10.0%,Nagar Panchayat Pipiganj,Gorakhpur,Ward No. 12 Covered RCC Nali and CC Road Work,Ward No. 12 Covered RCC Nali and CC Road Work,Please refer Tender documents. ,NA ,"39,84,000",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Pipiganj,273165.0,NA ,NA ,NA ,Nagar Panchayat Pipiganj,No ,No,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,NA ,NA ,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,29-Apr-2026 01:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6053857,M/s MAHAKAAL ASSOCIATES,17-Apr-2026 12:54 PM,Accepted-AOC,L1,08-Jun-2026 11:40 AM,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6054009,M/s Shivam Construction,17-Apr-2026 01:56 PM,Rejected-Finance,L3,10-May-2026 03:25 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
