EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,08,800",No,fixed,,Nil,Nil,1.0,SBI Bank,08-Apr-2026 09:00 AM,13-Apr-2026 12:30 PM,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,NA ,NA ,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,20-Apr-2026 05:35 PM,1,Fee/PreQual/Technical,.pdf,All documents scan original copies,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,860.0,Nil,Nil,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,630/E-Tender/2025-26 dt. 01.04.2026,2026_PWDBL_1134261_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Dalibagh Colony sthit Bangla No.-4, Lucknow Zila Judge awas(camp karyalaya)me do shatigrast bathroomon ki marammat,va fittings badalna, shatigrast kitchen ka navinikaran, deemak rodhi upchar, aantarik bhaag ki shatigrast plaster marammat va rangai p","Dalibagh Colony sthit Bangla No.-4, Lucknow Zila Judge awas(camp karyalaya)me do shatigrast bathroomon ki marammat,va fittings badalna, shatigrast kitchen ka navinikaran, deemak rodhi upchar, aantarik bhaag ki shatigrast plaster marammat va rangai p",Please refer Tender documents. ,NA ,"10,88,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,09-Apr-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,AOC,Finance,Evaluation Letter,DILIP KUMAR,21-Apr-2026 11:50 AM,finance_2117508.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Apr-2026 05:10 PM,20-Apr-2026 05:35 PM,techsummary_2117508.pdf (2004.06 KB),Technical,Evaluation Letter,DILIP KUMAR,20-Apr-2026 04:46 PM,technical_2117508.pdf,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,23-Jun-2026 07:25 PM,finsummary_2117508.pdf (2004.06 KB),23-Jun-2026,"INR 1,066,411",30.0,DILIP KUMAR,23-Jun-2026 07:28 PM,1040.pdf (580.00 KB),AOC for Acceptance No 1040 date 11.06.2026,1,6040460,M/S APRAMEYA CONSTRUCTION,10-Apr-2026 06:51 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 1066411.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,23-Jun-2026 07:28 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1134261_5,630/E-Tender/2025-26 dt. 01.04.2026,"Dalibagh Colony sthit Bangla No.-4, Lucknow Zila Judge awas(camp karyalaya)me do shatigrast bathroomon ki marammat,va fittings badalna, shatigrast kitchen ka navinikaran, deemak rodhi upchar, aantarik bhaag ki shatigrast plaster marammat va rangai p",1.0,6040460.0,M/S APRAMEYA CONSTRUCTION,INR,"1,066,411",AOC
,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6040574,M/S BHAN SINGH,10-Apr-2026 07:17 PM,Rejected-Finance,Financial bid Rejected due to L2,23-Jun-2026 07:25 PM,,,,,,,,,,AOC
