S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1,5902758,M/S HARIPAL SINGH,25-Feb-2026 09:43 AM,Accepted-AOC,AS PER UPLOAD,08-Jun-2026 05:55 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",2026_UPIDC_1115970_1,07/EE/2025-26,Clearance of Atariya Taal Drain from KM 0.000 to KM 2.500 in District Basti,1.0,5902758.0,M/S HARIPAL SINGH,INR,"94,952.32",08-Jun-2026,"INR 94,952.32",15.0,Dinesh Mohan,08-Jun-2026 05:55 PM,01.pdf (121.00 KB),aoc,Dinesh Mohan,Internal,VISHWANATH SHUKLA,Dinesh Mohan,11-Mar-2026 04:49 PM,12-Mar-2026 05:00 PM,techsummary_2071160.pdf (211.37 KB),Finance,AS PER UPLOAD,Dinesh Mohan,26-Mar-2026 07:41 PM,,BOQ Comparative Chart,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,28-Mar-2026 01:05 PM,finsummary_2071160.pdf (34.86 KB),Technical,AS PER UPLOAD,Dinesh Mohan,11-Mar-2026 01:43 PM,,AOC,1.0,SBI Bank,"Executive Engineer Saryu Nahar Khand-4,Basti (U.","Executive Engineer Saryu Nahar Khand-4,Basti (U.",16-Feb-2026 10:00 AM,25-Feb-2026 12:30 PM,16-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,NA ,NA ,16-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,12-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,AS PER UPLOAD,Clearance of Atariya Taal Drain from KM 0.000 to KM 2.500 in District Basti,Clearance of Atariya Taal Drain from KM 0.000 to KM 2.500 in District Basti,Please refer Tender documents. ,NA ,"1,88,000",Civil Works,NA ,Rate Contract,90.0,15.0,BASTI,272001.0,NA ,NA ,NA ,"Executive Engineer Saryu Nahar Khand-4,Basti (U.",No ,No,795.0,Nil,Nil,No,"4,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",07/EE/2025-26,2026_UPIDC_1115970_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum,Date,,AOC
2,5928334,MS VAIBHAV TRADERS,25-Feb-2026 10:52 AM,Rejected-Finance,AS PER UPLOAD,28-Mar-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,AS PER UPLOAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5897794,SHUBHAM CONSTRUCTION,20-Feb-2026 01:59 AM,Rejected-Finance,AS PER UPLOAD,28-Mar-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
