Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,CONSTRUCTION OF CC ROAD/DRAIN NALA FROM GROUND OF RAMLILA MAIDAN BABERU ROAD IN H/O LAL DEV TO H/O KRISHNAPAL IN WARD NO. 3,CONSTRUCTION OF CC ROAD/DRAIN NALA FROM GROUND OF RAMLILA MAIDAN BABERU ROAD IN H/O LAL DEV TO H/O KRISHNAPAL IN WARD NO. 3,Please Refer Tender Dacument  ,NA ,"9,11,257",Civil Works,NA ,Tender,90.0,NA ,NP Bisandabujurg,210203.0,NA ,NA ,NA ,Bisandabujurg,No ,No,"1,075",Executive Officer,NP Bisandabujurg,No,1,DD - Demand Draft,"18,225",No,fixed,,Executive Officer,NP Bisandabujurg,Directorate of Local Bodies UP||Nagar Panchayat Bisandabujurg Banda,420/Nirman/NPBisanda/2026-27 Date 28-04-2026,2026_DOLBU_1143405_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Date,Date,,29-Apr-2026 01:00 PM,09-May-2026 11:00 AM,29-Apr-2026 02:00 PM,08-May-2026 05:00 PM,NA ,NA ,29-Apr-2026 02:00 PM,08-May-2026 05:00 PM,15-May-2026 11:00 AM,Executive Officer,NP Bisanda,AOC,Finance,All bid is correct so admitted,Nirdosh Kumar,16-May-2026 12:30 PM,finance_2135851.pdf,BOQ Comparative Chart,EO,Internal,CLERK JE AND EO,Nirdosh Kumar,15-May-2026 09:03 AM,15-May-2026 11:00 AM,techsummary_2135851.pdf (806.60 KB),Technical,All Dacument is correct so Admitted,Nirdosh Kumar,12-May-2026 10:58 AM,technical_2135851.pdf,EO,Internal,CLERK JE AND EO,Nirdosh Kumar,16-May-2026 01:40 PM,finsummary_2135851.pdf (367.19 KB),22-May-2026,"INR 910,801.75",90.0,Nirdosh Kumar,05-Jun-2026 01:00 PM,Ramlila.pdf (824.00 KB),L1 LOWEST,Directorate of Local Bodies UP||Nagar Panchayat Bisandabujurg Banda,2026_DOLBU_1143405_1,420/Nirman/NPBisanda/2026-27 Date 28-04-2026,CONSTRUCTION OF CC ROAD/DRAIN NALA FROM GROUND OF RAMLILA MAIDAN BABERU ROAD IN H/O LAL DEV TO H/O KRISHNAPAL IN WARD NO. 3,1.0,6094635.0,M/s V.S. Construction and Suppliers,INR,"910,801.75",1,6094806,MS ABHIMANU SINGH THEKEDAR,07-May-2026 06:40 AM,Rejected-AOC,L2 LOWEST,05-Jun-2026 01:00 PM,AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095765,M/S VIGHNAHARTA ENTERPRISES AND CONSTRUCTION,07-May-2026 01:00 PM,Rejected-AOC,L3 LOWEST,05-Jun-2026 01:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6094635,M/s V.S. Construction and Suppliers,06-May-2026 10:23 PM,Accepted-AOC,L1 LOWEST,05-Jun-2026 01:00 PM,AOC
