Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
19-Jun-2026,"INR 8,508,120.98",180.0,ANIL KUMAR SINGH,19-Jun-2026 07:16 PM,Agre_Abhay.pdf (4240.00 KB),L1,1,6155345,M/S ABHAY CONSTRUCTION AND SUPPLIERS,30-May-2026 08:26 PM,Accepted-AOC,L1,19-Jun-2026 07:16 PM,1.0,6155345.0,M/S ABHAY CONSTRUCTION AND SUPPLIERS,INR,"8,508,120.98",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2026_UPPRC_1153450_1,15/GM-3/UPPCL/2026-27 DATE-23.05.2026,Balance work for Construction of Type-2 -06 Nos. and Type-3-06 Nos. Residence at Thana Kothibhar Distt. Mahrajganj,Finance,Attached,ANIL KUMAR SINGH,19-Jun-2026 07:11 PM,finance_2160748.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,06-Jun-2026 05:30 PM,08-Jun-2026 12:00 PM,techsummary_2160748.pdf (4640.15 KB),Technical,Attached,ANIL KUMAR SINGH,06-Jun-2026 05:26 PM,technical_2160748.pdf,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,19-Jun-2026 07:13 PM,finsummary_2160748.pdf (4640.15 KB),AOC,25-May-2026 03:00 PM,02-Jun-2026 04:00 PM,25-May-2026 03:00 PM,02-Jun-2026 03:00 PM,NA ,NA ,25-May-2026 03:00 PM,02-Jun-2026 03:00 PM,08-Jun-2026 12:00 PM,"17,700",Nil,Nil,No,"1,71,000",No,fixed,,Nil,Nil,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,15/GM-3/UPPCL/2026-27 DATE-23.05.2026,2026_UPPRC_1153450_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Attached,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,Balance work for Construction of Type-2 -06 Nos. and Type-3-06 Nos. Residence at Thana Kothibhar Distt. Mahrajganj,Balance work for Construction of Type-2 -06 Nos. and Type-3-06 Nos. Residence at Thana Kothibhar Distt. Mahrajganj,As per bid documents ,NA ,"85,88,000",Civil Works - Buildings,N/A ,Tender,90.0,180.0,Mahrajganj,273303.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,AOC
,,,,,,,2,6159390,M/S MANMOHAN TRIPATHI,02-Jun-2026 10:24 AM,Rejected-AOC,L2,19-Jun-2026 07:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
