Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,559.0,Nil,Nil,No,"1,12,000",No,fixed,,Nil,Nil,17-Mar-2026 10:00 AM,23-Mar-2026 03:00 PM,17-Mar-2026 10:00 AM,23-Mar-2026 02:00 PM,NA ,NA ,17-Mar-2026 10:00 AM,23-Mar-2026 02:00 PM,01-Jun-2026 03:15 PM,1.0,SBI Bank,Auction for Extra Silt/Malba/Kachra in Taktauli Dy. from km 12.100 to 14.100 (L/B and R/B),Auction,Please refer Tender documents. ,NA ,"1,12,000",Civil Works - Others,NA ,Tender,90.0,14.0,Kanpur,208004.0,NA ,NA ,NA ,Office of the E.E.K.D.L.G.C. Kanpur,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",03/EE/20256-26,2026_UPIDC_1120113_33,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Office of the Executive Engineer Kanpur Division Lower Ganga Canal Kanpur 208004,AOC,1.0,5998002.0,M/S SURAJ PRASAD DWEVEDI AND SONS,23-Mar-2026 12:49 PM,Accepted-AOC,L1,23-Jun-2026 04:16 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",2026_UPIDC_1120113_33,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Taktauli Dy. from km 12.100 to 14.100 (L/B and R/B),Finance,Boq,Mahendra Kumar,01-Jun-2026 03:38 PM,,BOQ Comparative Chart,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Sarthak 6 Jaiswar Pramod Kumar 7 Ram Prakash 8 Vinod Kumar,Mahendra Kumar,23-Jun-2026 04:14 PM,finsummary_2099853.pdf (188.74 KB),1.0,5998002.0,M/S SURAJ PRASAD DWEVEDI AND SONS,INR,"228,200",Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Jaiswar Pramod Kumar 6 Vinod Kumar,Mahendra Kumar,01-Jun-2026 03:00 PM,01-Jun-2026 03:15 PM,techsummary_2099853.pdf (177.24 KB),Technical,Technical bid open by committee,Mahendra Kumar,23-Mar-2026 05:01 PM,technical_2099853.pdf,23-Jun-2026,"INR 228,200",14.0,Mahendra Kumar,23-Jun-2026 04:16 PM,Committee.pdf (189.00 KB),Boq,AOC
2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
