Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,BID Document,1.0,SBI Bank,"17,700",Nil,Nil,No,RENOVATION WORK OF PANDIT RAMPRASAD BISMIL NEW DISTRICT HOSPITAL DISTT.- SHAHJAHANPUR (U.P.),RENOVATION WORK OF PANDIT RAMPRASAD BISMIL NEW DISTRICT HOSPITAL DISTT.- SHAHJAHANPUR (U.P.),As per BID Document ,NA ,"1,69,83,000",Civil Works,NA ,Tender,90.0,365.0,DISTT-SHAHJAHANPUR (U.P.),242001.0,NA ,NA ,NA ,Bareilly,No ,No,1.0,Corrigendum Date ext,Date,,13-Apr-2026 09:00 AM,04-May-2026 03:00 PM,13-Apr-2026 09:00 AM,04-May-2026 01:00 PM,NA ,NA ,13-Apr-2026 09:00 AM,04-May-2026 01:00 PM,12-May-2026 04:00 PM,"3,40,000",No,fixed,,Nil,Nil,General Manager Zone-2,"General Manager, Zone-2, U.P. Projects Corporation Ltd. 14, Chandra Shekar Nagar Colony, Tulasherpur, Bareilly",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),01 /PCL/GM/ZONE-2/BLY/2026-27,2026_UPPRC_1135599_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,General ManagerZone-2,Internal,,Rajesh Verma,10-Jun-2026 04:43 PM,finsummary_2120351.pdf (1470.39 KB),Technical,Enclosed,Rajesh Verma,11-May-2026 03:55 PM,technical_2120351.pdf,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-6, Accountant",Rajesh Verma,11-May-2026 04:01 PM,12-May-2026 04:00 PM,techsummary_2120351.pdf (684.38 KB),Finance,Enclosed,Rajesh Verma,10-Jun-2026 04:30 PM,finance_2120351.pdf,BOQ Comparative Chart,1.0,6064893.0,AWADH MARAYAN UPADHAYAY,INR,"16,567,190.74",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1135599_2,01 /PCL/GM/ZONE-2/BLY/2026-27,RENOVATION WORK OF PANDIT RAMPRASAD BISMIL NEW DISTRICT HOSPITAL DISTT.- SHAHJAHANPUR (U.P.),1,6064893,AWADH MARAYAN UPADHAYAY,23-Apr-2026 06:12 PM,Accepted-AOC,L1 Firm,11-Jun-2026 02:24 PM,10-Jun-2026,"INR 16,567,190.74",360.0,Rajesh Verma,11-Jun-2026 02:24 PM,POWRamprasadBismil.pdf (1261.00 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6064441,DIXIT CONSTRUCTIONS PRIVATE LIMITED,23-Apr-2026 02:32 PM,Rejected-AOC,L2 Firm,11-Jun-2026 02:24 PM,,,,,,,AOC
