Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
22-May-2026,"INR 49,359,000",365.0,VINAS KUMAR CHAUDHARY,22-Jun-2026 06:12 PM,L803DOSofHomeguard.pdf (1321.00 KB),Contract awarded,1.0,6065874.0,kashyap infra foundation,24-Apr-2026 10:54 AM,Rejected-Technical,Not As per NIT and Tender Documents,09-May-2026 10:26 AM,1.0,6079752.0,SHREEASHOK,INR,"49,359,000",Construction and Design Services UP Jal Nigam||C.G.M. (I) Lucknow||G.M. (08) Lucknow||Unit-13 Lucknow,2026_UPCDS_1129614_1,347/E-Tender/50 Dt. 20.03.2026,"Construction of Type-04 Residence (04 Nos.) for Gazetted Officers and Type-06 Residence (01 Nos.) for Commandant General, Home Guards, U.P. at Home Guard Headquarter, Alambagh, Lucknow",Technical,Technical Open Summary,VINAS KUMAR CHAUDHARY,30-Apr-2026 05:18 PM,technical_2107132.pdf,Sri Santosh Kumar Gautam CGM-4,Internal,"Sri Naushad Ahmad GM-11 and Nodal, Sri Hari Narayan Kashyap FO",VINAS KUMAR CHAUDHARY,15-May-2026 05:07 PM,finsummary_2107132.pdf (917.05 KB),Finance,Financial Bid opened,VINAS KUMAR CHAUDHARY,11-May-2026 05:42 PM,,BOQ Comparative Chart,Sri Santosh Kumar Gautam CGM-4,Internal,"Sri Naushad Ahmad GM-11 and Nodal, Sri Hari Narayan Kashyap FO",VINAS KUMAR CHAUDHARY,09-May-2026 10:26 AM,11-May-2026 05:00 PM,techsummary_2107132.pdf (2726.83 KB),AOC,Construction and Design Services UP Jal Nigam||C.G.M. (I) Lucknow||G.M. (08) Lucknow||Unit-13 Lucknow,347/E-Tender/50 Dt. 20.03.2026,2026_UPCDS_1129614_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction of Type-04 Residence (04 Nos.) for Gazetted Officers and Type-06 Residence (01 Nos.) for Commandant General, Home Guards, U.P. at Home Guard Headquarter, Alambagh, Lucknow","Construction of Type-04 Residence (04 Nos.) for Gazetted Officers and Type-06 Residence (01 Nos.) for Commandant General, Home Guards, U.P.",As per NIT and Tender Documents ,NA ,"4,98,83,000",Civil Works - Buildings,As per NIT and Tender Documents ,Tender,120.0,365.0,"Home Guard Headquarter, Alambagh, Lucknow",226005.0,NA ,NA ,NA ,"Unit 13, CnDS, UP Jal Nigam(U). Lucknow",No ,No,"11,800","Director, CnDS, UP Jal Nigam(U), Unit-13",Lucknow,No,1.0,EXTENSION OF TIME,Date,,1.0,RTGS - RTGS Payment,"Project Manager, Unit-13, CnDS, UP Jal Nigam(U)","2/128, Vikrant Khand, Gomti Nagar, Lucknow","9,98,000",No,fixed,,"Director, CnDS, UP Jal Nigam(U), Unit-13",Lucknow,24-Mar-2026 01:00 PM,30-Apr-2026 05:00 PM,24-Mar-2026 01:00 PM,30-Apr-2026 01:00 PM,NA ,NA ,24-Mar-2026 01:00 PM,30-Apr-2026 01:00 PM,11-May-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of Tender Fee,AOC
,,,,,,,2.0,6055295.0,M/S RAJ CONSTRUCTIONS,27-Apr-2026 08:31 AM,Rejected-Finance,L3 Bidder,15-May-2026 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EMD Fee,AOC
,,,,,,,3.0,6079752.0,SHREEASHOK,30-Apr-2026 11:45 AM,Accepted-AOC,L1 Bidder,22-Jun-2026 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents in proper formats as per NIT and Tender Documents,AOC
,,,,,,,4.0,6057245.0,VIDHATRE CONSTRUCTION PRIVATE LIMITED,27-Apr-2026 03:37 PM,Rejected-Finance,L2 Bidder,15-May-2026 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Capability Statement,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid in the uploaded BOQ Excel sheet,AOC
