EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,63,000",No,fixed,,Nil,Nil,SE IWC MIRZAPUR,SE IWC MIRZAPUR IRRIGATION COLONY FATHA MIRZAPUR 231001,1.0,Chanage of garai nadi,Other,,1.0,Fee/PreQual/Technical,.pdf,Technical File,NIT-07/SE/2025-26 Lot-02,Restoration of Garai River from km 37.588 to km 59.600,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,JAMALPUR CHUNAR,231302.0,NA ,NA ,NA ,OFFICE OF SE IWC MIRZAPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",07/SE/2025-26,2026_UPIDC_1111524_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,16-Feb-2026 04:40 PM,23-Feb-2026 02:30 PM,16-Feb-2026 04:40 PM,23-Feb-2026 02:00 PM,NA ,NA ,16-Feb-2026 04:40 PM,23-Feb-2026 02:00 PM,13-Apr-2026 10:30 AM,1.0,SBI Bank,AOC,SE IWC MIRZAPUR,Internal,SE IWC MIRZAPUR SE IWC OBRA EE ID CHUNAR MIRZAPUR,Vijay Kumar,03-Jun-2026 04:32 PM,finsummary_2073979.pdf (1133.25 KB),Technical,M/S HANUMAN PRASAD MAURYA S/O J.L.MAURYA and M/S KRISHNA CONSTRUCTION Not Admitted,Vijay Kumar,08-Apr-2026 04:56 PM,,Sri Vijay Kumar SE IWC Mirzapur,Internal,Sri H.S Prashad EE ID Chunar Mirzapur,Vijay Kumar,08-Apr-2026 04:59 PM,13-Apr-2026 10:30 AM,techsummary_2073979.pdf (1133.25 KB),Finance,comp,Vijay Kumar,03-Jun-2026 04:27 PM,finance_2073979.pdf,BOQ Comparative Chart,1,5916083,M/S BADRI SINGH,23-Feb-2026 01:04 PM,Rejected-Finance,Not being L1,03-Jun-2026 04:32 PM,1.0,5915589.0,S.B. ENTERPRISES,INR,"4,983,636.5","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",2026_UPIDC_1111524_2,07/SE/2025-26,NIT-07/SE/2025-26 Lot-02,03-Jun-2026,"INR 4,983,636.5",90.0,Vijay Kumar,03-Jun-2026 04:38 PM,DOS2.pdf (432.00 KB),DOS 08 May 2026 Due to technical error financial evaluation not on time,AOC
,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5910861,M/S HANUMAN PRASAD MAURYA S/O J.L.MAURYA,22-Feb-2026 04:24 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Apr-2026 04:56 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5916241,M/S KRISHNA CONSTRUCTION,23-Feb-2026 12:59 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Apr-2026 04:56 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5915986,NIKHIL CONSTRUCTION,23-Feb-2026 01:34 PM,Rejected-Finance,Not being L1,03-Jun-2026 04:32 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5915589,S.B. ENTERPRISES,23-Feb-2026 01:27 PM,Accepted-AOC,Being L1,03-Jun-2026 04:38 PM,,,,,,,,,,,,,,,,,AOC
