Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"DAO, AE, EE",Internal,,VIKAS KUREEL,20-May-2026 06:40 PM,21-May-2026 11:00 AM,techsummary_2124548.pdf (273.86 KB),26-May-2026,"INR 2,486,478",90.0,VIKAS KUREEL,27-Jun-2026 02:02 PM,Kandhi.pdf (415.00 KB),Technical,Summary,VIKAS KUREEL,15-May-2026 05:07 PM,,"DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 03:51 PM,finsummary_2124548.pdf (287.67 KB),Finance,Summary,VIKAS KUREEL,22-May-2026 12:54 PM,,BOQ Comparative Chart,1.0,6114841.0,M/S ADARSH SINGH ENTERPRISES,INR,"2,486,478",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_79,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Teliyani Ke Junior School Kandhi Se Madaripur Tak Intelocking Road Nirman,1.0,6114841.0,M/S ADARSH SINGH ENTERPRISES,14-May-2026 01:11 PM,Accepted-AOC,AWARDED,27-Jun-2026 02:02 PM,AOC,Block Teliyani Ke Junior School Kandhi Se Madaripur Tak Intelocking Road Nirman,Block Teliyani Ke Junior School Kandhi Se Madaripur Tak Intelocking Road Nirman,PREFIRED NIT ,NA ,"25,15,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 09:00 AM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_79,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-May-2026 09:00 AM,15-May-2026 11:00 AM,02-May-2026 09:00 AM,14-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,14-May-2026 06:00 PM,21-May-2026 11:00 AM,"51,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,1.0,Date,Date,,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6114935.0,MS D G CONSTRUCTION AND SUPPLIERS,14-May-2026 12:58 PM,Rejected-Finance,REJECT,22-May-2026 03:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
