Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
03-Jun-2026,"INR 746,630",30.0,Rajesh Kumar,03-Jun-2026 07:50 PM,cammetti.pdf (193.00 KB),ok,1.0,5916770.0,MAHARAJA ENTERPRISES,INR,"746,630",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1112257_1,6268(55)/NNA/2025-26,NIRMAN WORK,1,5916770,MAHARAJA ENTERPRISES,23-Feb-2026 06:31 PM,Accepted-AOC,ok,03-Jun-2026 07:50 PM,Finance,ok,Rajesh Kumar,26-May-2026 06:21 PM,,BOQ Comparative Chart,CE,Internal,EE,Rajvir Singh,21-May-2026 02:46 PM,21-May-2026 02:50 PM,techsummary_2058729.pdf (193.38 KB),Technical,All Documents Completed,Rajvir Singh,21-May-2026 02:44 PM,technical_2058729.pdf,ce,Internal,ce,Rajesh Kumar,26-May-2026 06:26 PM,finsummary_2058729.pdf (193.42 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6268(55)/NNA/2025-26,2026_DOLBU_1112257_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,EE,NAGAR NIGAM ALIGARH,"76,000",No,fixed,,Nil,Nil,1.0,SBI Bank,16-Feb-2026 05:00 PM,25-Feb-2026 11:00 AM,16-Feb-2026 05:00 PM,24-Feb-2026 05:00 PM,NA ,NA ,16-Feb-2026 05:00 PM,24-Feb-2026 05:00 PM,21-May-2026 02:50 PM,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"7,58,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,AOC
,,,,,,,,,,,,,,,,2,5916855,M/S HARSH ENTERPRISES,23-Feb-2026 05:48 PM,Rejected-Finance,ok,26-May-2026 06:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5916935,TEJ PRAKASH,23-Feb-2026 06:02 PM,Rejected-Finance,ok,26-May-2026 06:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
