Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,05/GM-3/UPPCL/2026-27 DATE-09.04.2026,2026_UPPRC_1137024_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,35,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,1.0,SBI Bank,"17,700",Nil,Nil,No,Construction of New Building for Mandliy Joint Director at Distt. Ayodhya,Construction of New Building for Mandliy Joint Director at Distt. Ayodhya,As per Bid Documents ,NA ,"1,17,37,000",Civil Works - Buildings,N/A ,Tender,90.0,180.0,Ayodhya,224001.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,16-Apr-2026 10:00 AM,23-Apr-2026 04:00 PM,16-Apr-2026 10:00 AM,23-Apr-2026 03:00 PM,NA ,NA ,16-Apr-2026 10:00 AM,23-Apr-2026 03:00 PM,25-Apr-2026 12:00 PM,AOC,Technical,Attached,ANIL KUMAR SINGH,24-Apr-2026 05:42 PM,technical_2123219.pdf,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,09-Jun-2026 04:35 PM,finsummary_2123219.pdf (4640.15 KB),Finance,Attached,ANIL KUMAR SINGH,09-Jun-2026 03:20 PM,finance_2123219.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,24-Apr-2026 05:45 PM,25-Apr-2026 12:00 PM,techsummary_2123219.pdf (4640.15 KB),09-Jun-2026,"INR 11,208,620.88",180.0,ANIL KUMAR SINGH,09-Jun-2026 04:38 PM,Agreement_14.pdf (3945.00 KB),L1,1.0,6062121.0,M/S DEVANSH CONSTRUCTION,INR,"11,208,620.88",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2026_UPPRC_1137024_1,05/GM-3/UPPCL/2026-27 DATE-09.04.2026,Construction of New Building for Mandliy Joint Director at Distt. Ayodhya,1,6063771,Adi shakti construction,22-Apr-2026 11:55 PM,Rejected-AOC,L3,09-Jun-2026 04:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6060048,MAA SHARDA CONSTRUCTION,20-Apr-2026 07:25 PM,Rejected-AOC,L2,09-Jun-2026 04:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6062121,M/S DEVANSH CONSTRUCTION,22-Apr-2026 10:46 PM,Accepted-AOC,L1,09-Jun-2026 04:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6062843,M/s Singh Traders,23-Apr-2026 11:52 AM,Rejected-Technical,Disqualify,24-Apr-2026 05:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6062947,M/S V.K. CONSTRUCTION,22-Apr-2026 02:54 PM,Rejected-Technical,Disqualify,24-Apr-2026 05:45 PM,AOC
