EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,85,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,BID Document,CONSTRUCTION OF EXCELLENCE CENTER BUILDING FOR RAJKIYA MAHILA POLYTECHNIC AT TILHAR DISTRICT- SHAHJAHANPUR (U.P.),CONSTRUCTION OF EXCELLENCE CENTER BUILDING FOR RAJKIYA MAHILA POLYTECHNIC AT TILHAR DISTRICT- SHAHJAHANPUR (U.P.),As per BID Document ,NA ,"5,42,27,000",Civil Works,NA ,Tender,90.0,365.0,TILHAR DISTRICT- SHAHJAHANPUR (U.P.),242307.0,NA ,NA ,NA ,Bareilly,No ,No,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),34/PCL/GM/ZONE-2/BLY/2025-26,2026_UPPRC_1132368_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,700",Nil,Nil,No,02-Apr-2026 09:00 AM,18-Apr-2026 03:00 PM,02-Apr-2026 09:00 AM,18-Apr-2026 01:00 PM,NA ,NA ,02-Apr-2026 09:00 AM,18-Apr-2026 01:00 PM,30-Apr-2026 04:00 PM,General Manager Zone-2,"General Manager, Zone-2, U.P. Projects Corporation Ltd. 14, Chandra Shekar Nagar Colony, Tulasherpur, Bareilly",AOC,Technical,Enclosed,Rajesh Verma,28-Apr-2026 12:19 PM,technical_2113396.pdf,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-6, Accountant",Rajesh Verma,30-Jun-2026 12:31 PM,finsummary_2113396.pdf (685.68 KB),Finance,Enclosed,Rajesh Verma,30-Jun-2026 12:28 PM,finance_2113396.pdf,BOQ Comparative Chart,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-6, Accountant",Rajesh Verma,28-Apr-2026 12:40 PM,30-Apr-2026 04:00 PM,techsummary_2113396.pdf (684.38 KB),30-Jun-2026,"INR 53,678,862.48",360.0,Rajesh Verma,30-Jun-2026 12:39 PM,POQ_Bee.pdf (1513.00 KB),1,6054728,Beena Construction,18-Apr-2026 11:06 AM,Accepted-AOC,L1 firm,30-Jun-2026 12:39 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1132368_3,34/PCL/GM/ZONE-2/BLY/2025-26,CONSTRUCTION OF EXCELLENCE CENTER BUILDING FOR RAJKIYA MAHILA POLYTECHNIC AT TILHAR DISTRICT- SHAHJAHANPUR (U.P.),1.0,6054728.0,Beena Construction,INR,"53,678,862.48",AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6055366,Surat Construction Pvt Ltd,18-Apr-2026 11:54 AM,Rejected-AOC,L2 firm,30-Jun-2026 12:39 PM,,,,,,,,,,AOC
