EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,18,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,38/GM-4/UPPCL/2025-26 Dated 21-02-2026,2026_UPPRC_1120304_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,26-Feb-2026 03:00 PM,09-Mar-2026 03:00 PM,26-Feb-2026 03:00 PM,09-Mar-2026 02:00 PM,NA ,NA ,26-Feb-2026 03:00 PM,09-Mar-2026 02:00 PM,21-Mar-2026 12:00 PM,"Building Maintenance Work of Kanad Instrumentation Centre Lab at Khandari Campus of Dr. B.R. Ambedkar University, Agra (U.P.)","Building Maintenance Work of Kanad Instrumentation Centre Lab at Khandari Campus of Dr. B.R. Ambedkar University, Agra (U.P.)",Please refer Tender documents. ,NA ,"58,68,991",Miscellaneous Works,NA ,Tender,90.0,180.0,Dr. B.R.S University Agra,282005.0,Ofice of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",27-Feb-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,AOC,Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,25-Mar-2026 08:32 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,20-Mar-2026 05:43 PM,21-Mar-2026 12:00 PM,techsummary_2083857.pdf (2850.69 KB),Technical,Three Bids Out of Three Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,20-Mar-2026 05:34 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,25-Mar-2026 08:42 PM,finsummary_2083857.pdf (113.68 KB),30-Apr-2026,"INR 5,681,183.58",180.0,RAJIV KUMAR PANDEY,20-Jun-2026 07:09 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s B.N. Goel and Co.,",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1120304_1,38/GM-4/UPPCL/2025-26 Dated 21-02-2026,"Building Maintenance Work of Kanad Instrumentation Centre Lab at Khandari Campus of Dr. B.R. Ambedkar University, Agra (U.P.)",1.0,5936518.0,M/s B.N. GOEL AND COMPANY,INR,"5,681,183.58",1,5936518,M/s B.N. GOEL AND COMPANY,09-Mar-2026 01:47 PM,Accepted-AOC,L1,20-Jun-2026 07:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5957144,M/S KAUSHIK ENTERPRISES,09-Mar-2026 01:22 PM,Rejected-Finance,Being Second Lowest,25-Mar-2026 08:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5957843,Sapna Associates,09-Mar-2026 11:23 AM,Rejected-Technical,All Required Document are Not Complete,20-Mar-2026 05:43 PM,AOC
