Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
24-May-2026,"INR 414,706.54",60.0,Avdhesh kumar Verma,17-Jun-2026 12:50 PM,004NIT004WOMBD.pdf (509.00 KB),LOI OF WORK,1.0,6112967.0,KAMAL KUMAR CONTRACTOR,13-May-2026 12:18 PM,Rejected-Finance,AMOUNT IS HIGH,20-May-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2026_SCIDC_1146125_1,004/EE/MBD/NIDHI/2026-27 Dt. 07-05-2026,"Construction work of 62.00 m CC tiles road and drain from Nasrudin house to Begaram Chauhan Om house in village Paigambarpur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)",1.0,6112136.0,Ms/ M.H. Constructions,INR,"414,706.54",Technical,TECHNICAL REPORT,Avdhesh kumar Verma,16-May-2026 06:50 PM,,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,20-May-2026 01:00 PM,finsummary_2143130.pdf (908.96 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,20-May-2026 12:50 PM,,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,16-May-2026 06:56 PM,18-May-2026 09:00 AM,techsummary_2143130.pdf (310.64 KB),AOC,1.0,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,004/EE/MBD/NIDHI/2026-27 Dt. 07-05-2026,2026_SCIDC_1146125_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,"Construction work of 62.00 m CC tiles road and drain from Nasrudin house to Begaram Chauhan Om house in village Paigambarpur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)","Construction work of 62.00 m CC tiles road and drain from Nasrudin house to Begaram Chauhan Om house in village Paigambarpur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)",Please refer Tender documents. ,NA ,"4,14,914",Civil Works - Roads,NA ,Tender,60.0,60.0,MORADABAD,244001.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"9,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,"E.E., UPSCIDCO, MORADABAD","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",826.0,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,07-May-2026 03:37 PM,14-May-2026 11:00 AM,07-May-2026 02:00 PM,14-May-2026 10:30 AM,NA ,NA ,07-May-2026 02:00 PM,14-May-2026 10:30 AM,18-May-2026 09:00 AM,1,Fee,.pdf,EMD AND TENDER FEE,AOC
,,,,,,,2.0,6112136.0,Ms/ M.H. Constructions,13-May-2026 12:07 AM,Accepted-AOC,AMOUNT IS LOWEST,17-Jun-2026 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,TENDER NOTICE,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,PRICE BID,AOC
