Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
01-Jun-2026,"INR 4,994,599",60.0,narendra kumar chaudhary,01-Jun-2026 01:16 PM,52107.pdf (416.00 KB),Technical,Technical,narendra kumar chaudhary,05-Mar-2026 02:03 PM,,CE,Internal,,narendra kumar chaudhary,30-Mar-2026 04:09 PM,02-Apr-2026 01:00 PM,techsummary_2062509.pdf (743.46 KB),Finance,Finance,narendra kumar chaudhary,02-Apr-2026 04:11 PM,,BOQ Comparative Chart,ce,Internal,,narendra kumar chaudhary,01-Jun-2026 01:13 PM,finsummary_2062509.pdf (416.22 KB),1.0,5938927.0,M/S KRISHNA ASSOCIATES,INR,"4,994,599",Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1113580_52,107/Nirman/2025-26 Date 16.01.2026,"Ward 35, Akbarpur Bahrampur Street No. 05 Buddhabazar Deepak Public School to Rajesh Tiwari house, from Jaiprakash house to Hanuman Temple, construction of CC road and drain.",1,5938712,A.S Constructions,28-Feb-2026 02:37 PM,Rejected-Finance,L2,01-Jun-2026 01:13 PM,AOC,"Ward 35, Akbarpur Bahrampur Street No. 05 Buddhabazar Deepak Public School to Rajesh Tiwari house, from Jaiprakash house to Hanuman Temple, construction of CC road and drain.","Ward 35, Akbarpur Bahrampur Street No. 05 Buddhabazar Deepak Public School to Rajesh Tiwari house, from Jaiprakash house to Hanuman Temple, construction of CC road and drain.",Please refer Tender documents. ,NA ,"58,76,000",Civil Works,NA ,Tender,90.0,NA ,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,107/Nirman/2025-26 Date 16.01.2026,2026_DOLBU_1113580_52,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,09-Feb-2026 09:00 AM,28-Feb-2026 03:30 PM,09-Feb-2026 09:00 AM,28-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 09:00 AM,28-Feb-2026 03:00 PM,02-Apr-2026 01:00 PM,"4,161",Nil,Nil,No,"1,76,280",No,percentage,3.0%,Nil,Nil,1.0,SBI Bank,CE,Ghaziabad Nagar Nigam,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5938927,M/S KRISHNA ASSOCIATES,28-Feb-2026 11:58 AM,Accepted-AOC,L1,01-Jun-2026 01:16 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5941231,M/S LISA CONSTRUCTION,28-Feb-2026 01:29 PM,Rejected-Finance,L2,01-Jun-2026 01:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5941245,M/S MAA PADMAWATI CONSTRUCTION,28-Feb-2026 01:02 PM,Rejected-Finance,L2,01-Jun-2026 01:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5937914,M/s Yash Construction,27-Feb-2026 02:34 PM,Rejected-Technical,all requried not complete,30-Mar-2026 04:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5934574,R B S CONSTRUCTION COMPANY,28-Feb-2026 07:21 AM,Rejected-Finance,L2,01-Jun-2026 01:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
