Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,20-Apr-2026 01:48 PM,20-Apr-2026 03:00 PM,techsummary_2085431.pdf (493.15 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,20-Apr-2026 09:22 PM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,21-Apr-2026 12:25 PM,finsummary_2085431.pdf (92.59 KB),30-Apr-2026,"INR 1,597,538",90.0,Sanjay kumar Tiwari,01-Jun-2026 09:49 PM,187.pdf (534.00 KB),1,5982104,HARENDRA SINGH,22-Mar-2026 09:57 AM,Rejected-Finance,L2,21-Apr-2026 12:25 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_187,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.23 RAGHAV NAGAR PASCHIMI ME KEWAL YADAV KE GHAR SE RADHESHYAM TIWARI V MITHILESH DUBEY KE GHAR HOTE HUYE SHARMA GENERAL STORE TAK C.C.ROAD V NALI NIRMAN KARYA,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,18-Apr-2026 01:37 PM,,1.0,5994751.0,M/S SWETANK FOUNDATION,INR,"1,597,538",AOC,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.23 RAGHAV NAGAR PASCHIMI ME KEWAL YADAV KE GHAR SE RADHESHYAM TIWARI V MITHILESH DUBEY KE GHAR HOTE HUYE SHARMA GENERAL STORE TAK C.C.ROAD V NALI NIRMAN KARYA,WARD NO.23 RAGHAV NAGAR PASCHIMI ME KEWAL YADAV KE GHAR SE RADHESHYAM TIWARI V MITHILESH DUBEY KE GHAR HOTE HUYE SHARMA GENERAL STORE TAK C.C.ROAD V NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"16,01,703",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_187,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,"1,60,170",No,fixed,,Nil,Nil,"2,390",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5994861,M/S DILIP NATH TRIPATHI THEKEDAR,23-Mar-2026 04:44 AM,Rejected-Finance,L3,21-Apr-2026 12:25 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5994751,M/S SWETANK FOUNDATION,22-Mar-2026 08:55 AM,Accepted-AOC,L1,01-Jun-2026 09:49 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
