S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6132808.0,JYOTIRADITYA CONSTRUCTION AND SUPPLIERS,INR,"1,045,233",Directorate of Local Bodies UP||Nagar Panchayat Mahul Azamgarh,2026_DOLBU_1141718_1,23/NPM/UNTIED2/2026-27,CIVIL WORK,1.0,6132808.0,JYOTIRADITYA CONSTRUCTION AND SUPPLIERS,21-May-2026 07:17 AM,Accepted-AOC,LOWEST RATE,10-Jun-2026 08:16 PM,10-Jun-2026,"INR 1,045,233",30.0,Avadhesh Misra,10-Jun-2026 08:14 PM,AOC18.pdf (641.00 KB),AWARDED OF CONTRACT,AVADHESH MISRA,Internal,RAJATKUMARSANTOSHGOND,rajat kumar,10-Jun-2026 08:34 AM,finsummary_2132146.pdf (195.53 KB),Technical,3BIDADMITTED,rajat kumar,30-May-2026 05:55 PM,technical_2132146.pdf,AVADHESHMISRA,Internal,RAJATKUMARSANTOSHGOND,rajat kumar,04-Jun-2026 07:57 PM,05-Jun-2026 09:00 AM,techsummary_2132146.pdf (80.92 KB),Finance,3bideradmitted,rajat kumar,09-Jun-2026 11:26 PM,finance_2132146.pdf,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,Nit,EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL AZAMGARH,1,DD - Demand Draft,25-Apr-2026 10:00 AM,22-May-2026 02:00 PM,25-Apr-2026 10:00 AM,21-May-2026 05:30 PM,NA ,NA ,25-Apr-2026 10:00 AM,21-May-2026 05:30 PM,05-Jun-2026 09:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Mahul Azamgarh,23/NPM/UNTIED2/2026-27,2026_DOLBU_1141718_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,04,680",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL AZAMGARH,1.0,DATEEXTENDED,Date,,CIVIL WORK,WARD NO-4 RAFI NAGAR ME MUKHYA PWD ROAD SE MASJID HOTE ASIF KE MAKAN TAK INTERLOCKING ROAD NIRMAN KARYA.,Please refer Tender documents. ,NA ,"10,46,804",Civil Works,NA ,Tender,90.0,30.0,NP MAHUL,223225.0,NA ,NA ,NA ,NP MAHUL,No ,No,"1,235",EXECUTIVE OFFICER,NAGAR PANCHAYAT MAHUL AZAMGARH,No,AOC
,,,,,,,,,2.0,6134205.0,M/S ASHWANI KUMAR,21-May-2026 05:13 PM,Rejected-Finance,HIGHEST RATE,10-Jun-2026 08:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Boq,,,2,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,6132953.0,SUNEETA CONSTRUCTION,21-May-2026 09:42 AM,Rejected-Finance,HIGHEST RATE,10-Jun-2026 08:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
