Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,Superintending Engineer,"Superintending Engineer Office, H.No. 19, Ramji Dham Colony, Infront of Deviram Sweet, Rishipuram Road, Sikandra, Agra.",25-May-2026 05:00 PM,04-Jun-2026 01:00 PM,25-May-2026 05:00 PM,04-Jun-2026 12:00 PM,NA ,NA ,25-May-2026 05:00 PM,04-Jun-2026 12:00 PM,11-Jun-2026 03:35 PM,"CONSTRUCTION OF COMMUNITY HALL IN VILL KASOLI, BLOCK BARNAHAL, DISTT. MAINPURI, U.P.","CONSTRUCTION OF COMMUNITY HALL IN VILL KASOLI, BLOCK BARNAHAL, DISTT. MAINPURI, U.P.",Please refer Tender documents. ,NA ,"48,98,000",Civil Works - Buildings,NA ,Tender,365.0,365.0,MAINPURI,205265.0,NA ,NA ,NA ,"H.No. 19, Ramji Dham Colony, Infront of Deviram Sw",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,08/COMM.HALL/MAINPURI/26-27,2026_SCIDC_1146375_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDC,MAINPURI,No,"97,960",No,fixed,,UPSCIDC,MAINPURI,AOC,Technical,All bids are ok.,Sanjai Gangwar,11-Jun-2026 03:24 PM,technical_2160915.pdf,EXECUTIVE ENGINEER,Internal,,Gajendra Pal Singh,12-Jun-2026 11:13 AM,finsummary_2160915.pdf (847.12 KB),Finance,RATE OF M/S PRATHVI RAJ SINGH SISODIA IS ACCEPTED.,Gajendra Pal Singh,12-Jun-2026 11:11 AM,finance_2160915.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,Gajendra Pal Singh,11-Jun-2026 03:33 PM,11-Jun-2026 03:35 PM,techsummary_2160915.pdf (462.36 KB),12-Jun-2026,"INR 4,893,102",365.0,Gajendra Pal Singh,12-Jun-2026 11:19 AM,f8mainn.pdf (847.00 KB),1,6166689,M/S KANHA CONSTRUCTION AND SUPPLIERS,04-Jun-2026 11:19 AM,Rejected-AOC,MUTUAL WITHDRAWAL,12-Jun-2026 11:19 AM,1.0,6166871.0,PRATHVI RAJ SINGH SISODIA,INR,"4,893,102",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1146375_2,08/COMM.HALL/MAINPURI/26-27,"CONSTRUCTION OF COMMUNITY HALL IN VILL KASOLI, BLOCK BARNAHAL, DISTT. MAINPURI, U.P.",AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6166871,PRATHVI RAJ SINGH SISODIA,04-Jun-2026 09:54 AM,Accepted-AOC,TENDER IS AWARDED AS PER MUTUAL WITHDRAWAL APPLICATION OF M/S KANHA CONSTRUCTION AND SUPPLIERS,12-Jun-2026 11:19 AM,,,,,,,,,,AOC
