Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
02-Jun-2026,"INR 6,417,600",180.0,Vijay Kumar,03-Jun-2026 04:10 PM,AOC4lot01.pdf (391.00 KB),AOC,1.0,6118287.0,SHIV RAM ENTERPRISES,INR,"6,417,600",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1146155_1,"04/SE/IWC1K/2026-27, Lot-01",Fabrication and Erection of shed on superstructure of Barrage at Hindon Barrage in District Ghaziabad,1,6123489,pawan kumar,18-May-2026 09:01 AM,Rejected-Finance,2nd lowest,30-May-2026 10:41 AM,Technical,All Bidder successfully Admitted,Vijay Kumar,20-May-2026 03:53 PM,,SE,Internal,,Vijay Kumar,30-May-2026 10:41 AM,finsummary_2143260.pdf (370.73 KB),Finance,All Bidder Successfully Admitted.,Vijay Kumar,27-May-2026 05:47 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,27-May-2026 05:26 PM,27-May-2026 05:30 PM,techsummary_2143260.pdf (370.73 KB),AOC,"1,35,000",No,fixed,,Nil,Nil,Fabrication and Erection of shed on superstructure of Barrage at Hindon Barrage in District Ghaziabad,Fabrication and Erection of shed on superstructure of Barrage at Hindon Barrage in District Ghaziabad,Please refer Tender documents. ,NA ,"67,20,000",Miscellaneous Works,NA ,Tender,120.0,180.0,Hindon Barrage in District Ghaziabad,201001.0,NA ,NA ,NA ,SE OFFICE 67 A CANTT KANPUR NAGAR,No ,No,SE,SE OFFICE 67 A CANTT KANPUR NAGAR.,07-May-2026 01:30 PM,18-May-2026 02:00 PM,07-May-2026 01:30 PM,18-May-2026 12:00 PM,NA ,NA ,07-May-2026 01:30 PM,18-May-2026 12:00 PM,27-May-2026 05:30 PM,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,"04/SE/IWC1K/2026-27, Lot-01",2026_UPIDM_1146155_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,360",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,AOC
,,,,,,,,,,,,,,,,2,6121276,RAJEEV JOHRI,17-May-2026 02:30 PM,Rejected-Finance,3rd lowest,30-May-2026 10:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,AOC
,,,,,,,,,,,,,,,,3,6118287,SHIV RAM ENTERPRISES,15-May-2026 03:24 PM,Accepted-AOC,Agreement has been signed.,03-Jun-2026 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
