S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6093139.0,M/S AMRIT SATYA,INR,"3,969,636.7",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1143969_4,"1348/RED/E-Tender(40)/25-26, Dt. 30.03.2026",Vikas Khand Mihipurwa ke Gram Panchayat Gangapur me Kamlesh Maurya ke ghar se Kali Damar Road tak interlocking road nirman karya_04,1,6093139,M/S AMRIT SATYA,07-May-2026 08:54 AM,Accepted-AOC,AOC,08-Jun-2026 05:52 PM,26-May-2026,"INR 3,969,636.7",180.0,Sujit Kumar Sinha,08-Jun-2026 05:52 PM,Document2.pdf (26.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,13-May-2026 03:15 PM,14-May-2026 01:00 PM,techsummary_2137218.pdf (453.83 KB),Finance,Financial bid open,Sujit Kumar Sinha,14-May-2026 05:19 PM,finance_2137218.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,15-May-2026 01:55 PM,finsummary_2137218.pdf (43.16 KB),Technical,Technical bid open,Sujit Kumar Sinha,07-May-2026 02:36 PM,technical_2137218.pdf,AOC,1,Fee/PreQual/Technical,.pdf,Technical bid open,"2,384",Nil,Nil,No,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich","66,800",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1348/RED/E-Tender(40)/25-26, Dt. 30.03.2026",2026_REDUP_1143969_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,01-May-2026 12:00 PM,07-May-2026 12:30 PM,01-May-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,01-May-2026 12:00 PM,07-May-2026 12:00 PM,14-May-2026 01:00 PM,1.0,SBI Bank,Vikas Khand Mihipurwa ke Gram Panchayat Gangapur me Kamlesh Maurya ke ghar se Kali Damar Road tak interlocking road nirman karya_04,Vikas Khand Mihipurwa ke Gram Panchayat Gangapur me Kamlesh Maurya ke ghar se Kali Damar Road tak interlocking road nirman karya_04,Please refer Tender documents. ,NA ,"33,40,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,AOC
,,,,,,,,,2,6093128,PUSHPA ENTERPRISES,06-May-2026 06:44 PM,Rejected-Finance,High,15-May-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
