Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,16/UPRNSS/E-TENDER/2026-27 DATE 06-04-2026,2026_UPRNS_1136115_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,EXECUTIVE ENGINEER,"UPRNSS Unit Lucknow-2, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow","4,720",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,13-Apr-2026 09:00 AM,18-Apr-2026 03:00 PM,13-Apr-2026 09:00 AM,18-Apr-2026 02:00 PM,NA ,NA ,13-Apr-2026 09:00 AM,18-Apr-2026 02:00 PM,20-Apr-2026 02:10 PM,"26,000",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2",Lucknow,"CONSTRUCTION OF OFFICE, C.C. INTERLOCKING WORK AT GOVT. PAUDHSHALA SAROJINI NAGAR, DISTT-LUCKNOW(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"13,00,000",Civil Works,NA ,Tender,90.0,120.0,SAROJINI NAGAR LUCKNOW,226008.0,NA ,NA ,NA ,LUCKNOW,No ,No,1,BG - Bank Guarantee,AOC,Technical,02 BIDS ARE ADMITTED,VIJAY BAHADUR SINGH,20-Apr-2026 10:22 AM,,A.K. SINGH(E.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), ABHINAV SHARMA(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",VIJAY BAHADUR SINGH,20-Apr-2026 02:45 PM,finsummary_2121493.pdf (273.01 KB),Finance,FINANCE,VIJAY BAHADUR SINGH,20-Apr-2026 02:25 PM,,BOQ Comparative Chart,A.K. SINGH(E.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), ABHINAV SHARMA(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",VIJAY BAHADUR SINGH,20-Apr-2026 01:55 PM,20-Apr-2026 02:10 PM,techsummary_2121493.pdf (617.41 KB),20-Apr-2026,"INR 1,299,090",120.0,VIJAY BAHADUR SINGH,24-Jun-2026 04:08 PM,1136115.pdf (458.00 KB),TENDER AWARDED TO M/S SUBEDAR SINGH CONTRACTOR,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,2026_UPRNS_1136115_1,16/UPRNSS/E-TENDER/2026-27 DATE 06-04-2026,"CONSTRUCTION OF OFFICE, C.C. INTERLOCKING WORK AT GOVT. PAUDHSHALA SAROJINI NAGAR, DISTT-LUCKNOW(U.P.)",1.0,6052879.0,SUBEDAR SINGH CONTRACTOR,INR,"1,299,090",1.0,6052824.0,M/s Virendra Kumar Singh,16-Apr-2026 09:21 PM,Rejected-AOC,Due to High Rate Quoted,24-Jun-2026 04:08 PM,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6052879.0,SUBEDAR SINGH CONTRACTOR,16-Apr-2026 09:42 PM,Accepted-AOC,Due to Low Rate Quoted,24-Jun-2026 04:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
