Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,23-Apr-2026 02:36 PM,23-Apr-2026 03:00 PM,techsummary_2085536.pdf (506.57 KB),Finance,FINANCIAL BID OPENED,Poo Ja,24-Apr-2026 12:51 PM,,BOQ Comparative Chart,13-May-2026,"INR 1,266,262",90.0,Sanjay kumar Tiwari,06-Jun-2026 05:16 PM,Scan_0009.pdf (540.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,24-Apr-2026 03:29 PM,finsummary_2085536.pdf (89.71 KB),1,5988520,AMARAVATI ENTERPRISES,19-Mar-2026 12:20 PM,Accepted-AOC,L1,06-Jun-2026 05:16 PM,Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,21-Apr-2026 04:14 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_219,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.26 SHIVJI YADAV KE GHAR SE OMPRAKASH , KEDAR MADDHESHIYA V RAMPRATAP PATEL KE GHAR TAK C.C.ROAD V NALI UCHCHIKARAN KARYA .",1.0,5988520.0,AMARAVATI ENTERPRISES,INR,"1,266,262",AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_219,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,995",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,1.0,SBI Bank,"1,26,690",No,fixed,,Nil,Nil,"WARD NO.26 SHIVJI YADAV KE GHAR SE OMPRAKASH , KEDAR MADDHESHIYA V RAMPRATAP PATEL KE GHAR TAK C.C.ROAD V NALI UCHCHIKARAN KARYA .","WARD NO.26 SHIVJI YADAV KE GHAR SE OMPRAKASH , KEDAR MADDHESHIYA V RAMPRATAP PATEL KE GHAR TAK C.C.ROAD V NALI UCHCHIKARAN KARYA .",Please refer Tender documents. ,NA ,"12,66,896",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 03:00 PM,EO NPP DEORIA,NPP DEORIA,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5988837,M/S DURGA PD. THIOKEDAR,19-Mar-2026 01:47 PM,Rejected-Finance,L2,24-Apr-2026 03:29 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5993109,OM ASSOCIATE,20-Mar-2026 04:06 PM,Rejected-Finance,L3,24-Apr-2026 03:29 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
