Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
SERED,Internal,,Dinesh Singh,12-Jun-2026 11:29 PM,15-Jun-2026 12:00 PM,techsummary_2155066.pdf (90.60 KB),Technical,Technical,Dinesh Singh,29-May-2026 01:39 PM,,18-Jun-2026,"INR 4,026,805.72",120.0,Dinesh Singh,28-Jun-2026 10:16 PM,Gunda_Chhalesar_Bans_Badam.pdf (189.00 KB),AOC,1,6142933,M/S SAI ENTERPRISES,27-May-2026 03:26 PM,Rejected-Finance,L2,18-Jun-2026 03:21 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2026_REDUP_1150633_19,02/ SERED 2026-27 DT01-04-2026,9. Graam pnchaayat gudhaa chhalesar (baans baadam) road se gudhaa daabar rod tak CC nirmaan kaary.,SE RED,Internal,,Dinesh Singh,18-Jun-2026 03:21 PM,finsummary_2155066.pdf (60.31 KB),Finance,financial,Dinesh Singh,16-Jun-2026 02:55 PM,,BOQ Comparative Chart,1.0,6143788.0,TANYA CONSTRUCTION,INR,"4,026,805.72",AOC,9. Graam pnchaayat gudhaa chhalesar (baans baadam) road se gudhaa daabar rod tak CC nirmaan kaary.,9. Graam pnchaayat gudhaa chhalesar (baans baadam) road se gudhaa daabar rod tak CC nirmaan kaary.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,AGRA,282002.0,NA ,NA ,NA ,SE RED AGRA,No ,No,SE RED AGRA,SE RED AGRA,1.0,SBI Bank,"81,000",Yes,fixed,,Nil,Nil,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,02/ SERED 2026-27 DT01-04-2026,2026_REDUP_1150633_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-May-2026 10:00 AM,28-May-2026 02:30 PM,21-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,21-May-2026 10:00 AM,28-May-2026 12:00 PM,15-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,SBD,AOC
,,,,,,,,,,,,,,,,,,,2,6143788,TANYA CONSTRUCTION,27-May-2026 11:02 AM,Accepted-AOC,AOC,28-Jun-2026 10:16 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
