Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of rcc nali and jal work,ward no 4 me mohammad abbas ke pass 788 ki rcc puliya nirman karya ward no 1 me ajay kumar advocate ke makan se pwd road nali and jal work,Please refer Tender documents. ,NA ,"10,92,774",Civil Works,NA ,Tender,90.0,15.0,np naugawan sadat,244251.0,NA ,NA ,NA ,np naugawan sadat,No ,No,1,DD - Demand Draft,e.o naugawan sadat,np naugawan sadat,"1,180",E.o,np naugawan sadat,No,1.0,Fee/PreQual/Technical,.pdf,noting,Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,03/N.P.N.S/E-TENDER/2025-26,2026_DOLBU_1119789_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,25-Feb-2026 12:00 PM,18-Mar-2026 02:00 PM,25-Feb-2026 12:00 PM,18-Mar-2026 12:00 PM,NA ,NA ,25-Feb-2026 12:00 PM,18-Mar-2026 12:00 PM,24-Mar-2026 05:30 PM,"21,855",No,fixed,,E.o,np naugawan sadat,AOC,eo salil bhardwaj,Internal,eo salil bhardwaj clerk anil kumar je tapes kumar,Anil Kumar,24-Mar-2026 05:26 PM,24-Mar-2026 05:30 PM,techsummary_2082605.pdf (266.80 KB),Finance,all financial qualified bid admitted,Anil Kumar,20-Jun-2026 02:25 PM,finance_2082605.pdf,BOQ Comparative Chart,eo salil bhardwaj,Internal,eo salil bhardwaj clerk anil kumar je tapesh kumar,Anil Kumar,20-Jun-2026 02:29 PM,finsummary_2082605.pdf (412.71 KB),Technical,all technial qualified bid admitted,Anil Kumar,24-Mar-2026 05:24 PM,technical_2082605.pdf,Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,2026_DOLBU_1119789_1,03/N.P.N.S/E-TENDER/2025-26,Construction of rcc nali and jal work,1.0,5984608.0,BUILDWISE TRADERS,INR,"1,087,310",1,5984608,BUILDWISE TRADERS,18-Mar-2026 11:52 AM,Accepted-AOC,m/s buildwise traders is l1 bidder,20-Jun-2026 02:32 PM,20-Jun-2026,"INR 1,087,310",15.0,Anil Kumar,20-Jun-2026 02:32 PM,w.pdf (413.00 KB),m/s buildwise traders is l1 bidder,AOC
,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,.pdf,fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5984439,S R Construction,18-Mar-2026 11:19 AM,Rejected-Finance,BUILDWISE TRADERS is l1 bidder,20-Jun-2026 02:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5984514,VoH Group,18-Mar-2026 11:33 AM,Rejected-Finance,BUILDWISE TRADERS is l1 bidder,20-Jun-2026 02:29 PM,,,,,,,,AOC
