EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,99,579",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,EO NPP DEORIA,NPP DEORIA,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_198,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 12:00 PM,WARD NO.23 ME MAIN C.C.ROAD SE SHRI VIKKI DUBEY KE GHAR HOTE HUYE SHRI TEJA SINGH KE GHAR TAK C.C.ROAD UCHCHIKARAN KARYA,WARD NO.23 ME MAIN C.C.ROAD SE SHRI VIKKI DUBEY KE GHAR HOTE HUYE SHRI TEJA SINGH KE GHAR TAK C.C.ROAD UCHCHIKARAN KARYA,Please refer Tender documents. ,NA ,"19,95,792",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"2,855",Nil,Nil,No,AOC,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,18-Apr-2026 02:06 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_198,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.23 ME MAIN C.C.ROAD SE SHRI VIKKI DUBEY KE GHAR HOTE HUYE SHRI TEJA SINGH KE GHAR TAK C.C.ROAD UCHCHIKARAN KARYA,1.0,5999858.0,RAMESHWAR SINGH,INR,"1,993,995.79",1,6001223,HARENDRA SINGH,24-Mar-2026 08:59 AM,Rejected-Finance,L3,21-Apr-2026 01:45 PM,Finance,FINANCIAL BID OPENED,Jai Ram Yadav,20-Apr-2026 09:53 PM,,BOQ Comparative Chart,09-Jun-2026,"INR 1,993,995.79",90.0,Sanjay kumar Tiwari,18-Jun-2026 07:42 PM,Scan_0013.pdf (606.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,21-Apr-2026 01:45 PM,finsummary_2085473.pdf (88.52 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,20-Apr-2026 10:28 AM,20-Apr-2026 12:00 PM,techsummary_2085473.pdf (472.97 KB),AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,6001081,M/S SWETANK FOUNDATION,23-Mar-2026 08:56 PM,Rejected-Finance,L2,21-Apr-2026 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,5999858,RAMESHWAR SINGH,23-Mar-2026 02:56 PM,Accepted-AOC,L1,18-Jun-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
