Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
V P Singh EO,Internal,"Monu singh JE, K B Sharma Accountant",virendra Pratap Singh,16-Jun-2026 05:18 PM,16-Jun-2026 05:20 PM,techsummary_2168712.pdf (302.09 KB),17-Jun-2026,"INR 639,472.08",60.0,virendra Pratap Singh,17-Jun-2026 10:31 AM,0gg.pdf (456.00 KB),L1,Technical,ok,virendra Pratap Singh,16-Jun-2026 05:16 PM,technical_2168712.pdf,Finance,ok,virendra Pratap Singh,17-Jun-2026 10:17 AM,finance_2168712.pdf,BOQ Comparative Chart,V P Singh EO,Internal,"monu singh JE, k b sharma accountant",virendra Pratap Singh,17-Jun-2026 10:21 AM,finsummary_2168712.pdf (302.09 KB),1.0,6182946.0,M/S DINESH SINGH THEKEDAR,INR,"639,472.08",1,6196730,M/S bajarang contractor,15-Jun-2026 02:34 PM,Rejected-Finance,l2,17-Jun-2026 10:21 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Fatehpur Sikri Agra,2026_DOLBU_1134442_28,01/2026-27,Ward number 5 mein Gwalior gate ke pass deewan Singh ke Makan se Kalicharan ke ghar Tak nali v cc se Gali Nirman,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Fatehpur Sikri Agra,01/2026-27,2026_DOLBU_1134442_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,09-Jun-2026 11:50 AM,16-Jun-2026 02:00 PM,09-Jun-2026 11:50 AM,16-Jun-2026 02:00 PM,NA ,NA ,09-Jun-2026 11:50 AM,16-Jun-2026 02:00 PM,16-Jun-2026 05:20 PM,1,Fee/PreQual/Technical,.pdf,Technical,"1,500",EO,Fatehpur Sikri,No,EO,Npp Fatehpur Sikri,Ward number 5 mein Gwalior gate ke pass deewan Singh ke Makan se Kalicharan ke ghar Tak nali v cc se Gali Nirman,Ward number 5 mein Gwalior gate ke pass deewan Singh ke Makan se Kalicharan ke ghar Tak nali v cc se Gali Nirman,Please refer Tender documents. ,NA ,"6,39,600",Civil Works,NA ,Tender,90.0,270.0,fatehpur sikri,283110.0,NA ,NA ,NA ,fatehpur sikri,No ,No,1.0,RTGS - RTGS Payment,"63,960",No,percentage,10.0%,EO,Fatehpur Sikri,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6182946,M/S DINESH SINGH THEKEDAR,09-Jun-2026 05:19 PM,Accepted-AOC,L1,17-Jun-2026 10:31 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
