Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
19-Jun-2026,"INR 208,567",365.0,Veerandra Singh,19-Jun-2026 11:18 AM,AWARDFINAL.pdf (253.00 KB),Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Paschimanchal Vidyut Vitran Nigam Ltd.,2026_PVVNL_1157805_1,E-TENDER NO-40/2026-27,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,1.0,6188971.0,M/s Rajesh Kumar Mittal Contractor,INR,"208,567",1,6190244,M/S JAIN ELECTRIC CONTRACTOR,12-Jun-2026 11:19 AM,Rejected-AOC,L2,19-Jun-2026 11:18 AM,Finance,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Veerandra Singh,19-Jun-2026 11:11 AM,finance_2169753.pdf,BOQ Comparative Chart,VEERANDRA SINGH,Internal,,Veerandra Singh,18-Jun-2026 05:59 PM,18-Jun-2026 06:05 PM,techsummary_2169753.pdf (66.87 KB),Technical,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Veerandra Singh,18-Jun-2026 05:57 PM,technical_2169753.pdf,VEERANDRA SINGH,Internal,,Veerandra Singh,19-Jun-2026 11:13 AM,finsummary_2169753.pdf (66.47 KB),AOC,SE EDC SHAMLI,NEAR 33/11 KV S/S KHERI KARMU,"1,180",SE EDC SHAMLI,SHAMLI,No,1.0,Fee/PreQual/Technical,.pdf,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Paschimanchal Vidyut Vitran Nigam Ltd.,E-TENDER NO-40/2026-27,2026_PVVNL_1157805_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,365.0,SE EDC SHAMLI,247776.0,NA ,NA ,NA ,SE EDC SHAMLI,No ,No,1.0,RTGS - RTGS Payment,"3,000",No,fixed,,SE EDC SHAMLI,SHAMLI,06-Jun-2026 06:00 PM,12-Jun-2026 03:00 PM,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,NA ,NA ,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,18-Jun-2026 06:05 PM,AOC
,,,,,,,,,,,,,,,,2,6188971,M/s Rajesh Kumar Mittal Contractor,11-Jun-2026 04:50 PM,Accepted-AOC,L1,19-Jun-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Oon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6189016,M/s Vikas Contractor Shamli,11-Jun-2026 05:12 PM,Rejected-AOC,L3,19-Jun-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
