Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
ASSISTANT ENGINEER III SSK36 JAUNPUR,ASSISTANT ENGINEER III SSK36 JAUNPUR,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",01/AEIII/2026-27 Lot 35,2026_UPIDC_1152133_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,679.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,23-May-2026 11:00 AM,30-May-2026 02:00 PM,23-May-2026 11:00 AM,30-May-2026 01:00 PM,NA ,NA ,23-May-2026 11:00 AM,30-May-2026 01:00 PM,02-Jun-2026 09:00 AM,"2,360",Yes,fixed,,Nil,Nil,1.0,SBI Bank,E/W IN CLEARANCE OF KUHIYA SEEPAGE DRAIN FROM KM 0.000 TO KM 2.700,E/W IN CLEARANCE OF KUHIYA SEEPAGE DRAIN FROM KM 0.000 TO KM 2.700,Please refer Tender documents. ,NA ,"1,18,000",Civil Works,NA ,Tender,90.0,10.0,ASSISTANT ENGINEER III SSK36 JAUNPUR,222002.0,NA ,NA ,NA ,ASSISTANT ENGINEER III SSK36 JAUNPUR,No ,No,AOC,RAVI KUMAR SRIVASTAVA,Internal,,Ravi Kumar Srivastava,24-Jun-2026 02:26 PM,finsummary_2158273.pdf (199.76 KB),Technical,ok,Ravi Kumar Srivastava,01-Jun-2026 07:38 PM,technical_2158273.pdf,RAVI KUMAR SRIVASTAVA,Internal,,Ravi Kumar Srivastava,01-Jun-2026 08:38 PM,02-Jun-2026 09:00 AM,techsummary_2158273.pdf (199.76 KB),Finance,ok,Ravi Kumar Srivastava,24-Jun-2026 02:22 PM,finance_2158273.pdf,BOQ Comparative Chart,1,6152331,KAMAL NARAYAN SINGH,29-May-2026 06:28 PM,Rejected-Finance,L6,24-Jun-2026 02:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",2026_UPIDC_1152133_1,01/AEIII/2026-27 Lot 35,E/W IN CLEARANCE OF KUHIYA SEEPAGE DRAIN FROM KM 0.000 TO KM 2.700,1.0,6152234.0,SUSHIL KUMAR SINGH,INR,"60,085",24-Jun-2026,"INR 60,085",10.0,Ravi Kumar Srivastava,24-Jun-2026 02:28 PM,35.pdf (388.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6153120,KIRTI CONSTRUCTION,30-May-2026 11:24 AM,Rejected-Finance,L3,24-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6151648,mr ansh construction,29-May-2026 05:12 PM,Rejected-Finance,L2,24-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6154088,M/S INDRA SEN SINGH,30-May-2026 12:11 PM,Rejected-Finance,L5,24-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6152909,M/S MAHADEV CONSTRUCTION,29-May-2026 09:51 PM,Rejected-Finance,L4,24-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6151819,RAMYASH YADAV,29-May-2026 04:32 PM,Rejected-Finance,L2,24-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,6152234,SUSHIL KUMAR SINGH,29-May-2026 06:02 PM,Accepted-AOC,L1,24-Jun-2026 02:28 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,6145379,USHA CONSTRUCTION,29-May-2026 11:53 AM,Rejected-Technical,not ok,01-Jun-2026 08:38 PM,,,,,,,,,,,,,,,,AOC
