S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,20-Apr-2026 05:00 PM,29-Apr-2026 11:00 AM,20-Apr-2026 05:00 PM,28-Apr-2026 05:00 PM,NA ,NA ,20-Apr-2026 05:00 PM,28-Apr-2026 05:00 PM,25-May-2026 05:00 PM,ROAD NALI,ROAD NALI,Please refer Tender documents. ,NA ,"9,27,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,ALIGARH,No ,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,172(09)/NNA/2026-27,2026_DOLBU_1138395_1,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,"93,000",No,fixed,,Nil,Nil,"1,180",Nil,Nil,No,CE,ALIGARH,AOC,CE,Internal,EE,Rajvir Singh,25-May-2026 04:57 PM,25-May-2026 05:00 PM,techsummary_2125555.pdf (193.38 KB),Finance,ok,Rajvir Singh,01-Jun-2026 04:05 PM,,BOQ Comparative Chart,CE,Internal,EE,Rajvir Singh,01-Jun-2026 04:34 PM,finsummary_2125555.pdf (193.38 KB),Technical,all documents complete,Rajesh Kumar,25-May-2026 02:14 PM,technical_2125555.pdf,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1138395_1,172(09)/NNA/2026-27,ROAD NALI,1.0,6069868.0,ZEHRA ENTERPRISES,INR,"924,219",1,6069862,M/S MOHD SAJID ALI,28-Apr-2026 10:22 AM,Rejected-Finance,OK,01-Jun-2026 04:34 PM,17-Jun-2026,"INR 924,219",30.0,Danish Haider Naqvi,17-Jun-2026 05:44 PM,cammetti.pdf (193.00 KB),k,AOC
,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6069877,NISHA CONTRACTOR,28-Apr-2026 10:37 AM,Rejected-Finance,OK,01-Jun-2026 04:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6069868,ZEHRA ENTERPRISES,28-Apr-2026 10:29 AM,Accepted-AOC,ok,17-Jun-2026 05:43 PM,,,,,,,,AOC
