Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"39,333",Nil,Nil,No,1.0,SBI Bank,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,112/Nirman/2025-26 Date 10.03.2026,2026_DOLBU_1123900_34,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,"19,99,972",No,percentage,3.0%,Nil,Nil,16-Mar-2026 03:55 PM,15-Apr-2026 03:30 PM,16-Mar-2026 03:55 PM,15-Apr-2026 03:00 PM,NA ,NA ,16-Mar-2026 03:55 PM,15-Apr-2026 03:00 PM,18-May-2026 12:00 PM,1.0,date extend,Date,,"Road improvement and drain construction work using CC (Concrete) in Ward 30, Swarnjayantipuram, C-Block.","Road improvement and drain construction work using CC (Concrete) in Ward 30, Swarnjayantipuram, C-Block.",Please refer Tender documents. ,NA ,"6,66,65,744",Civil Works,NA ,Tender,90.0,NA ,CE,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,CE,Ghaziabad Nagar Nigam,AOC,ce,Internal,,Kuldeep Kumar Tamar,06-Jun-2026 05:11 PM,finsummary_2099250.pdf (556.92 KB),Finance,Finance,narendra kumar chaudhary,18-May-2026 01:32 PM,,BOQ Comparative Chart,1.0,6048819.0,SHREEJI INFRAPROJECTS P LTD,INR,"56,665,882",1,6048215,Parmeshwar Dayal,15-Apr-2026 02:07 PM,Rejected-Finance,L2,06-Jun-2026 05:11 PM,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1123900_34,112/Nirman/2025-26 Date 10.03.2026,"Road improvement and drain construction work using CC (Concrete) in Ward 30, Swarnjayantipuram, C-Block.",CE,Internal,,narendra kumar chaudhary,15-May-2026 01:27 PM,18-May-2026 12:00 PM,techsummary_2099250.pdf (593.03 KB),06-Jun-2026,"INR 56,665,882",60.0,Kuldeep Kumar Tamar,06-Jun-2026 05:14 PM,34112.pdf (557.00 KB),Technical,Technical,Kuldeep Kumar Tamar,15-Apr-2026 06:15 PM,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6044165,P P REALCON PVT LTD.,15-Apr-2026 11:55 AM,Rejected-Finance,L2,06-Jun-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,6022787,Raja contractors & engineers,14-Apr-2026 01:30 PM,Rejected-Finance,L2,06-Jun-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,6029386,R G Buildtech Engineers Limited,15-Apr-2026 12:54 PM,Rejected-Finance,L2,06-Jun-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,6048819,SHREEJI INFRAPROJECTS P LTD,15-Apr-2026 01:34 PM,Accepted-AOC,L1,06-Jun-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
